time[s],MCP,PIP,DIP,TIP
0.05326386200613342,389.0,382.0,375.0,372.0
0.1196524350089021,388.0,381.0,375.0,372.0
0.18087181900045834,389.0,382.0,375.0,372.0
0.2426083959871903,389.0,384.0,376.0,372.0
0.3062417060136795,389.0,384.0,377.0,373.0
0.3693188760080375,390.0,385.0,377.0,373.0
0.4336126589914784,390.0,384.0,376.0,373.0
0.4971721339970827,390.0,385.0,377.0,374.0
0.559850023011677,389.0,383.0,376.0,374.0
0.6227194879902527,388.0,384.0,375.0,372.0
0.6855107390147168,389.0,383.0,375.0,372.0
0.7474174190138001,388.0,384.0,374.0,372.0
0.8112362709944136,387.0,383.0,374.0,371.0
0.8746472359925974,387.0,382.0,373.0,371.0
0.9394950419955421,386.0,380.0,373.0,370.0
1.0034237499930896,386.0,380.0,372.0,370.0
1.0675566869904287,385.0,380.0,372.0,369.0
1.1320629339898005,384.0,380.0,372.0,368.0
1.1960448840109166,384.0,380.0,370.0,366.0
1.2585535609978251,383.0,380.0,368.0,365.0
1.3214269909949508,383.0,378.0,368.0,365.0
1.3879343050066382,383.0,378.0,368.0,365.0
1.4545291899994481,383.0,379.0,369.0,365.0
1.5172374669928104,383.0,379.0,368.0,365.0
1.5813487000123132,384.0,379.0,369.0,365.0
1.6440997919999063,384.0,378.0,367.0,364.0
1.7084396530117374,384.0,377.0,367.0,363.0
1.7718899119936395,384.0,377.0,366.0,361.0
1.8362963229883462,383.0,377.0,365.0,359.0
1.8987737889983691,383.0,377.0,363.0,356.0
1.962375625007553,382.0,375.0,361.0,354.0
2.025784574012505,382.0,377.0,361.0,352.0
2.0890699200099334,382.0,376.0,361.0,349.0
2.1537535919924267,381.0,376.0,361.0,347.0
2.220429654000327,382.0,376.0,360.0,347.0
2.281589518999681,381.0,377.0,360.0,347.0
2.3457228039915208,381.0,378.0,359.0,346.0
2.4096297259966377,381.0,377.0,359.0,346.0
2.472889200987993,382.0,377.0,361.0,346.0
2.536778036999749,381.0,377.0,360.0,346.0
2.600401253992459,381.0,378.0,361.0,345.0
2.663363316009054,380.0,377.0,360.0,344.0
2.725460715999361,381.0,378.0,362.0,345.0
2.790861212008167,382.0,378.0,362.0,345.0
2.852769922988955,381.0,378.0,361.0,345.0
2.917426752013853,380.0,378.0,363.0,345.0
2.9810052620014176,381.0,377.0,360.0,344.0
3.0432997969910502,381.0,377.0,359.0,345.0
