time[s],MCP,PIP,DIP,TIP,Wrist_X,Wrist_Y,Wrist_D,MCP_X,MCP_Y,MCP_D,PIP_X,PIP_Y,PIP_D,DIP_X,DIP_Y,DIP_D,TIP_X,TIP_Y,TIP_D,MCP_RX,MCP_RY,MCP_RZ,PIP_RX,PIP_RY,PIP_RZ,DIP_RX,DIP_RY,DIP_RZ,TIP_RX,TIP_RY,TIP_RZ,MCP_Distance,PIP_Distance,DIP_Distance,TIP_Distance
0.0502064949832856,0,0,0,0,506,273,336,477,221,336,432,186,339,395,160,331,361,135,328,-23.03479385375977,-41.303772926330566,0.0,-58.72873258590698,-69.48267555236816,3.0,-87.81317901611328,-88.81848335266113,-5.0,-113.96379089355467,-107.64058876037598,-8.0,47.29274136519352,91.0269533328598,124.99950957496954,156.96573506186067
0.1093128439970314,0,0,0,0,505,275,334,476,220,334,432,186,337,395,161,329,360,134,327,-22.897682189941406,-43.42664051055908,0.0,-57.589284896850586,-70.65048408508301,3.0,-86.4987964630127,-89.08561134338379,-5.0,-113.41296005249023,-109.58695793151855,-7.0,49.09355309717245,91.19767889802452,124.27102614034426,157.86323465757366
0.1688553499989211,0,0,0,0,507,273,334,477,220,334,432,186,337,395,160,328,360,134,326,-23.687259674072266,-41.847493171691895,0.0,-59.16843605041504,-69.07133674621582,3.0,-88.00704956054688,-88.09665870666504,-6.0,-114.83847427368164,-107.75878715515135,-8.0,48.08636974883558,90.99864496002785,124.66860891030738,157.6826920833617
0.2283631190657615,0,0,0,0,508,272,334,478,219,334,433,185,336,396,160,327,361,134,325,-23.68726348876953,-41.84749031066895,0.0,-59.18028497695923,-68.9499683380127,2.0,-87.95270729064941,-87.1195240020752,-7.0,-114.70611572265624,-106.72018623352052,-9.0,48.08636913812401,90.88676616409596,123.9939118751514,156.93212269607744
0.2884157728403806,0,0,0,0,506,274,331,477,219,333,433,185,336,397,159,327,362,133,324,-22.44611358642578,-43.13274955749512,2.0,-57.026609897613525,-70.28330993652344,5.0,-85.02600479125977,-89.22589111328125,-4.0,-111.6352310180664,-108.5704345703125,-7.0,48.66479322389363,90.6464444534258,123.3153726658702,155.88124988991962
0.3481761571019888,0,0,0,0,507,273,333,477,219,334,434,185,336,398,159,327,362,133,324,-23.493389129638672,-42.5574951171875,1.0,-57.4025297164917,-69.65997314453125,3.0,-85.4232006072998,-88.60255432128906,-6.0,-112.8054542541504,-107.94709777832033,-9.0,48.62180296375344,90.31368820034716,123.22149095937756,156.39260349596927
0.407681873999536,0,0,0,0,507,273,333,478,220,334,434,185,336,398,160,327,363,134,324,-22.70381164550781,-41.76792049407959,1.0,-57.4025297164917,-69.65997314453125,3.0,-85.4232006072998,-87.82952880859375,-6.0,-112.03952026367188,-107.18116760253906,-9.0,47.55020762977224,90.31368820034716,122.66682246122863,155.3114831220065
0.4683408308774233,0,0,0,0,507,272,334,478,220,334,434,185,337,397,160,327,363,135,323,-22.897682189941406,-41.05791568756104,0.0,-57.57510185241699,-69.07842826843262,3.0,-86.39009857177734,-87.1195240020752,-7.0,-112.08684539794922,-105.4585666656494,-11.0,47.01123578761178,89.97622800136257,122.89044142482996,154.29183450344024
0.5270488588139415,0,0,0,0,508,272,335,478,219,336,434,186,337,398,160,327,363,134,324,-23.63286590576172,-42.02086639404297,1.0,-58.56091117858887,-68.35896873474121,2.0,-86.60288047790527,-87.19673347473145,-8.0,-113.21920013427734,-106.54837226867676,-11.0,48.22100749077858,90.03515382640217,123.15571134029352,155.85936902268685
0.5862163179554045,0,0,0,0,510,269,335,481,218,334,437,184,336,400,159,327,365,134,323,-23.0986442565918,-40.338457107543945,-1.0,-57.78317737579346,-67.4456672668457,1.0,-86.64070320129395,-85.59394073486328,-8.0,-113.12939071655272,-103.9235382080078,-12.0,46.49449954897616,88.81899358083535,122.05299726650712,154.0855633651956
