time[s],MCP,PIP,DIP,TIP,Wrist_X,Wrist_Y,Wrist_D,MCP_X,MCP_Y,MCP_D,PIP_X,PIP_Y,PIP_D,DIP_X,DIP_Y,DIP_D,TIP_X,TIP_Y,TIP_D,MCP_RX,MCP_RY,MCP_RZ,PIP_RX,PIP_RY,PIP_RZ,DIP_RX,DIP_RY,DIP_RZ,TIP_RX,TIP_RY,TIP_RZ,MCP_Distance,PIP_Distance,DIP_Distance,TIP_Distance
0.0521294650002346,0,0,0,0,385,348,325,359,208,303,359,141,294,357,97,285,350,58,280,-16.54375648498535,-105.9319953918457,-22.0,-15.139741897583008,-151.83124542236328,-31.0,-15.083208084106444,-179.3834991455078,-40.0,-18.913000106811523,-203.51590728759768,-45.0,109.44991332263591,155.7014414552137,184.407003478162,209.2879024027292
0.1147510350001539,0,0,0,0,384,347,325,360,209,304,361,141,294,358,97,285,350,58,280,-15.212799072265623,-104.51912307739258,-21.0,-12.981407165527344,-151.0629425048828,-31.0,-13.64116668701172,-178.61519622802734,-40.0,-18.144699096679688,-202.7476043701172,-45.0,107.68786535390264,154.75635537912729,183.5469143084665,208.47259096372983
0.1766053910000664,0,0,0,0,384,349,326,360,209,303,361,142,294,358,98,285,351,59,280,-14.962261199951172,-106.24323081970216,-23.0,-12.884506225585938,-152.16375732421875,-32.0,-13.544265747070312,-179.73729705810547,-41.0,-17.385879516601562,-203.8815078735352,-46.0,109.72918187621777,156.0250606271342,184.85113764427015,209.72824811968508
0.2397070220004025,0,0,0,0,385,347,326,360,210,304,360,143,294,357,99,286,352,60,281,-15.88656234741211,-104.0549774169922,-22.0,-14.350189208984377,-149.92742156982422,-32.0,-15.149398803710938,-177.85399627685547,-40.0,-17.66716766357422,-202.10223388671875,-45.0,107.53520906414313,153.97454227536915,182.92497991187972,207.80385404331366
0.3008162670003003,0,0,0,0,384,347,328,359,208,304,359,141,295,357,97,286,350,58,281,-15.640748977661133,-106.00130653381348,-24.0,-14.236738204956056,-152.05894470214844,-33.0,-14.184930801391602,-179.71521759033203,-42.0,-18.03127098083496,-203.9398193359375,-47.0,109.80396174755124,156.2485436048845,185.10205751255347,210.06088794432705
0.3605975830000716,0,0,0,0,383,345,326,359,206,304,360,139,294,357,96,285,350,56,281,-15.063888549804688,-105.38827896118164,-22.0,-12.808860778808594,-151.1661605834961,-32.0,-13.447341918945312,-178.00212860107422,-41.0,-17.454410552978516,-203.2180404663086,-45.0,108.70883165888951,155.04604161347115,183.15727883761102,208.87132023980257
0.4244818670003951,0,0,0,0,383,346,329,360,206,304,362,139,294,360,96,285,354,57,280,-14.047439575195312,-106.91536331176758,-25.0,-11.12103271484375,-152.69324493408203,-35.0,-11.12833023071289,-179.52921295166016,-44.0,-14.331661224365234,-203.64979553222656,-49.0,110.69428833822467,157.04745912348977,185.1771531176736,209.95150805309225
0.4823035310000705,0,0,0,0,385,345,327,361,206,304,362,139,294,361,95,284,355,55,280,-15.073366165161133,-105.63805770874023,-23.0,-12.865617752075195,-151.4159393310547,-33.0,-12.04789924621582,-178.58443450927734,-43.0,-15.41432762145996,-203.69632720947263,-47.0,109.15862588006573,155.50341090679697,184.08300335784762,209.6158276816191
0.5431276190001881,0,0,0,0,384,346,328,361,206,304,362,139,294,360,95,285,354,55,280,-14.203435897827148,-106.6632194519043,-24.0,-11.995687484741213,-152.44110107421875,-34.0,-12.002985000610352,-179.95081329345703,-43.0,-15.206315994262695,-204.72148895263672,-48.0,110.24871870071226,156.64669104373624,185.40595150615178,210.8224847711978
0.6049006790003659,0,0,0,0,383,347,325,360,207,304,361,141,294,359,97,285,354,58,280,-14.444499969482422,-105.95643424987792,-21.0,-12.21310806274414,-151.0629425048828,-31.0,-12.19913101196289,-178.61519622802734,-40.0,-14.728721618652344,-202.7476043701172,-45.0,108.9789408019599,154.69380274201612,183.44537912148058,208.20308911815243
0.6623815180000747,0,0,0,0,379,349,327,361,209,304,361,142,293,359,98,285,353,59,279,-10.435199737548828,-106.57419204711914,-23.0,-8.771194458007812,-152.19288635253906,-34.0,-8.908489227294922,-179.9965362548828,-42.0,-11.929813385009766,-203.7144241333008,-48.0,109.52603254048223,156.19093606396325,185.04624893271458,209.6327432615514
