time[s],MCP,PIP,DIP,TIP,Wrist_X,Wrist_Y,Wrist_D,MCP_X,MCP_Y,MCP_D,PIP_X,PIP_Y,PIP_D,DIP_X,DIP_Y,DIP_D,TIP_X,TIP_Y,TIP_D,MCP_RX,MCP_RY,MCP_RZ,PIP_RX,PIP_RY,PIP_RZ,DIP_RX,DIP_RY,DIP_RZ,TIP_RX,TIP_RY,TIP_RZ,MCP_Distance,PIP_Distance,DIP_Distance,TIP_Distance
0.0579760239925235,0,0,0,0,404,344,304,393,195,282,393,125,272,392,78,263,387,35,257,-6.241450309753418,-104.77363395690918,-22.0,-5.485196113586426,-148.7359619140625,-32.0,-5.426297187805176,-175.52465057373047,-41.0,-7.996100425720215,-199.3607482910156,-47.0,107.2402446589223,152.23821380621212,180.33121654389336,204.98206160825848
0.1246887519955635,0,0,0,0,402,343,304,393,193,283,393,124,273,391,78,263,386,35,257,-4.879764556884766,-105.4978141784668,-21.0,-4.123510360717773,-148.93297576904297,-31.0,-4.6107177734375,-174.80599212646484,-41.0,-7.16633415222168,-198.64208984375,-47.0,107.67822852631325,152.18092721861464,179.60900200631366,204.25238359116827
0.1923280539922416,0,0,0,0,403,343,304,392,194,283,393,125,273,391,78,263,385,36,258,-6.267431259155273,-104.82880401611328,-21.0,-4.842166900634766,-148.28759765625,-31.0,-5.329374313354492,-174.80599212646484,-41.0,-8.587076187133789,-198.5152359008789,-46.0,107.09509253946665,151.57063765438042,179.62888719214828,203.95596770436808
0.2598973299900535,0,0,0,0,403,344,305,391,196,284,392,126,273,390,80,264,384,37,258,-6.964810371398926,-104.5593090057373,-21.0,-5.435551643371582,-148.60830688476562,-32.0,-5.981837272644043,-174.90528106689453,-41.0,-9.145001411437988,-198.87140655517572,-47.0,106.87449500824228,152.11171584340386,179.74604229925555,204.55431404898113
0.3234580319840461,0,0,0,0,402,344,306,392,196,284,392,126,274,389,80,264,384,37,259,-5.51806640625,-104.80673027038574,-22.0,-4.73817253112793,-149.12366485595703,-32.0,-5.830564498901367,-175.15270233154297,-42.0,-8.466535568237305,-199.5971527099609,-47.0,107.23292296134231,152.5919974933369,180.21227654191028,205.23085926451625
0.3871483149996493,0,0,0,0,403,344,307,392,196,285,392,127,274,390,80,265,384,38,259,-6.267454147338867,-105.1565990447998,-22.0,-5.409570693969727,-148.72333526611328,-33.0,-5.96058464050293,-175.77679443359375,-42.0,-9.137933731079102,-199.23229217529297,-48.0,107.61594354071234,152.4365241921036,180.82314572699613,205.13655958481633
0.4509948909981176,0,0,0,0,402,343,306,393,195,284,392,126,274,390,80,265,383,38,259,-4.846691131591797,-104.75472450256348,-22.0,-4.73817253112793,-148.40028381347656,-32.0,-5.289186477661133,-174.80599975585938,-41.0,-9.07880973815918,-198.2614974975586,-47.0,107.14962771999268,151.88513592466884,179.62770678333837,203.95844227743092
0.5146549450000748,0,0,0,0,402,343,306,393,195,285,393,126,274,390,80,264,384,38,259,-4.9223175048828125,-104.85954475402832,-21.0,-4.090436935424805,-148.40028381347656,-32.0,-5.20646858215332,-174.4293212890625,-42.0,-8.466535568237305,-198.2614974975586,-47.0,107.05490804087846,151.8663093323963,179.4900984468501,203.9321054039865
0.5776518259954173,0,0,0,0,401,343,307,392,195,285,392,126,275,390,80,265,384,37,260,-4.815958023071289,-105.10459327697754,-22.0,-4.036062240600586,-148.91326904296875,-32.0,-4.509088516235352,-175.0510482788086,-42.0,-7.78333854675293,-199.5971527099609,-47.0,107.49032039955438,152.36617569353638,180.07554354424985,205.20381022012438
0.6404984749970026,0,0,0,0,404,343,306,392,193,285,393,125,274,390,80,265,384,37,259,-7.04282283782959,-106.20702171325684,-21.0,-5.537203788757324,-149.04801177978516,-32.0,-6.735953330993652,-174.80599975585938,-41.0,-9.913302421569824,-198.87377166748047,-47.0,108.49208641520939,152.5449784204816,179.67612701169523,204.59240118379435
0.7053752460051328,0,0,0,0,404,343,306,393,193,285,393,125,274,390,79,265,384,37,259,-6.369084358215332,-106.20702171325684,-21.0,-5.537203788757324,-149.04801177978516,-32.0,-6.735953330993652,-175.43245697021484,-41.0,-9.913302421569824,-198.87377166748047,-47.0,108.45043428572461,152.5449784204816,180.28566228594997,204.59240118379435
0.7701776729954872,0,0,0,0,405,344,306,394,195,284,394,127,274,392,80,264,386,37,258,-6.345464706420898,-105.47810554504396,-22.0,-5.612852096557617,-148.47592163085938,-32.0,-6.128427505493164,-175.15270233154297,-42.0,-9.319961547851562,-199.11882781982425,-48.0,107.9346824320703,151.9888266050861,180.2221594525273,205.0345562962357
0.835436994995689,0,0,0,0,407,347,306,395,198,284,395,129,273,392,83,263,386,40,257,-7.120857238769531,-105.63412857055664,-22.0,-6.340984344482422,-149.08975982666016,-33.0,-7.497203826904297,-175.0809783935547,-43.0,-10.674552917480469,-198.9879989624024,-49.0,108.13545083216617,152.82985496174555,180.4398987487704,205.21006264569277
0.8992976989829913,0,0,0,0,405,349,306,395,200,283,394,132,273,392,86,263,385,43,257,-5.603193283081055,-105.6451416015625,-23.0,-5.539588928222656,-148.60041046142578,-33.0,-6.050437927246094,-174.66254425048828,-43.0,-9.835334777832031,-198.61212158203125,-49.0,108.26491453366486,152.32126914780454,179.9794770610395,204.80358553869996
0.9643051429884508,0,0,0,0,404,351,307,394,203,284,394,134,272,391,88,263,385,45,256,-5.572459220886231,-105.43474578857422,-23.0,-4.69332218170166,-148.77137756347656,-35.0,-5.899165153503418,-175.12982177734375,-44.0,-8.967791557312012,-198.6483383178711,-51.0,108.0580303414314,152.90503606891355,180.66890885061684,205.2865889479066
1.0281371510063764,0,0,0,0,405,353,307,395,204,283,395,135,273,392,89,262,386,46,254,-5.555935859680176,-106.13132858276369,-24.0,-4.84696102142334,-149.82652282714844,-34.0,-5.925192832946777,-175.60417938232422,-45.0,-8.904009819030762,-198.5805435180664,-53.0,108.95286747038571,153.71232863247252,181.3751243325476,205.72436329902217
1.0942591940111015,0,0,0,0,405,354,306,395,206,282,396,137,272,393,90,260,387,47,253,-5.532295227050781,-105.16917991638184,-24.0,-4.180315017700195,-148.74854278564453,-34.0,-5.201831817626953,-174.73342895507812,-46.0,-8.261003494262695,-197.98008728027344,-53.0,108.01464111296923,152.64207812559397,180.76180528158656,205.1179152054664
1.157931252004346,0,0,0,0,407,354,304,398,206,281,398,138,271,395,91,259,389,48,250,-5.000373840332031,-104.54825019836426,-23.0,-4.36231803894043,-147.3238525390625,-33.0,-5.433479309082031,-173.2259979248047,-45.0,-8.341400146484375,-195.48290252685547,-54.0,107.16501461803124,151.03756931844572,179.05800472038848,202.9757230230449
