time_count,INDEX_3,INDEX_2,INDEX_1,INDEX_0
8.053602539002895,368.6428481168571,364.1279675927792,357.4574001545362,355.96494544152415
8.355505916988477,368.8134695419751,363.356929672454,357.6239245138058,354.2052823022263
8.447310636984184,368.1378660750869,364.91384076221203,358.2347720592646,356.98352999405415
8.525890336139128,368.1378660750869,364.91384076221203,358.37370724646354,356.98352999405415
8.600644333986565,369.16618556017477,364.91384076221203,358.37370724646354,356.087835431407
8.666254956042394,368.1219892579987,364.9960478150372,358.37370724646354,356.087835431407
8.724998291116208,366.9144929016438,364.91384076221203,358.37370724646354,354.88362854421143
8.79775175312534,367.109548361625,363.9649851553989,357.33494345457905,356.1244991605202
8.867767997086048,367.9422639889396,364.64823057205797,359.10268605817373,355.7443571636617
8.932435948168859,368.9879159679527,364.64823057205797,357.9276197373161,355.5917579301049
9.005642536096275,369.0077478747405,363.5399290848204,356.7551491213369,354.35577439740524
9.06899968511425,367.9798717408886,364.56978741198276,357.9276197373161,355.5568440702415
9.134698637062684,369.2038783226404,363.5399290848204,357.9276197373161,354.35577439740524
9.196302497992292,367.12732020431633,363.5399290848204,357.7922288988082,354.35577439740524
9.25434773415327,366.09895269525174,363.80293140436817,356.15804868361613,353.64557076993776
9.323262179037556,366.0654425347655,362.08832110066135,356.46684750979784,353.12576656659303
9.382746475050226,366.20547123906186,362.1486139830971,357.11230103883275,354.26750020162416
9.45334869204089,366.20678537815724,363.28158762643403,355.5061545672581,354.83565093084417
9.519795149099082,364.5489747374052,360.7562079977501,354.792597734561,354.14340778659107
9.586973360041156,364.74968980650095,360.65518926828827,354.792597734561,353.2454248055957
9.654703397070989,364.74615745781233,359.6188238990503,353.7460108531927,352.18462867293186
9.712367076193914,363.7141925928395,359.51993903738753,353.5910503340363,351.980210891981
9.779042164096609,363.5143489770584,359.4228986962461,353.26164543645837,352.877969683743
9.842312936205417,364.5438272248678,360.45869962591746,353.4378297486611,351.8182775274387
9.901163488160819,364.5441351068604,360.2680578303762,353.26164543645837,352.6744814146446
9.959230305161327,363.5143489770584,359.327704834536,353.28634987106585,352.47263381528114
10.025534498039633,363.5143489770584,360.45869962591746,353.26164543645837,352.6744814146446
10.084238266106695,364.5441351068604,359.23280497891454,354.3067985951656,351.61540061856175
10.141790870111436,364.5441351068604,359.4228986962461,353.4378297486611,351.61540061856175
10.200451774988323,363.7167208937452,359.327704834536,353.4378297486611,351.61540061856175
10.26017985213548,363.7167208937452,360.3632312995937,353.28634987106585,351.41415749949965
10.322951760143042,364.5505141229874,360.2696166808909,352.9602768510694,351.21455489453774
10.382609762018546,364.75122834499103,360.2696166808909,351.9160157316265,351.41415749949965
10.442336587002501,362.686363035838,359.2343593499478,353.28634987106585,351.41415749949965
10.502885709982365,363.7167208937452,360.3632312995937,353.28634987106585,351.41415749949965
10.561906441114843,362.686363035838,359.327704834536,353.28634987106585,351.57627699870864
10.62077803304419,363.72085693118277,359.2343593499478,352.0918301381272,351.57627699870864
10.680984965991229,362.6904873569432,359.4263244003171,353.1366115198948,351.37676648713955
10.742325206985697,364.75122834499103,360.2696166808909,353.1366115198948,351.37676648713955
10.810142012080178,363.72085693118277,361.2128502993743,353.1366115198948,351.37676648713955
10.869010689202696,364.75122834499103,359.4263244003171,353.3146669054832,351.37676648713955
10.928675404051319,363.72085693118277,360.2696166808909,353.1366115198948,351.37676648713955
10.998382812133059,363.72085693118277,359.3348767451661,353.1366115198948,351.37676648713955
11.056074424181134,363.72085693118277,359.4263244003171,353.3146669054832,351.37676648713955
11.118180636083707,363.72085693118277,358.2993309695991,353.3146669054832,351.37676648713955
11.176263094181195,363.72085693118277,359.4263244003171,353.1366115198948,351.37676648713955
11.234126328025013,363.9228091843526,359.3348767451661,352.26935678688136,351.37676648713955
11.294321047142148,363.72690748495364,359.3348767451661,352.9886183679731,351.17889475130505
11.350815838202834,363.72690748495364,360.08795256589326,352.9886183679731,351.17889475130505
11.409108862048015,364.7572960388136,360.1778563467023,352.9886183679731,351.01659171833836
11.470185965066776,364.7652835728936,360.08795256589326,352.9886183679731,352.23666209689827
11.529708596179262,363.7348724560596,360.28056816602617,352.84237261127464,352.0398425338285
11.590144671034068,363.93681693187176,359.24527933983643,353.0205764041708,350.9826665135417
11.649889491032809,363.93681693187176,360.28056816602617,351.9761367675639,351.17889475130505
11.708614510018378,363.9288563805361,358.2993309695991,352.12187467146225,351.3428760262595
11.766312977066264,364.95981730191687,358.4925552685648,352.12187467146225,351.3428760262595
11.824333414202556,362.89789731571364,358.5836905506623,352.4485964882015,351.5406554619439
11.88712868699804,362.89186724955,358.5836905506623,352.4485964882015,350.6806145701054
11.94884347403422,362.89789731571364,358.4925552685648,351.40275454642835,350.48179796450245
12.010275202104822,363.1010673300194,358.5836905506623,351.40275454642835,350.48179796450245
12.070493346080184,363.0950406379824,358.7786264391348,351.55145583561387,350.8455877383367
12.128423089161515,363.30000823571845,358.7786264391348,352.59773912567766,351.90554482114374
12.187765712151304,364.12656003860496,358.7786264391348,351.40275454642835,350.6468646724542
12.245643133996055,364.12656003860496,359.7242107907814,352.4485964882015,350.6468646724542
12.304262147983536,363.1010673300194,359.52866155823534,352.30118940702556,351.5406554619439
12.36580140516162,364.12656003860496,358.68754068632506,352.4485964882015,351.5406554619439
12.42828807211481,362.2679062725884,358.7786264391348,351.5831658127356,350.8455877383367
12.489485789090395,363.29589083420666,357.83435255483954,351.731790829643,349.95176889583206
12.54926209920086,362.4699721729872,358.0304286445808,351.9138262382825,351.01222771324103
12.607685577124357,362.4699721729872,358.0304286445808,352.0641037259301,350.3191236277207
12.665286304196343,362.4699721729872,358.0304286445808,351.9138262382825,351.3806961628695
12.721726729068905,362.4699721729872,359.16291192558026,352.0641037259301,351.3806961628695
12.77999711013399,363.5004399065369,358.1248695300811,352.21610838286347,350.52030496961805
12.840145559981465,362.4677682617437,359.16291192558026,352.0641037259301,350.52030496961805
12.900832168990746,361.43509661695055,357.08682529267935,351.16784603542914,350.52030496961805
12.960825379006565,362.4699721729872,358.22825240297857,351.19940193908127,350.3191236277207
13.017540095141158,362.4699721729872,357.18990835126533,351.19940193908127,350.3191236277207
13.075635957997292,362.4699721729872,358.1248695300811,351.0162939874776,350.52030496961805
13.1389532701578,362.4677682617437,358.1248695300811,352.0641037259301,350.35270285030185
13.196883604163304,361.43509661695055,357.2840233775431,351.35087500506944,350.52030496961805
13.256375005003065,360.40242497215735,357.08682529267935,351.0162939874776,349.4581241556391
13.318667246028781,360.404616325608,357.18990835126533,349.9684842490251,349.25755274074055
13.37922381516546,360.4146648721073,355.0214733126152,348.624518245237,347.99762564225676
13.439215451013297,360.40869631369793,355.86281984138094,349.8191016888934,347.8308473717262
13.496616543037817,360.404616325608,356.1515665954901,348.77173941419886,348.19597824599714
13.55310559202917,360.40869631369793,357.09762089035974,348.95383135185324,348.16605087688566
13.616227176040411,359.58217705039567,356.1515665954901,350.0017407092939,348.36430758222747
13.680097768083215,360.6154593954971,356.05954710148745,347.7592183443261,347.99762564225676
13.740414601983503,359.5881250969496,355.0214733126152,347.7592183443261,347.99762564225676
13.801428735023364,359.3819581573775,355.86281984138094,347.57759686396736,347.99762564225676
13.860807297052816,360.40869631369793,354.82531802732666,347.7243771395043,347.8308473717262
13.919279518071562,360.40869631369793,354.82531802732666,348.77173941419886,348.0292950275475
13.978423968190327,358.34925144064994,354.82531802732666,347.57759686396736,346.7703885543172
14.03781781019643,359.3819581573775,353.69809795799256,347.57759686396736,346.7703885543172
14.095173093024641,359.389792677958,354.64717248976575,347.43252756301104,346.57415943606213
14.154620598070323,359.3995101431345,353.6101932375944,347.10907819809836,346.214731617771
14.214862729189917,359.18539231768966,354.4526541830073,348.29844907377867,346.40943930784823
14.276597885182127,359.1951153126,353.3301060529957,347.975636866274,344.99330736569976
14.337014643009752,358.16294576984785,354.3662653891137,346.9306656913148,345.69678323854555
14.399847419001162,357.1307762270957,353.3301060529957,346.9306656913148,344.99330736569976
14.457587786018848,359.1951153126,353.1632918418366,344.24717689506105,339.849541655848
14.516808333108202,358.3783199064492,353.0037619693211,342.6724414866091,334.42473305505644
14.574078432982787,358.3917640216778,353.60290491248924,341.40251845059385,329.00544813899955
14.633487442974001,357.1710150205302,352.3157144103074,332.15097785517673,324.0609657363958
14.691863960120827,358.2033008615529,348.0523129432502,324.4764356724159,325.0247501688244
14.751583160134032,358.00128023303137,336.6933354508417,324.4764356724159,324.7129206778927
14.810582290170714,357.15572937474235,327.22224185308164,325.180529867568,324.44664830883573
14.869206885108724,357.333995833398,326.59355857130504,328.69387533060456,324.71146952492234
14.927777547156438,356.30123868470787,329.6685496079265,329.65159069993854,326.0111352722681
14.988011572044343,356.0986066905251,331.5455831855553,330.0159597760058,324.02064805396384
15.050357428146526,356.1101134798848,331.7183705479458,330.27973835699964,325.35161014970544
15.11079681897536,354.0342657176899,333.61128771072475,329.9931039371769,324.2581185611283
15.171772658126429,356.0986066905251,333.6931380412582,329.75483288293987,323.8599318416258
15.230477589182556,355.897728335691,0.0,329.5629805550655,325.81416555613976
15.28798921406269,354.0457058099748,0.0,330.4229734075646,327.6971302839961
15.348435189109296,355.0664352604421,0.0,330.4732128114807,328.0032895063482
15.405510562006384,333.19376940853437,0.0,330.7054724010747,329.36093032405864
15.464644672116265,329.9143957402773,0.0,330.25470498364626,329.3513406159594
15.522991391131654,329.9071793770119,2733.214725946061,330.3761610821412,329.5334361618521
15.582245312165469,329.9071793770119,2777.5817440079613,330.3761610821412,329.53142126701215
