time_count,WRIST_distance,THUMB_CMC_distance,THUMB_MCP_distance,THUMB_IP_distance,THUMB_TIP_distance,INDEX_FINGER_MCP_distance,INDEX_FINGER_PIP_distance,INDEX_FINGER_DIP_distance,INDEX_FINGER_TIP_distance,MIDDLE_FINGER_MCP_distance,MIDDLE_FINGER_PIP_distance,MIDDLE_FINGER_DIP_distance,MIDDLE_FINGER_TIP_distance,RING_FINGER_MCP_distance,RING_FINGER_PIP_distance,RING_FINGER_DIP_distance,RING_FINGER_TIP_distance,PINKY_MCP_distance,PINKY_PIP_distance,PINKY_DIP_distance,PINKY_TIP_distance
1.0476441278588027,5105.376390397591,5105.376390397591,5105.376390397591,5105.376390397591,5105.376390397591,5105.376390397591,5105.376390397591,5105.376390397591,5105.376390397591,5105.376390397591,5105.376390397591,5105.376390397591,5105.376390397591,5105.376390397591,5105.376390397591,5105.376390397591,5105.376390397591,5105.376390397591,5105.376390397591,5105.376390397591,5105.376390397591
1.1138344348873943,5456.418756548956,5456.418756548956,5456.418756548956,5456.418756548956,5456.418756548956,5456.418756548956,5456.418756548956,5456.418756548956,5456.418756548956,5456.418756548956,5456.418756548956,5456.418756548956,5456.418756548956,5456.418756548956,5456.418756548956,5456.418756548956,5456.418756548956,5456.418756548956,5456.418756548956,5456.418756548956,5456.418756548956
1.1836485208477825,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452
1.2378364659380168,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584
1.2848285059444606,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452
1.3370796649251133,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452
1.3955920508597046,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459
1.4424368338659406,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584,5155.743485528584
1.5009326168801636,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452
1.562738335924223,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305
1.6218987710308284,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452,5398.420436321452
1.6844809500034899,5604.467024530189,5604.467024530189,5604.467024530189,5604.467024530189,5604.467024530189,5604.467024530189,5604.467024530189,5604.467024530189,5604.467024530189,5604.467024530189,5604.467024530189,5604.467024530189,5604.467024530189,5604.467024530189,5604.467024530189,5604.467024530189,5604.467024530189,5604.467024530189,5604.467024530189,5604.467024530189,5604.467024530189
1.744156366912648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7924071948509663,305.2541994555545,305.2541994555545,305.2541994555545,305.2541994555545,305.2541994555545,305.2541994555545,305.2541994555545,305.2541994555545,305.2541994555545,305.2541994555545,305.2541994555545,305.2541994555545,305.2541994555545,305.2541994555545,305.2541994555545,305.2541994555545,305.2541994555545,305.2541994555545,305.2541994555545,305.2541994555545,305.2541994555545
1.8349479879252613,338.83216493650787,338.83216493650787,338.83216493650787,338.83216493650787,338.83216493650787,338.83216493650787,338.83216493650787,338.83216493650787,338.83216493650787,338.83216493650787,338.83216493650787,338.83216493650787,338.83216493650787,338.83216493650787,338.83216493650787,338.83216493650787,338.83216493650787,338.83216493650787,338.83216493650787,338.83216493650787,338.83216493650787
1.8767506149597466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9231284509878606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9679693169891834,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775
2.00988079700619,5485.417939288839,5485.417939288839,5485.417939288839,5485.417939288839,5485.417939288839,5485.417939288839,5485.417939288839,5485.417939288839,5485.417939288839,5485.417939288839,5485.417939288839,5485.417939288839,5485.417939288839,5485.417939288839,5485.417939288839,5485.417939288839,5485.417939288839,5485.417939288839,5485.417939288839,5485.417939288839,5485.417939288839
2.0524787709582597,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305,5129.796792827305
2.0970171689987183,4957.328122416358,4957.328122416358,4957.328122416358,4957.328122416358,4957.328122416358,4957.328122416358,4957.328122416358,4957.328122416358,4957.328122416358,4957.328122416358,4957.328122416358,4957.328122416358,4957.328122416358,4957.328122416358,4957.328122416358,4957.328122416358,4957.328122416358,4957.328122416358,4957.328122416358,4957.328122416358,4957.328122416358
2.138133931905031,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945
2.1793544080574065,5055.009455973558,5055.009455973558,5055.009455973558,5055.009455973558,5055.009455973558,5055.009455973558,5055.009455973558,5055.009455973558,5055.009455973558,5055.009455973558,5055.009455973558,5055.009455973558,5055.009455973558,5055.009455973558,5055.009455973558,5055.009455973558,5055.009455973558,5055.009455973558,5055.009455973558,5055.009455973558,5055.009455973558
2.2246113929431885,5316.0018743711935,5316.0018743711935,5316.0018743711935,5316.0018743711935,5316.0018743711935,5316.0018743711935,5316.0018743711935,5316.0018743711935,5316.0018743711935,5316.0018743711935,5316.0018743711935,5316.0018743711935,5316.0018743711935,5316.0018743711935,5316.0018743711935,5316.0018743711935,5316.0018743711935,5316.0018743711935,5316.0018743711935,5316.0018743711935,5316.0018743711935
2.2655183088500053,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889
2.311010641977191,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945
2.3585764260496944,5370.947543853134,5370.947543853134,5370.947543853134,5370.947543853134,5370.947543853134,5370.947543853134,5370.947543853134,5370.947543853134,5370.947543853134,5370.947543853134,5370.947543853134,5370.947543853134,5370.947543853134,5370.947543853134,5370.947543853134,5370.947543853134,5370.947543853134,5370.947543853134,5370.947543853134,5370.947543853134,5370.947543853134
2.406711959047243,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945,5261.0560441822945
2.4535140788648278,5006.1688118210905,5006.1688118210905,5006.1688118210905,5006.1688118210905,5006.1688118210905,5006.1688118210905,5006.1688118210905,5006.1688118210905,5006.1688118210905,5006.1688118210905,5006.1688118210905,5006.1688118210905,5006.1688118210905,5006.1688118210905,5006.1688118210905,5006.1688118210905,5006.1688118210905,5006.1688118210905,5006.1688118210905,5006.1688118210905,5006.1688118210905
2.495452158851549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.538254118990153,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775,5343.474812091775
2.5802888069301844,5288.528981902875,5288.528981902875,5288.528981902875,5288.528981902875,5288.528981902875,5288.528981902875,5288.528981902875,5288.528981902875,5288.528981902875,5288.528981902875,5288.528981902875,5288.528981902875,5288.528981902875,5288.528981902875,5288.528981902875,5288.528981902875,5288.528981902875,5288.528981902875,5288.528981902875,5288.528981902875,5288.528981902875
2.6224932949990034,5728.09509604093,5728.09509604093,5728.09509604093,5728.09509604093,5728.09509604093,5728.09509604093,5728.09509604093,5728.09509604093,5728.09509604093,5728.09509604093,5728.09509604093,5728.09509604093,5728.09509604093,5728.09509604093,5728.09509604093,5728.09509604093,5728.09509604093,5728.09509604093,5728.09509604093,5728.09509604093,5728.09509604093
2.6697974510025233,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459,5514.417076776459
2.713639284018427,6138.661982186837,6138.661982186837,6138.661982186837,6138.661982186837,6138.661982186837,6138.661982186837,6138.661982186837,6138.661982186837,6138.661982186837,6138.661982186837,6138.661982186837,6138.661982186837,6138.661982186837,6138.661982186837,6138.661982186837,6138.661982186837,6138.661982186837,6138.661982186837,6138.661982186837,6138.661982186837,6138.661982186837
2.756602386943996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8043431418482214,7993.081115358507,7993.081115358507,7993.081115358507,7993.081115358507,7993.081115358507,7993.081115358507,7993.081115358507,7993.081115358507,7993.081115358507,7993.081115358507,7993.081115358507,7993.081115358507,7993.081115358507,7993.081115358507,7993.081115358507,7993.081115358507,7993.081115358507,7993.081115358507,7993.081115358507,7993.081115358507,7993.081115358507
2.8479445870034397,3736.3113647708797,3736.3113647708797,3736.3113647708797,3736.3113647708797,3736.3113647708797,3736.3113647708797,3736.3113647708797,3736.3113647708797,3736.3113647708797,3736.3113647708797,3736.3113647708797,3736.3113647708797,3736.3113647708797,3736.3113647708797,3736.3113647708797,3736.3113647708797,3736.3113647708797,3736.3113647708797,3736.3113647708797,3736.3113647708797,3736.3113647708797
2.8943965858779848,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573
2.935935800895095,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573,2670.9742031827573
2.977555010933429,3982.0410115615755,3982.0410115615755,3982.0410115615755,3982.0410115615755,3982.0410115615755,3982.0410115615755,3982.0410115615755,3982.0410115615755,3982.0410115615755,3982.0410115615755,3982.0410115615755,3982.0410115615755,3982.0410115615755,3982.0410115615755,3982.0410115615755,3982.0410115615755,3982.0410115615755,3982.0410115615755,3982.0410115615755,3982.0410115615755,3982.0410115615755
3.0241264519281685,7110.896487548321,7110.896487548321,7110.896487548321,7110.896487548321,7110.896487548321,7110.896487548321,7110.896487548321,7110.896487548321,7110.896487548321,7110.896487548321,7110.896487548321,7110.896487548321,7110.896487548321,7110.896487548321,7110.896487548321,7110.896487548321,7110.896487548321,7110.896487548321,7110.896487548321,7110.896487548321,7110.896487548321
3.0675059149507433,8316.650795000776,8316.650795000776,8316.650795000776,8316.650795000776,8316.650795000776,8316.650795000776,8316.650795000776,8316.650795000776,8316.650795000776,8316.650795000776,8316.650795000776,8316.650795000776,8316.650795000776,8316.650795000776,8316.650795000776,8316.650795000776,8316.650795000776,8316.650795000776,8316.650795000776,8316.650795000776,8316.650795000776
3.110882543027401,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889,4910.013838737889
3.1741338728461415,4562.023962625128,4562.023962625128,4562.023962625128,4562.023962625128,4562.023962625128,4562.023962625128,4562.023962625128,4562.023962625128,4562.023962625128,4562.023962625128,4562.023962625128,4562.023962625128,4562.023962625128,4562.023962625128,4562.023962625128,4562.023962625128,4562.023962625128,4562.023962625128,4562.023962625128,4562.023962625128,4562.023962625128
3.234410898061469,367.05782540454965,357.0536785364825,369.240928991183,380.63585521069143,391.5436627424433,394.2568791312309,400.6628222563765,400.2559838895726,402.37513275556887,401.34661936469325,410.4952915636747,411.7521797808863,413.1160434318869,400.26388183069423,409.31282606065446,409.378541835477,409.31282606065446,400.80528164638923,411.19001433296063,410.4861527976796,410.4861527976796
3.2935709899757057,367.62092926826244,354.3081042325165,360.1240160727528,369.8243088975714,381.07451665715234,381.17677404658133,390.9944326626204,396.19274737045026,397.60585973943995,385.30483045695735,399.81380646699256,407.7961898460578,409.0637747631388,385.1173522545845,397.84383617214877,402.83425739963496,408.109256206929,386.3885157650134,397.6725832604249,397.65443710114454,400.16683134537925
3.353626021882519,367.848905404346,355.0587450766709,360.82507708513714,370.1861364777333,380.1494870113695,380.291909609836,389.98321178878143,394.27717158282263,396.44665283793836,384.04442376531426,398.3558719181793,405.0968404825192,405.6071783224709,384.7608606655674,395.2137385545906,400.13359742196855,405.73615992826507,385.9132422969163,395.8101861845677,396.0011184076724,399.0490473515775
3.4154178120661527,364.7016650577508,350.3830561736577,355.635979929153,362.35829698910413,2848.8165602206427,371.88650983704144,379.3607159124027,383.88790074424185,390.3409864214981,376.18048133091423,388.54859451671206,394.24078045728083,401.03140452637916,374.87106614784653,383.6637623726542,387.8366821655476,396.6316576823958,376.50013538232827,383.6052651771949,382.6525253670559,387.477190301206
3.475446704076603,364.6829371652046,346.46459568104143,346.99969109461887,352.0214815875283,363.3720549121351,360.69714730696603,367.00510870131876,368.32912864615537,379.46672783605516,363.5996215349025,372.96119371440443,377.6770918832335,387.3626967350004,362.4612425055851,370.1616971792763,372.54195440111397,379.9415223820007,365.98746763753445,372.15522623583445,369.5842534898096,371.90510332036735
3.535767773864791,359.34419956345226,340.44951333809297,339.8381978753571,343.2770652061857,350.97568731055594,350.10155785914696,356.2214771316845,358.24411023590557,362.1933607680184,352.58060341598645,360.9161025657114,363.2487098729516,372.2221285384705,351.7826287357154,357.05509388104974,358.37638004475406,364.7693751217787,353.9251798955803,359.671084595362,358.0900691450825,358.88776160970326
3.5958143300376832,352.14574027105346,335.27305577854895,334.63180438953606,335.6305195133911,346.6929856946833,341.1981341829451,344.1566626168043,346.26378262421923,352.7183429792976,342.1751327648129,348.4342106132607,351.26693511786993,358.1594584155033,340.0857080243517,343.7557258693566,343.996573178965,352.13996081683814,344.2208005993952,346.2659177735039,342.267657242247,343.4575782135008
3.65376158291474,347.2155249587207,328.9468971119005,327.92520697368246,327.1575721779632,334.05046879340625,329.4272683553048,331.4504911200357,331.8698663271213,336.8719304791797,329.50875677104153,334.7831199499482,335.1688547687497,339.21185516996303,328.45007307322834,329.410792943499,328.8700238935458,332.6149827800795,331.14210857307074,334.12509697091036,328.894398107783,326.9205543887934
3.715223992941901,342.49091223238935,325.2257109315484,322.56653207543695,322.4049903473004,328.9814893241181,322.2659190224069,324.8863344571349,323.7311081449173,328.95112304453977,323.5526264122598,326.2466657599004,325.4561306934241,332.2855747925013,322.82586846034184,320.93426498056493,320.1442038560464,324.9999151690525,325.1218373135054,325.21961102653853,318.55447347000927,319.33479266928936
3.78255901299417,340.3193588873509,317.5095252337632,312.20238621607905,308.8498955859568,314.5750045661441,311.46069518497825,310.53369861653584,310.29707492874894,312.6653680325988,311.86736699918174,313.3505994980397,310.611677273224,317.5202604363539,311.0277913153395,309.55957659920233,306.0126497754988,310.4137411152106,316.86701287073436,315.39007425624555,309.57041477286054,306.94470120800963
3.8423361340537667,337.39494127335024,315.34286755348217,308.38786194977985,304.90994715281073,308.3099983494705,307.20357728603113,306.8213138793771,304.9651458283828,306.91793796085216,307.7811803559401,307.668049548653,305.57187302029746,308.86814903350466,307.0779877397912,304.06202441196757,300.35116835346525,303.71174416379193,311.17742492838374,310.31991821026685,304.3125197050213,301.5843232387024
3.9027854839805514,341.4848402717395,316.9488961664219,308.30707523555367,304.0438224698193,304.59802571730916,306.1173908461831,302.56645972983574,300.0021510109919,303.0335568684613,307.6996847132987,304.1889997213653,300.96818879269233,303.86822609951327,306.70237037555034,301.379130018847,296.47438904509943,298.94356962287594,312.1374999025063,309.44613879137495,302.32039799483715,297.5545478905733
3.962862689048052,341.14955109141454,317.64908942750196,310.1037977603147,305.11105260522015,306.0123269060174,306.58114636055075,304.293609227626,301.6845232403933,303.384314703123,308.5017963900504,305.4766466501448,302.39998968970855,305.2214925523614,307.5856446997048,302.7376318215552,298.0516581596853,300.6773997610742,312.88725634362606,310.6475584297026,303.68612064998695,300.1402741536457
4.022945225005969,342.5723712618954,319.28166875086,312.6386430897124,307.1944936861259,309.0130788158722,309.2720619431467,304.52469302565066,301.80601042457863,305.2404569319487,309.8147986019152,307.1454275014376,302.6744718728692,305.416813082754,309.75864731660863,303.2598249733953,298.24837882846106,300.43500745172804,314.1259174260229,312.30847207872347,304.0274960081247,300.2547182845327
4.083384816069156,344.74002429603337,321.70523958541554,314.01385769034306,308.298892204127,310.9589653704618,308.87097034826616,305.74193143643686,302.60711917351904,304.92758873342876,310.1367505507001,306.7556584700605,301.6841902870171,304.02291550475707,309.9412393340546,303.88069945550365,298.4789288045498,300.411551705733,315.08555010586326,313.0257280842574,303.54199434264626,301.4485906140235
4.1435954910703,351.88138166985937,325.452752778774,314.3772925693995,306.99041553316295,0.0,308.2629308536011,301.05017373965154,297.76120937750545,299.23900922791665,309.2939836405393,302.4113145838839,297.1117745629338,298.0684810358639,310.55374924478855,301.2227219399627,295.4360402601101,294.859792671754,317.6028189665778,311.8144672921548,302.29171230382315,297.3072285962154
4.202701478032395,353.96904175751104,327.43980956611784,314.51325441966577,305.37297230860713,3995.7527440538465,307.96653076574984,296.8163936360139,293.15131878722434,292.21337224143446,307.286227796793,299.5002931526186,292.1222087915028,293.08215055772877,309.2797928736612,298.34700906882813,290.5697796577874,290.11247180148774,316.2464585237069,310.34940346898645,301.20910969172866,294.5253502447138
4.267335135024041,352.1392631296709,326.222738186799,313.80203699957406,303.99748841457017,303.8781832639229,305.8071235243273,296.5036074795917,286.90213501741454,287.3884360746458,306.3578285307245,297.1961701803375,287.9420397825963,287.31075776516064,307.75254201613876,296.80018154488477,289.1262731483173,285.9384911069509,317.4172454684912,308.890559649343,298.24216375414,292.95776035766085
4.325839099939913,348.9177145930306,322.5752030943911,310.5200762172233,300.87535936417567,300.99810458266694,303.41664309729987,293.3750648287797,284.47613546119265,285.1875987491565,303.9862710793153,294.394530861359,286.7932060826652,285.4211175001591,305.07484780927143,294.49321573963323,286.5788051475439,284.9088570288157,314.26310582408576,306.83417870539193,296.828563785227,292.2149351070107
4.38463093386963,342.2959891225999,320.3092077052162,308.4559908453084,299.55270530618765,300.4716163353973,301.5048286201674,292.49105189807597,284.1439808292297,284.3650263041469,302.15853673284016,293.63377897161934,286.6015856766331,284.6339059410151,304.08246092082055,294.48342165145806,286.15514309536184,283.8952152657107,311.693683607655,306.1856998107272,296.64914644512186,290.4596756761604
4.443896249867976,339.36335626612873,316.08180645975114,306.09818987680336,296.545380716797,298.4592434967587,299.5361355687327,291.1563699322367,284.00913660372515,285.12644687696434,300.1422056146159,293.5684438928848,286.5798837420572,285.79786341667705,302.5998315014298,292.69552070915734,285.4452391328657,284.26408056338823,310.5401309465926,303.97285698311237,294.26894016512097,290.99234060443945
4.503921863855794,331.85662954319747,312.05966707119023,305.2099622876726,297.4207948441131,297.9578959719249,301.3439138996326,293.40541497683085,289.07137321425876,288.49469059434875,301.7658478244634,295.9485839814437,290.59780633807884,289.8301929534058,302.2639002111588,296.763220911188,289.0593620668852,287.2680626580188,310.6923271751564,305.02218364253537,296.4740547667178,292.31020965867043
