time[s],Wrist_X,Wrist_Y,Wrist_Z,MCP_X,MCP_Y,MCP_Z,PIP_X,PIP_Y,PIP_Z,DIP_X,DIP_Y,DIP_Z,TIP_X,TIP_Y,TIP_Z
0.0497654271312058,366,425,317,369,273,306,373,210,301,372,169,295,367,131,292
0.11047882819548249,366,425,317,369,273,306,373,210,301,372,170,295,367,132,292
0.1715034400112927,367,424,316,370,273,306,373,210,301,373,170,295,368,132,292
0.2316302489489317,367,425,316,370,273,306,374,210,301,373,169,295,369,131,292
0.29202479496598244,368,424,316,371,272,306,375,210,301,374,169,295,368,131,292
0.3517571920529008,368,424,317,371,272,306,375,209,301,374,168,295,369,130,292
0.41069477517157793,368,425,0,372,273,305,375,210,301,374,168,295,369,130,291
0.472035548184067,369,425,318,372,273,305,375,210,301,374,169,295,369,130,291
0.5318482303991914,370,423,317,373,273,306,375,210,301,375,168,295,370,129,292
0.5922075682319701,370,424,316,373,272,305,375,209,301,375,168,295,370,129,292
0.6524149323813617,370,424,317,374,272,305,376,209,301,375,167,294,370,128,291
0.7131775580346584,372,424,316,374,272,305,376,209,301,375,167,294,370,129,291
0.7738440493121743,371,425,317,375,273,305,376,209,300,375,168,294,370,129,291
0.8336757579818368,372,426,316,376,273,304,377,210,298,376,168,292,371,130,289
0.8934049704112113,373,425,315,377,273,304,378,210,299,377,169,292,371,130,289
0.9541213572956622,372,425,316,376,273,303,378,210,298,376,168,292,371,130,288
1.0140904011204839,373,425,315,376,272,303,378,209,298,376,168,292,371,130,288
1.0746893719770014,375,426,315,378,274,302,379,210,297,377,169,291,372,130,287
1.1376731460914016,377,425,315,379,272,302,381,209,297,379,167,290,374,129,287
1.1978119281120598,377,425,314,381,273,302,382,210,297,380,169,290,375,130,286
1.2565595242194831,378,425,314,381,273,302,382,210,297,381,168,289,376,130,285
1.316894876305014,377,426,315,381,273,302,382,210,297,381,169,289,375,131,285
1.3782059513032436,379,426,314,382,274,301,383,211,297,381,170,288,376,132,283
1.4382830243557692,378,427,314,382,274,301,384,211,296,382,170,287,376,132,282
1.4972485420294106,379,426,313,382,274,301,384,212,298,382,171,287,376,133,280
1.5577708440832794,380,426,312,381,273,302,383,212,299,382,172,287,377,136,279
1.6178581472486258,379,425,312,382,274,302,384,214,299,383,174,287,378,138,278
1.6779977199621499,378,425,312,381,275,302,384,215,299,382,176,287,376,140,278
1.7386248353868723,379,425,312,381,274,302,383,216,300,381,178,287,375,143,277
1.7975856331177056,379,426,312,382,275,301,384,217,299,381,180,285,374,146,276
1.8570236833766103,379,427,312,382,276,301,384,219,299,382,182,285,376,149,274
1.9178226990625262,380,427,311,381,275,301,384,219,299,382,183,284,376,151,274
1.976879253052175,380,428,313,382,275,301,385,220,299,384,185,284,378,154,273
2.036689330358058,380,428,312,383,276,301,386,220,299,384,187,285,377,158,271
2.095685667358339,380,427,311,383,276,301,386,222,299,384,190,284,378,164,270
2.1571233361028135,380,428,312,384,277,301,386,224,299,385,192,284,379,166,270
2.216856816317886,381,429,313,384,278,300,387,224,299,385,195,284,378,170,270
2.2780583603307605,382,428,312,383,278,301,386,226,299,384,198,286,377,176,269
2.3409579121507704,383,428,311,384,278,300,387,227,299,385,201,288,379,181,269
2.400796204339713,383,428,311,384,278,301,386,228,299,385,202,284,380,184,269
2.461736223194748,384,427,310,383,279,300,386,229,299,385,204,0,380,189,267
2.5217320593073964,383,428,311,384,279,300,386,229,299,385,205,287,379,190,268
2.5829572794027627,382,428,311,384,279,301,386,228,299,385,206,281,380,195,267
2.642487577162683,384,428,311,383,279,300,386,228,299,386,205,269,381,194,268
2.7012830562889576,382,429,313,384,280,301,387,227,299,387,206,268,383,198,268
2.760685957968235,383,429,311,384,280,300,387,227,299,386,206,267,383,199,267
2.8209326593205333,382,429,312,383,282,301,386,231,299,387,210,0,384,201,267
2.8812703751027584,383,429,311,384,281,300,387,228,298,388,208,267,385,204,266
2.941338811069727,384,429,311,384,282,300,388,228,297,388,209,266,385,206,266
3.001781309954822,383,430,311,385,280,300,387,222,0,389,205,268,389,210,266
3.062215993180871,383,431,311,385,281,300,387,224,268,388,207,268,388,209,267
3.12187854712829,384,430,311,385,280,300,386,221,267,388,205,272,390,212,269
3.1818793322890997,384,431,312,385,280,300,384,219,267,388,204,274,392,212,269
3.2441070079803467,385,432,313,385,280,300,385,218,269,388,205,275,393,216,271
3.3039874811656773,387,433,312,385,282,300,386,222,270,388,210,274,389,219,271
3.3651793571189046,387,433,312,385,282,300,384,220,271,389,210,275,393,223,271
3.4262209720909595,388,433,312,386,282,299,385,221,272,388,211,275,390,222,273
3.4875681470148265,390,433,312,385,281,299,383,220,274,387,213,276,391,227,272
3.5468554962426424,391,433,311,384,282,300,383,221,275,387,215,276,390,229,273
3.606054425239563,392,433,312,384,281,300,383,221,275,386,215,276,391,230,274
3.6678948220796883,391,432,312,384,281,299,382,219,276,386,216,276,390,234,273
3.7290587131865323,391,432,312,384,280,300,382,218,276,386,215,276,391,235,273
3.7895494950935245,393,434,313,384,280,300,382,219,276,387,218,276,392,238,274
3.8495983541943133,389,433,312,384,280,300,381,218,276,386,219,276,391,241,273
3.9086610092781484,392,433,312,384,279,300,381,217,276,387,220,275,392,243,273
3.9697833601385355,391,433,312,384,280,300,382,217,277,387,220,276,392,243,273
4.0290278871543705,390,433,312,384,280,300,382,218,275,387,222,275,391,245,273
4.08868698310107,389,433,310,384,280,300,381,218,277,387,223,276,392,248,273
4.149470390286297,392,433,311,383,280,300,380,219,277,388,225,275,394,250,273
4.208393706008792,392,433,311,384,280,300,382,221,275,391,227,275,397,252,274
4.26840470219031,393,434,312,383,280,299,382,219,277,391,229,274,397,254,274
4.328748801257461,394,433,312,383,281,300,381,221,277,390,230,274,396,256,274
4.390043274965137,392,433,312,384,281,0,381,220,280,390,231,274,397,257,274
4.4500440009869635,392,434,312,383,281,0,381,220,280,391,232,275,397,258,274
4.509566644206643,391,433,312,382,281,274,381,221,280,391,233,275,397,259,275
4.569224519189447,392,433,312,383,280,273,380,220,283,391,234,275,398,261,275
4.6289257472381,393,433,312,382,280,273,379,221,283,391,237,275,398,264,276
4.68821215396747,393,433,312,383,280,273,379,221,283,390,239,273,397,267,276
4.748249921947718,394,432,311,383,281,274,379,222,284,390,241,273,396,270,275
4.807986337225884,393,434,312,383,282,274,379,223,283,389,242,272,395,271,275
4.867982555180788,396,433,311,383,281,273,380,224,283,388,248,271,393,279,274
4.928292829077691,398,433,311,384,281,272,380,226,284,388,253,270,391,286,274
4.990159617271274,397,434,312,384,281,272,379,229,285,387,259,270,390,294,273
5.0495685511268675,398,433,310,384,280,271,381,230,283,387,262,269,389,298,274
5.1094408691860735,397,433,310,384,280,271,380,230,284,387,262,269,389,298,274
5.169506651349366,398,435,312,385,281,271,382,233,282,388,266,270,390,303,275
5.2306360569782555,396,434,313,384,282,271,382,236,281,388,270,270,390,307,275
5.291662673000246,397,435,314,385,282,269,383,239,280,388,276,269,388,314,274
5.352349985390902,396,435,312,385,281,269,384,239,279,388,277,269,388,315,275
5.414698694366962,396,434,313,385,281,269,384,239,280,388,276,269,388,315,275
5.4762692409567535,397,434,313,385,281,269,384,239,280,388,277,270,387,316,276
5.5368983102962375,397,434,313,386,280,271,384,240,280,388,278,271,388,317,277
5.596547968219966,396,434,313,385,281,271,385,241,280,388,279,271,387,319,277
5.6578024053014815,396,435,313,386,281,271,385,244,280,388,282,271,388,323,278
5.7209325223229825,395,435,315,386,282,272,386,246,279,389,284,271,388,323,278
5.780432512052357,396,435,313,386,282,272,384,250,278,388,289,271,388,329,279
5.84437429625541,396,434,314,388,282,273,384,253,278,388,293,272,387,333,279
5.902797918301076,394,433,313,388,282,273,386,253,277,389,294,272,387,334,279
5.963587197009474,396,433,313,388,283,273,386,254,278,390,295,272,389,335,280
6.023131732363254,395,433,313,388,283,273,385,257,277,391,298,273,390,338,281
6.08318913821131,394,432,312,388,283,274,386,259,276,392,302,273,391,342,281
6.144267886411399,393,433,312,388,284,273,386,260,276,392,302,273,391,343,280
6.203547440003604,393,431,313,387,283,274,387,260,277,393,304,273,392,345,281
6.2640127330087125,392,432,312,387,284,273,387,263,276,392,306,273,391,346,281
6.324662432074547,394,433,311,387,284,274,386,261,277,392,306,273,391,346,281
6.384519482031465,392,433,314,387,283,274,387,262,276,393,306,273,391,347,281
6.446086221374571,393,432,312,387,283,274,387,261,277,392,305,273,391,346,281
6.504840351175517,393,433,313,388,284,274,387,262,276,393,306,273,391,347,281
6.564137408975512,393,434,313,388,285,274,387,263,275,393,307,273,391,347,281
6.624376095365733,392,433,314,389,285,274,388,263,275,393,307,273,392,347,281
6.68526758113876,396,433,313,388,285,274,387,265,276,393,308,273,391,348,281
6.746269601397216,393,432,312,389,286,274,388,267,274,392,311,273,390,351,0
6.806032808963209,395,433,313,389,286,273,388,266,274,394,310,273,392,350,282
6.864622140303254,392,434,313,388,286,274,388,267,275,394,310,273,392,350,282
6.92512706015259,395,434,313,388,287,274,387,267,275,393,311,273,391,352,0
6.984673219267279,393,433,313,389,286,274,388,268,275,393,311,273,391,351,282
7.044668445363641,394,433,313,389,286,274,388,266,275,393,311,274,391,351,0
7.104195638094097,394,433,313,389,285,274,388,266,275,393,311,273,391,352,0
7.164328059181571,396,433,313,389,286,274,388,266,275,394,310,273,391,351,0
7.224862716160715,394,433,311,389,286,274,389,266,275,394,311,273,392,351,282
7.284609723370522,394,434,315,389,286,274,388,267,274,393,311,272,391,353,0
7.344882786273956,395,434,314,389,287,273,388,267,275,394,311,273,391,352,0
7.4053015992976725,395,433,313,390,285,274,389,266,275,394,311,272,392,352,280
7.465496140066534,393,433,312,389,285,274,388,265,274,393,310,272,391,351,0
7.525455777067691,395,433,315,390,285,274,389,265,275,395,310,272,393,351,280
7.586183367297053,395,432,312,391,284,274,389,265,275,395,310,272,393,351,0
7.646423466037959,395,432,312,391,284,273,389,264,276,395,309,272,393,350,280
7.707649939227849,396,432,312,391,283,273,390,263,276,395,308,271,393,351,0
7.767514573410153,395,432,313,391,283,273,389,262,275,395,308,272,393,351,279
7.827962903305888,394,431,312,391,283,273,390,263,275,395,309,271,393,351,0
7.886803931090981,395,432,311,391,284,273,390,263,275,395,308,271,394,350,278
7.945847180206329,396,433,314,389,284,273,390,264,275,396,309,271,395,352,278
8.005128417164087,396,432,312,390,284,273,390,263,275,396,309,271,395,352,278
8.06493312632665,395,432,312,391,284,273,391,263,275,397,309,270,395,351,278
8.125398860312998,395,431,312,391,283,273,389,264,274,395,309,270,393,350,278
8.183997040148824,394,432,312,391,283,273,390,262,275,396,308,271,394,350,278
8.242484295275062,396,432,313,391,282,273,390,260,276,396,306,271,395,348,277
8.300962693057954,396,431,313,390,281,273,389,259,276,396,304,271,395,347,278
8.361344224307686,397,431,312,391,281,273,390,257,277,397,303,271,396,345,277
8.41987390210852,397,432,314,390,282,272,389,256,276,397,301,270,398,343,276
8.480104643385857,398,431,313,391,281,272,390,255,276,397,299,270,398,341,276
8.540515451226383,398,431,312,391,281,272,390,254,276,397,298,270,398,340,276
8.602517822291702,398,432,312,391,281,271,390,254,276,397,298,270,398,339,276
8.662256353069097,400,432,312,391,282,271,389,253,277,396,295,270,398,337,276
8.722611694131047,400,433,314,391,282,271,388,250,277,395,291,270,396,331,275
8.782277313992381,400,433,314,390,280,271,387,248,278,394,288,269,395,328,274
8.842855476308614,400,434,315,388,280,270,385,244,279,392,284,269,393,324,273
