time[s],Wrist_X,Wrist_Y,Wrist_Z,MCP_X,MCP_Y,MCP_Z,PIP_X,PIP_Y,PIP_Z,DIP_X,DIP_Y,DIP_Z,TIP_X,TIP_Y,TIP_Z
0.06009405292570591,459,376,327,431,242,306,428,178,295,424,135,286,415,97,281
0.1266211559996009,457,376,329,431,241,307,428,177,296,424,134,286,415,96,281
0.192171610891819,455,374,327,431,240,306,428,176,296,424,134,286,415,96,281
0.2562395120039582,457,376,328,431,240,307,429,176,296,424,133,286,415,95,281
0.31980849895626307,456,375,329,430,240,306,428,176,296,424,133,286,415,95,281
0.3827745208982378,455,375,329,431,241,307,429,176,296,424,134,286,415,95,281
0.4455860839225352,459,375,330,432,240,306,429,176,296,425,133,286,416,95,281
0.5091845679562539,458,375,329,431,240,307,429,176,296,426,133,287,417,95,282
0.5755282670725137,457,375,330,432,240,307,430,175,296,426,133,287,417,95,282
0.6393271980341524,455,376,330,432,240,307,430,176,297,426,133,287,417,95,281
0.7052787789143622,457,375,331,432,238,307,430,175,296,426,133,287,417,95,281
0.7672911488916725,454,376,332,432,238,307,430,174,296,426,132,287,417,94,282
0.8302592250984162,452,374,330,433,237,307,430,173,297,427,131,287,418,93,282
0.894659437937662,453,373,330,434,236,307,431,173,297,428,131,287,420,93,282
0.9612303948961198,455,374,332,437,236,307,434,172,297,431,131,287,423,93,282
1.0230058070737869,460,374,333,438,234,307,436,171,297,433,129,287,426,92,282
1.0877337530255318,459,374,333,439,235,308,437,171,298,434,130,287,427,92,282
1.1496907758992165,459,373,333,439,234,308,438,171,299,435,129,287,428,92,282
1.2105481640901417,456,372,336,439,234,310,437,170,299,434,128,288,427,91,282
1.2759740080218762,455,371,335,436,232,310,435,170,300,432,129,289,425,92,283
1.3391597250010818,455,370,334,438,233,310,436,170,300,434,129,289,427,92,282
1.40322305704467,457,371,333,439,231,308,437,169,299,435,128,287,429,90,281
1.4680682900361717,456,371,335,438,231,309,437,169,299,435,127,287,428,91,281
1.5314206890761852,456,370,332,439,231,309,438,170,299,435,130,286,429,95,278
1.594614091096446,456,369,333,439,231,309,437,171,300,436,132,285,430,97,277
1.6565248840488493,457,370,332,439,232,309,438,173,300,437,134,285,431,99,275
