time[s],Joint0_x,Joint1_x,Joint2_x,Joint3_x,Joint4_x,Joint0_y,Joint1_y,Joint2_y,Joint3_y,Joint4_y,Joint0_z,Joint1_z,Joint2_z,Joint3_z,Joint4_z
2.284690466010943,0.5788441896438599,0.6981500387191772,5.310131996338896e-07,-47.84419250488281,-24.206317901611328,349.0,-44.1991081237793,-56.53622055053711,340.0,-44.48562240600586,-66.61835479736328,319.0,-48.93489456176758,-72.56523132324219,309.0
2.344019748037681,0.5793952345848083,0.6990867853164673,5.030883585277479e-07,-46.884429931640625,-24.136959075927734,348.0,-44.06911087036133,-57.171329498291016,339.0,-42.951637268066406,-63.593055725097656,308.0,-48.20441818237305,-68.91285705566406,309.0
2.401439839042723,0.5804299116134644,0.7006697654724121,4.634629533484258e-07,-46.74970626831055,-24.887907028198242,347.0,-43.54911804199219,-61.248374938964844,335.0,-42.36061477661133,-65.2604751586914,309.0,-47.16667175292969,-64.11233520507812,307.0
2.4618293510284275,0.580711841583252,0.701905369758606,4.661031880459632e-07,-46.06175994873047,-24.95962905883789,348.0,-43.28912353515625,-61.66992950439453,333.0,-42.497703552246094,-65.4716796875,310.0,-46.440921783447266,-63.3865852355957,307.0
2.521189291961491,0.5794386267662048,0.7016116380691528,4.6456270297312585e-07,-46.884429931640625,-24.95962905883789,348.0,-43.54911804199219,-62.040321350097656,335.0,-42.0864372253418,-65.56382751464844,307.0,-46.13837432861328,-63.694664001464844,305.0
2.5848673139698803,0.5804615020751953,0.7019398212432861,4.7279419845835946e-07,-46.884429931640625,-24.95962905883789,348.0,-44.208702087402344,-62.64469909667969,334.0,-42.951637268066406,-65.77738952636719,308.0,-45.417354583740234,-62.9736442565918,305.0
2.644085941836238,0.5802479386329651,0.7022558450698853,4.75027405855144e-07,-46.74970626831055,-24.06760025024414,347.0,-43.28912353515625,-62.45713806152344,333.0,-42.0864372253418,-65.56382751464844,307.0,-45.2684440612793,-62.04851531982422,304.0
2.7040193418506533,0.5804343223571777,0.7022143602371216,4.6957575250416994e-07,-45.92940139770508,-24.06760025024414,347.0,-42.501914978027344,-61.66992950439453,333.0,-41.812259674072266,-64.41567993164062,305.0,-45.119537353515625,-61.84440612792969,303.0
2.764177297009155,0.5813013315200806,0.7004588842391968,4.6126669417390076e-07,-45.79703903198242,-23.998241424560547,346.0,-43.15912628173828,-61.48473358154297,332.0,-41.812259674072266,-64.41567993164062,305.0,-44.40324401855469,-61.84440612792969,303.0
2.823360034963116,0.5817720293998718,0.6998964548110962,4.653814471566875e-07,-45.79703903198242,-24.81618309020996,346.0,-39.38920211791992,-56.83037185668945,303.0,-41.09123992919922,-65.13670349121094,305.0,-43.686954498291016,-61.84440612792969,303.0
2.881779728922993,0.5810016989707947,0.7007541656494141,4.6146067234076327e-07,-45.79703903198242,-24.81618309020996,346.0,-39.519203186035156,-57.7365837097168,304.0,-41.2259635925293,-65.35026550292969,306.0,-42.970664978027344,-61.128116607666016,303.0
2.9410578720271587,0.5807326436042786,0.700468897819519,4.7137066871982825e-07,-45.79703903198242,-24.81618309020996,346.0,-39.25920486450195,-57.35673904418945,302.0,-40.8217887878418,-64.7095718383789,303.0,-42.68703079223633,-60.724632263183594,301.0
3.0018404750153422,0.5819723606109619,0.6994824409484863,4.631569936464075e-07,-44.84909439086914,-25.560041427612305,345.0,-38.92818069458008,-58.647525787353516,305.0,-40.634944915771484,-65.56382751464844,307.0,-42.970664978027344,-61.128116607666016,303.0
3.0604435128625482,0.5812896490097046,0.7008407115936279,4.678851439621212e-07,-44.97909164428711,-25.63412857055664,346.0,-38.92818069458008,-59.36854934692383,305.0,-40.634944915771484,-66.2895736694336,307.0,-42.970664978027344,-61.128116607666016,303.0
3.1195416578557342,0.5830937623977661,0.7004109621047974,4.5251573510540766e-07,-44.84909439086914,-25.560041427612305,345.0,-39.05581283569336,-60.286582946777344,306.0,-40.76730728149414,-66.50550079345703,308.0,-41.53807830810547,-58.979248046875,303.0
3.178873224882409,0.5828549265861511,0.7005947828292847,4.2585884330037516e-07,-45.664676666259766,-26.375619888305664,345.0,-39.90919494628906,-61.20934295654297,307.0,-40.169189453125,-65.2604751586914,309.0,-40.37022018432617,-57.20549011230469,305.0
3.237061990890652,0.5836524963378906,0.698452353477478,4.2718727399915224e-07,-45.664676666259766,-25.560041427612305,345.0,-39.90919494628906,-59.032100677490234,307.0,-40.169189453125,-63.799530029296875,309.0,-40.50258255004883,-56.6696662902832,306.0
3.297488935990259,0.5841004252433777,0.6985230445861816,4.216724676098238e-07,-45.53231430053711,-25.48595428466797,344.0,-40.03919219970703,-59.224388122558594,308.0,-40.29918670654297,-63.273155212402344,310.0,-39.779197692871094,-55.222896575927734,306.0
3.3576307389885187,0.5847374200820923,0.7000670433044434,4.333285232860362e-07,-44.84909439086914,-25.560041427612305,345.0,-40.03919219970703,-60.68061065673828,308.0,-40.29918670654297,-64.73883819580078,310.0,-40.37022018432617,-55.76344680786133,305.0
3.4186010549310595,0.585031270980835,0.6989697217941284,4.2520062493167643e-07,-44.71909713745117,-25.48595428466797,344.0,-40.03919219970703,-60.68061065673828,308.0,-40.169189453125,-64.5300064086914,309.0,-39.649200439453125,-55.76344680786133,305.0
3.4801730029284954,0.5861316323280334,0.6981124877929688,4.149338508341316e-07,-43.9058837890625,-26.29916763305664,344.0,-39.183448791503906,-59.757850646972656,307.0,-39.43871307373047,-63.799530029296875,309.0,-38.92818069458008,-55.04242706298828,305.0
3.5402490198612213,0.5863705277442932,0.6988124251365662,4.115773606372386e-07,-43.9058837890625,-26.29916763305664,344.0,-40.634944915771484,-61.20934295654297,307.0,-40.169189453125,-64.5300064086914,309.0,-38.67291259765625,-53.965206146240234,303.0
3.598944997880608,0.586554765701294,0.6981735825538635,4.064603444930981e-07,-43.77824783325195,-26.22271728515625,343.0,-39.31108093261719,-60.68061065673828,308.0,-39.43871307373047,-63.799530029296875,309.0,-38.08189392089844,-54.143306732177734,304.0
3.657144304830581,0.5864296555519104,0.6987471580505371,4.1267850292570074e-07,-43.77824783325195,-27.0335693359375,343.0,-40.03919219970703,-61.408721923828125,308.0,-39.43871307373047,-63.06904983520508,309.0,-38.08189392089844,-51.98733901977539,304.0
3.7167840970214456,0.5858805775642395,0.6985828876495361,4.0733368678047555e-07,-43.65061569213867,-26.954755783081055,342.0,-40.169189453125,-62.33857345581055,309.0,-38.7082405090332,-63.06904983520508,309.0,-37.95662307739258,-51.10003662109375,303.0
3.7777332819532603,0.5872111916542053,0.7001373767852783,3.910398902462475e-07,-43.77824783325195,-26.22271728515625,343.0,-39.43871307373047,-62.33857345581055,309.0,-38.7082405090332,-61.60810089111328,309.0,-37.117427825927734,-46.6478271484375,302.0
3.836059785913676,0.5870511531829834,0.6989940404891968,3.974063247369486e-07,-44.459102630615234,-26.954755783081055,342.0,-41.2967529296875,-63.68136978149414,312.0,-39.566349029541016,-61.074642181396484,310.0,-37.240333557128906,-46.086002349853516,303.0
3.8979908688925207,0.5869625806808472,0.6984508037567139,3.890229436365189e-07,-44.459102630615234,-26.954755783081055,342.0,-41.164390563964844,-63.477264404296875,311.0,-39.566349029541016,-61.074642181396484,310.0,-37.240333557128906,-46.086002349853516,303.0
3.9588011149317026,0.5864685773849487,0.6982312202453613,3.81134611870948e-07,-44.459102630615234,-26.954755783081055,342.0,-41.42911148071289,-64.62541198730469,313.0,-39.566349029541016,-60.34180450439453,310.0,-37.95662307739258,-44.65341567993164,303.0
4.018157909857109,0.5879414677619934,0.6982274055480957,3.7081753134771134e-07,-44.459102630615234,-27.763240814208984,342.0,-41.2967529296875,-64.4189453125,312.0,-39.31108093261719,-58.49627685546875,308.0,-37.83135223388672,-42.36426544189453,302.0
4.0803227359429,0.5900496244430542,0.6992954015731812,3.6809734638154623e-07,-44.459102630615234,-27.763240814208984,342.0,-40.559181213378906,-63.68136978149414,312.0,-39.05581283569336,-55.9462776184082,306.0,-37.580814361572266,-37.82850646972656,300.0
4.139190995832905,0.5896790027618408,0.6984714865684509,3.534425445650413e-07,-44.329105377197266,-27.68206214904785,341.0,-40.559181213378906,-62.94380569458008,312.0,-38.33243179321289,-54.49951171875,306.0,-37.580814361572266,-37.11930847167969,300.0
4.196794711984694,0.5889647603034973,0.6993199586868286,3.5811780207950505e-07,-44.329105377197266,-26.875940322875977,341.0,-40.689178466796875,-63.145545959472656,313.0,-38.33243179321289,-54.49951171875,306.0,-36.87161636352539,-37.11930847167969,300.0
4.255290932953358,0.5886074304580688,0.6998335719108582,3.6581374729394156e-07,-45.135231018066406,-26.875940322875977,341.0,-40.559181213378906,-62.94380569458008,312.0,-37.60905075073242,-55.222896575927734,306.0,-36.99452209472656,-37.9546012878418,301.0
4.315978762926534,0.5883316993713379,0.6993690133094788,3.604956759772904e-07,-45.135231018066406,-26.875940322875977,341.0,-40.076881408691406,-63.3472900390625,314.0,-37.60905075073242,-54.49951171875,306.0,-37.706085205078125,-35.81991195678711,301.0
4.384029278997332,0.5884530544281006,0.6988378167152405,3.612622379023378e-07,-44.1991081237793,-26.7971248626709,340.0,-39.20931625366211,-63.145545959472656,313.0,-36.88566589355469,-54.49951171875,306.0,-36.16241455078125,-34.9917106628418,300.0
4.44366701785475,0.5875381231307983,0.6997295022010803,3.28707017160923e-07,-38.73921585083008,-22.782419204711914,298.0,-39.58512496948242,-63.75077438354492,316.0,-36.76512145996094,-51.43733215332031,305.0,-37.580814361572266,-32.15491485595703,300.0
4.5047633168287575,0.589766800403595,0.6991158723831177,3.2646477166053955e-07,-38.73921585083008,-23.48689079284668,298.0,-40.33214569091797,-63.003753662109375,316.0,-38.20716094970703,-50.716312408447266,305.0,-38.29001235961914,-30.736515045166016,300.0
4.563917580991983,0.5894560217857361,0.6967734694480896,3.1009162171358184e-07,-38.73921585083008,-24.191362380981445,298.0,-40.20451354980469,-62.80437469482422,315.0,-38.08189392089844,-49.11271667480469,304.0,-38.16238021850586,-29.220388412475586,299.0
4.621923353988677,0.5900126695632935,0.6989673376083374,2.8382453365338733e-07,-38.86921310424805,-24.97937774658203,299.0,-41.599159240722656,-64.55774688720703,320.0,-38.08189392089844,-47.67540740966797,304.0,-38.16238021850586,-25.68621253967285,299.0
4.68132483586669,0.5902094841003418,0.6977272033691406,2.8919103556290793e-07,-38.999210357666016,-25.772119522094727,300.0,-41.729156494140625,-64.00064849853516,321.0,-38.08189392089844,-46.23809814453125,304.0,-37.580814361572266,-25.06292152404785,300.0
4.73890895396471,0.5908346176147461,0.6984665989875793,2.809899797284743e-07,-38.999210357666016,-25.772119522094727,300.0,-41.729156494140625,-64.00064849853516,321.0,-38.08189392089844,-45.519439697265625,304.0,-38.16238021850586,-23.565706253051758,299.0
4.796901301015168,0.5893930792808533,0.699063777923584,2.8220779313414823e-07,-39.70841598510742,-25.06292152404785,300.0,-41.599159240722656,-62.28831481933594,320.0,-38.67291259765625,-43.2208366394043,303.0,-38.16238021850586,-21.445199966430664,299.0
4.858624062035233,0.590470552444458,0.699284553527832,2.816746587086527e-07,-38.999210357666016,-25.06292152404785,300.0,-40.842681884765625,-62.28831481933594,320.0,-38.08189392089844,-44.082130432128906,304.0,-38.29001235961914,-22.22612190246582,300.0
4.920529254944995,0.5900487899780273,0.6997091174125671,2.8343905000838276e-07,-38.999210357666016,-24.35371971130371,300.0,-40.842681884765625,-61.531829833984375,320.0,-38.08189392089844,-43.36347961425781,304.0,-38.29001235961914,-21.516921997070312,300.0
4.981674087932333,0.5899195671081543,0.6994667053222656,2.706477459923917e-07,-38.999210357666016,-25.06292152404785,300.0,-41.599159240722656,-61.531829833984375,320.0,-38.67291259765625,-41.78824996948242,303.0,-38.29001235961914,-19.389324188232422,300.0
5.044497887836769,0.5901119112968445,0.6986487507820129,2.5815734261414036e-07,-39.129207611083984,-25.14646339416504,301.0,-41.599159240722656,-60.775352478027344,320.0,-37.95662307739258,-38.9230842590332,303.0,-37.580814361572266,-16.552528381347656,300.0
5.104017317993566,0.5893787741661072,0.7003487348556519,2.503645077922556e-07,-39.129207611083984,-25.14646339416504,301.0,-41.46916198730469,-60.58543014526367,319.0,-38.08189392089844,-39.051544189453125,304.0,-38.41764831542969,-15.896139144897461,301.0
5.1638302858918905,0.5911294221878052,0.7002649307250977,2.441736057789967e-07,-39.129207611083984,-25.14646339416504,301.0,-41.729156494140625,-60.965274810791016,321.0,-37.95662307739258,-38.9230842590332,303.0,-37.580814361572266,-15.843328475952148,300.0
5.225105331046507,0.5903711318969727,0.699521541595459,2.4082237359834835e-07,-39.129207611083984,-25.14646339416504,301.0,-41.599159240722656,-60.01887512207031,320.0,-37.240333557128906,-37.490501403808594,303.0,-37.580814361572266,-14.424928665161133,300.0
5.282460876973346,0.5900224447250366,0.7003114223480225,2.397317757640849e-07,-39.25920486450195,-25.23000717163086,302.0,-42.22328186035156,-59.07719802856445,319.0,-37.95662307739258,-36.77421188354492,303.0,-37.580814361572266,-13.715729713439941,300.0
5.339277129853144,0.5908717513084412,0.6995278596878052,2.394731382082682e-07,-39.25920486450195,-24.51607894897461,302.0,-41.599159240722656,-59.262393951416016,320.0,-37.240333557128906,-35.34162902832031,303.0,-37.706085205078125,-11.62675952911377,301.0
5.399556590011343,0.5909994840621948,0.700585663318634,2.212239422760831e-07,-39.25920486450195,-24.51607894897461,302.0,-41.599159240722656,-57.74943542480469,320.0,-37.240333557128906,-33.9090461730957,303.0,-37.706085205078125,-9.49206829071045,301.0
5.462967904983088,0.5910484790802002,0.7006601691246033,2.2775797958729527e-07,-39.25920486450195,-24.51607894897461,302.0,-41.599159240722656,-57.74943542480469,320.0,-37.36323928833008,-34.020957946777344,304.0,-36.99452209472656,-9.49206829071045,301.0
5.527032915037125,0.5907758474349976,0.7021971940994263,2.1651192128047114e-07,-39.25920486450195,-24.51607894897461,302.0,-41.46916198730469,-56.81485366821289,319.0,-37.240333557128906,-31.76017189025879,303.0,-37.117427825927734,-7.381821632385254,302.0
5.590434181969613,0.590181291103363,0.703503429889679,1.87532108952837e-07,-38.54528045654297,-24.51607894897461,302.0,-40.086204528808594,-56.23647689819336,320.0,-36.52404022216797,-31.043880462646484,303.0,-37.117427825927734,-5.9539666175842285,302.0
5.651573123876005,0.5902700424194336,0.7043640613555908,1.7691367304450978e-07,-38.54528045654297,-25.23000717163086,302.0,-40.086204528808594,-55.47999954223633,320.0,-36.52404022216797,-28.89500617980957,303.0,-37.95662307739258,-3.108516216278076,303.0
5.710430713836104,0.5931904911994934,0.7034972906112671,1.7446214428673557e-07,-37.83135223388672,-25.23000717163086,302.0,-40.21147155761719,-54.894527435302734,321.0,-36.52404022216797,-28.178714752197266,303.0,-37.83135223388672,-2.3843297958374023,302.0
5.768908830825239,0.5910750031471252,0.7043988704681396,1.7948518404864444e-07,-38.54528045654297,-24.51607894897461,302.0,-40.086204528808594,-54.723514556884766,320.0,-36.52404022216797,-27.46242332458496,303.0,-37.95662307739258,-2.3922247886657715,303.0
5.827907183906063,0.5913135409355164,0.7043967247009277,1.7588841672022681e-07,-38.54528045654297,-24.51607894897461,302.0,-39.960933685302734,-54.55250549316406,319.0,-36.52404022216797,-27.46242332458496,303.0,-37.117427825927734,-1.6704021692276,302.0
5.885986609850079,0.5932896733283997,0.7040570974349976,1.6704024119462701e-07,-37.117427825927734,-25.23000717163086,302.0,-39.206817626953125,-53.79838943481445,319.0,-36.52404022216797,-27.46242332458496,303.0,-37.117427825927734,-1.6704021692276,302.0
5.948286305880174,0.5939651727676392,0.7043400406837463,1.8410361235510209e-07,-37.83135223388672,-24.51607894897461,302.0,-39.3297233581543,-53.967037200927734,320.0,-35.8077507019043,-27.46242332458496,303.0,-36.403499603271484,-1.6704021692276,302.0
6.013104181969538,0.5936647057533264,0.704148530960083,1.8015751379607536e-07,-37.117427825927734,-25.23000717163086,302.0,-39.206817626953125,-53.04427719116211,319.0,-35.689571380615234,-25.943933486938477,302.0,-37.83135223388672,-0.24254749715328217,302.0
6.0725515629164875,0.5948201417922974,0.7040714025497437,1.7536943630602764e-07,-37.117427825927734,-25.943933486938477,302.0,-38.21162033081055,-51.96232223510742,317.0,-35.689571380615234,-25.23000717163086,302.0,-36.99452209472656,0.469819039106369,301.0
6.131410545902327,0.5945260524749756,0.7053160071372986,1.6252012358108914e-07,-37.240333557128906,-25.31355094909668,303.0,-38.838104248046875,-49.55733108520508,316.0,-36.403499603271484,-21.660367965698242,302.0,-37.83135223388672,4.041017055511475,302.0
6.191959716845304,0.594576358795166,0.7038309574127197,1.7777458083401143e-07,-37.240333557128906,-25.31355094909668,303.0,-38.838104248046875,-48.81031036376953,316.0,-36.403499603271484,-21.660367965698242,302.0,-38.54528045654297,4.041017055511475,302.0
6.255756748840213,0.5961155891418457,0.7031285762786865,1.6122517365602107e-07,-37.240333557128906,-26.02984046936035,303.0,-38.7151985168457,-48.655845642089844,315.0,-35.689571380615234,-20.946441650390625,302.0,-37.117427825927734,4.754944324493408,302.0
6.316688469843939,0.5950862169265747,0.7029443979263306,1.612576312481906e-07,-37.240333557128906,-25.31355094909668,303.0,-38.7151985168457,-47.911190032958984,315.0,-35.57139587402344,-19.453956604003906,301.0,-37.83135223388672,6.182799339294434,302.0
6.375925694825128,0.5954357981681824,0.7038102149963379,1.5540076958586724e-07,-37.240333557128906,-25.31355094909668,303.0,-38.7151985168457,-47.166526794433594,315.0,-35.57139587402344,-19.453956604003906,301.0,-36.99452209472656,6.873889446258545,301.0
6.433256322983652,0.5964732766151428,0.7019743323326111,1.5919579254841665e-07,-38.08189392089844,-25.397092819213867,304.0,-38.59229278564453,-46.274497985839844,314.0,-36.282958984375,-18.03082847595215,301.0,-37.83135223388672,8.324581146240234,302.0
6.490406381897628,0.5963592529296875,0.7015947699546814,1.563662976877822e-07,-37.240333557128906,-25.31355094909668,303.0,-38.7151985168457,-47.166526794433594,315.0,-36.282958984375,-18.03082847595215,301.0,-37.83135223388672,8.324581146240234,302.0
6.550038781017065,0.596710205078125,0.7000305652618408,1.6023456339553377e-07,-37.95662307739258,-25.31355094909668,303.0,-38.7151985168457,-47.166526794433594,315.0,-36.282958984375,-18.74239158630371,301.0,-37.706085205078125,7.585453033447266,301.0
