time[s],MCP,PIP,DIP,TIP,Wrist_X,Wrist_Y,Wrist_Z,MCP_X,MCP_Y,MCP_Z,PIP_X,PIP_Y,PIP_Z,DIP_X,DIP_Y,DIP_Z,TIP_X,TIP_Y,TIP_Z
0.0503065418452024,0,0,0,0,112.57249450683594,-32.83683395385742,372.0,20.37628746032715,-57.14956665039063,359.0,-25.45217704772949,-49.51148986816406,359.0,-57.86256408691406,-44.54317092895508,360.0,-87.14057159423828,-42.57324981689453,365.0
0.1132656659465283,0,0,0,1,113.75688934326172,-32.0433349609375,373.0,20.433046340942383,-56.45772171020508,360.0,-25.52307510375977,-48.79836654663086,360.0,-56.31649017333984,-43.8134994506836,361.0,-0.0,-0.0,0.0
0.1730622709728777,0,0,0,1,112.57249450683594,-32.83683395385742,372.0,19.527610778808597,-57.99824142456055,359.0,-27.14952850341797,-50.36016845703125,359.0,-58.87670135498047,-45.52030563354492,361.0,-0.0,-0.0,0.0
0.2326476278249174,0,0,0,1,111.69309997558594,-33.716243743896484,372.0,19.527610778808597,-57.99824142456055,359.0,-26.30085182189941,-50.36016845703125,359.0,-58.02329635620117,-46.37370681762695,361.0,-0.0,-0.0,0.0
0.2927975950296968,0,0,0,0,111.99334716796876,-35.57041931152344,373.0,18.782997131347656,-60.02816009521485,361.0,-28.076190948486328,-52.2025260925293,360.0,-59.89556121826172,-46.50216674804688,362.0,-87.76232147216797,-44.1776008605957,364.0
0.3536126080434769,0,0,0,1,111.99334716796876,-34.68864822387695,373.0,18.782997131347656,-60.88156509399414,361.0,-27.300779342651367,-53.20093536376953,361.0,-59.20288848876953,-48.34688949584961,363.0,-0.0,-0.0,0.0
0.4166359859518707,0,0,0,0,111.111572265625,-35.57041931152344,373.0,19.63640022277832,-60.88156509399414,361.0,-27.37640380859375,-55.05984115600586,362.0,-59.20288848876953,-50.06315231323242,363.0,-88.00343322753906,-47.75040817260742,365.0
0.47767747589387,0,0,0,0,111.99334716796876,-36.45219039916992,373.0,19.63640022277832,-61.73496627807617,361.0,-28.1541805267334,-55.76114654541016,361.0,-59.20288848876953,-50.06315231323242,363.0,-88.00343322753906,-48.61326599121094,365.0
0.5384931790176779,0,0,0,1,109.93427276611328,-35.475059509277344,372.0,20.489803314208984,-61.73496627807617,361.0,-27.300779342651367,-54.907745361328125,361.0,-59.20288848876953,-50.06315231323242,363.0,-0.0,-0.0,0.0
0.5986620229668915,0,0,0,1,110.51580047607422,-36.25673675537109,371.0,19.63640022277832,-62.588375091552734,361.0,-27.300779342651367,-54.907745361328125,361.0,-59.20288848876953,-50.06315231323242,363.0,-0.0,-0.0,0.0
0.6589752358850092,0,0,0,0,111.69309997558594,-36.35446548461914,372.0,20.489803314208984,-62.588375091552734,361.0,-27.300779342651367,-56.61454772949219,361.0,-59.039794921875,-50.781005859375,362.0,-87.14057159423828,-48.61326599121094,365.0
0.7192868660204113,0,0,0,0,110.51580047607422,-38.01082229614258,371.0,20.54656219482422,-62.761749267578125,362.0,-26.44737434387207,-55.76114654541016,361.0,-59.20288848876953,-50.06315231323242,363.0,-87.14057159423828,-46.887542724609375,365.0
0.780070026870817,0,0,0,0,111.69309997558594,-36.35446548461914,372.0,20.54656219482422,-63.61751556396485,362.0,-26.44737434387207,-58.32135391235352,361.0,-58.184024810791016,-52.49253845214844,362.0,-86.9018325805664,-50.20106506347656,364.0
0.838605365017429,0,0,0,0,111.99334716796876,-36.45219039916992,373.0,21.40233039855957,-63.61751556396485,362.0,-26.5206356048584,-57.627140045166016,362.0,-58.34475326538086,-50.92128753662109,363.0,-86.04132843017578,-47.61958312988281,364.0
0.8986626039259136,0,0,0,1,112.87511444091795,-36.45219039916992,373.0,20.54656219482422,-62.761749267578125,362.0,-27.300779342651367,-57.46794891357422,361.0,-58.34475326538086,-50.06315231323242,363.0,-0.0,-0.0,0.0
0.9589703758247196,0,0,0,1,111.99334716796876,-36.45219039916992,373.0,20.54656219482422,-63.61751556396485,362.0,-27.37640380859375,-56.7713737487793,362.0,-58.34475326538086,-48.34688949584961,363.0,-0.0,-0.0,0.0
1.0192751318681983,0,0,0,0,112.87511444091795,-33.80687713623047,373.0,20.54656219482422,-62.761749267578125,362.0,-26.5206356048584,-57.627140045166016,362.0,-55.61672592163086,-48.21370315551758,362.0,-81.73885345458984,-40.735618591308594,364.0
1.0787904139142483,0,0,0,0,113.45191192626952,-33.716243743896484,372.0,21.34320831298828,-62.588375091552734,361.0,-24.80910301208496,-55.91560745239258,362.0,-54.60968017578125,-46.37370681762695,361.0,-81.51429748535156,-38.04931640625,363.0
1.142590553034097,0,0,0,1,113.45191192626952,-33.716243743896484,372.0,22.25809669494629,-63.61751556396485,362.0,-24.80910301208496,-57.627140045166016,362.0,-53.75627899169922,-45.52030563354492,361.0,-0.0,-0.0,0.0
