time[s],MCP,PIP,DIP,TIP,Wrist_X,Wrist_Y,Wrist_Z,MCP_X,MCP_Y,MCP_Z,PIP_X,PIP_Y,PIP_Z,DIP_X,DIP_Y,DIP_Z,TIP_X,TIP_Y,TIP_Z
0.049612675094977,0,0,0,0,-33.91549301147461,129.62059020996094,350.0,-39.33458709716797,5.686177730560303,314.0,-40.37022018432617,-39.901023864746094,305.0,-42.533504486083984,-67.88272857666016,295.0,-47.46016693115234,-93.1033706665039,291.0
0.1104823669884353,0,0,0,0,-33.7216911315918,128.05722045898438,348.0,-39.45985412597656,4.959627151489258,315.0,-40.37022018432617,-40.62204360961914,305.0,-42.67768478393555,-68.11283874511719,296.0,-47.62326049804688,-93.4233169555664,292.0
0.1710526309907436,0,0,0,0,-34.3031005859375,131.93881225585938,354.0,-40.20451354980469,5.704286575317383,315.0,-41.2259635925293,-40.0318489074707,306.0,-43.52397537231445,-67.6408462524414,297.0,-48.31354522705078,-92.73302459716795,292.0
0.2297427619341761,0,0,0,0,-34.3031005859375,132.7756805419922,354.0,-39.45985412597656,6.448945999145508,315.0,-40.50258255004883,-39.3084602355957,306.0,-42.821868896484375,-66.93873596191406,297.0,-47.46016693115234,-91.72753143310548,291.0
0.2899569771252572,0,0,0,0,-33.27716827392578,131.1934051513672,352.0,-38.7151985168457,6.448945999145508,315.0,-40.37022018432617,-39.18000030517578,305.0,-42.67768478393555,-66.71334838867188,296.0,-47.46016693115234,-92.41544342041016,291.0
0.3505409769713878,0,0,0,0,-33.3717041015625,132.40060424804688,353.0,-38.7151985168457,6.448945999145508,315.0,-40.37022018432617,-39.901023864746094,305.0,-42.533504486083984,-67.18534851074219,295.0,-47.29707336425781,-92.09786987304688,290.0
0.4108962249010801,0,0,0,0,-35.13995361328125,134.4493865966797,354.0,-38.59229278564453,7.1707682609558105,314.0,-40.23786163330078,-38.332889556884766,304.0,-42.533504486083984,-65.79058837890625,295.0,-46.61151123046875,-90.72675323486328,290.0
0.4724994539283216,0,0,0,0,-33.1826286315918,131.6504669189453,351.0,-38.59229278564453,6.428473472595215,314.0,-40.23786163330078,-39.77020263671875,304.0,-42.38932418823242,-66.26258087158203,294.0,-47.29707336425781,-92.09786987304688,290.0
0.5330748369451612,0,0,0,0,-33.27716827392578,131.1934051513672,352.0,-38.7151985168457,6.448945999145508,315.0,-39.649200439453125,-39.18000030517578,305.0,-41.97794342041016,-66.71334838867188,296.0,-46.772239685058594,-91.72753143310548,291.0
0.5930095629300922,0,0,0,0,-33.7216911315918,128.05722045898438,348.0,-38.7151985168457,5.704286575317383,315.0,-40.37022018432617,-39.901023864746094,305.0,-42.67768478393555,-67.41309356689453,296.0,-46.772239685058594,-92.41544342041016,291.0
0.6527730480302125,0,0,0,0,-34.20619583129883,131.5661163330078,353.0,-38.7151985168457,6.448945999145508,315.0,-40.50258255004883,-39.3084602355957,306.0,-42.67768478393555,-66.71334838867188,296.0,-47.62326049804688,-92.04273986816406,292.0
0.7134371129795909,0,0,0,0,-34.84215545654297,129.16116333007812,351.0,-40.33214569091797,5.722395420074463,316.0,-41.2259635925293,-40.0318489074707,306.0,-43.6705207824707,-67.16411590576172,298.0,-48.47900390625,-92.3579559326172,293.0
0.7737605290021747,0,0,0,0,-35.57029342651367,127.13838958740234,350.0,-39.71039581298828,4.241729736328125,317.0,-41.49541473388672,-40.293495178222656,308.0,-43.6705207824707,-67.86859130859375,298.0,-48.47900390625,-93.05060577392578,293.0
0.8350571261253208,0,0,0,0,-34.74289321899414,127.13838958740234,350.0,-39.71039581298828,4.241729736328125,317.0,-41.36069107055664,-40.8884162902832,307.0,-43.6705207824707,-67.86859130859375,298.0,-47.786354064941406,-93.05060577392578,293.0
0.896129840053618,0,0,0,0,-34.74289321899414,127.13838958740234,350.0,-39.71039581298828,4.991117000579834,317.0,-40.76730728149414,-40.293495178222656,308.0,-42.96604919433594,-67.86859130859375,298.0,-47.09370040893555,-92.3579559326172,293.0
