time[s],MCP,PIP,DIP,TIP,Wrist_X,Wrist_Y,Wrist_Z,MCP_X,MCP_Y,MCP_Z,PIP_X,PIP_Y,PIP_Z,DIP_X,DIP_Y,DIP_Z,TIP_X,TIP_Y,TIP_Z
0.052489501889795,0,0,0,1,561,252,338,442,207,337,383,205,339,346,213,340,310,218,0
0.1179181318730115,0,0,0,1,562,253,338,442,208,336,383,206,339,346,214,340,310,219,0
0.1812656270340085,0,0,0,1,561,254,338,442,208,337,383,206,339,346,213,340,311,217,0
0.247274228837341,0,0,0,1,561,251,338,440,207,337,382,205,339,345,213,340,309,217,0
0.3105875081382692,0,0,0,0,562,253,338,442,208,337,384,206,339,346,214,340,311,219,344
0.3746681711636483,0,0,0,0,562,252,338,442,208,337,383,206,339,347,213,340,311,217,344
0.4398423987440765,0,0,0,1,561,251,338,441,208,337,383,206,339,346,213,340,310,216,0
0.502363895997405,0,0,0,0,562,252,338,444,207,337,384,205,340,347,212,340,312,217,345
0.565238615963608,0,0,0,0,563,250,338,441,207,336,384,206,339,346,213,340,310,217,345
0.6321834190748632,0,0,0,0,561,251,337,442,207,336,383,205,338,346,212,340,310,215,344
0.6972091300413013,0,0,0,1,563,252,337,443,207,336,384,206,338,347,212,339,312,215,0
0.7614110270515084,0,0,0,0,563,250,337,444,206,336,385,206,337,347,212,339,311,215,345
0.8252028408460319,0,0,0,0,562,248,337,442,206,336,384,205,337,348,211,339,311,214,345
0.8886708491481841,0,0,0,0,561,248,337,443,206,335,386,205,338,349,213,339,313,216,345
0.9558193860575556,0,0,0,0,562,246,337,443,205,335,386,203,338,349,211,340,314,216,345
1.0202552359551191,0,0,0,0,562,246,337,443,204,336,386,202,338,349,211,340,313,215,347
1.0840508369728925,0,0,0,0,561,245,337,443,204,336,385,202,338,349,211,340,314,217,344
1.1489939480088651,0,0,0,0,560,244,337,443,204,336,386,202,338,349,212,340,314,218,344
1.2124323290772736,0,0,0,0,561,244,337,443,204,336,386,202,338,350,212,340,316,220,343
1.2769691138528287,0,0,0,0,559,244,337,443,204,336,386,203,338,350,215,340,316,222,340
1.341126003768295,0,0,0,1,561,244,337,442,205,336,385,203,338,349,216,338,316,225,0
1.4041475779376924,0,0,0,0,561,243,336,443,204,335,387,202,337,351,216,337,319,226,338
1.4702693978324533,0,0,0,0,561,244,336,445,204,335,387,202,337,353,217,336,322,227,337
1.5340412240475416,0,0,0,0,560,242,335,445,204,334,388,203,337,353,218,336,323,229,338
