t,rs0,rs1,rs2,rs3,rs4,rs5,rs6,rs7,rs8,rs9,rs10,rs11,rs12,rs13,rs14,sg0,sg1,sg2,sg3,sg4
300.008,51.5201,20.2497,20.0278,14.1247,12.6186,11.8487,8.36259,11.1568,4.34658,11.4762,19.0961,5.1332,20.753,11.1005,11.0475,2,0,0,0,0
300.108,132.589,6.29487,24.8399,100.634,8.49612,12.01,73.8019,8.95322,6.13547,62.3432,24.5572,1.36318,69.613,12.4655,7.08741,0,612,0,0,0
300.209,56.7765,11.8786,14.2445,16.3192,9.03566,14.1277,4.58919,14.2389,5.0567,8.64688,26.1249,1.63259,23.8952,9.10752,7.50078,0,612,0,0,0
300.308,134.351,8.59743,21.2197,100.155,5.9217,16.5876,80.4286,14.1594,6.16022,77.578,13.0957,113.03,68.8872,15.5861,9.93723,0,0,0,0,0
300.408,71.0167,17.6533,24.8458,17.3173,5.68694,14.3167,14.8035,14.1537,9.98724,21.9459,20.7409,120.641,18.2632,10.5991,13.6169,0,610,0,0,0
300.509,79.6821,11.5702,23.5266,26.981,8.79818,9.38603,19.8841,12.7235,6.24987,33.653,15.6357,41.7097,16.7372,12.2716,33.5451,0,609,0,0,0
300.608,113.712,10.1878,25.2935,35.6716,4.32751,10.531,24.9831,16.4327,4.81997,39.3172,16.5205,33.0094,21.0453,116.534,175.117,0,607,0,0,2
300.708,133.779,4.59072,20.0353,98.0995,0.0922044,17.803,77.6354,21.1961,13.9318,90.9029,15.862,9.49447,86.3687,17.099,26.0995,0,596,0,0,0
300.809,121.108,11.2515,23.7923,36.6269,3.57035,9.15608,27.1919,21.5191,9.56354,41.7721,13.6232,9.24357,130.457,172.713,71.7038,0,568,0,0,0
300.909,110.714,3.53438,19.4694,32.8703,2.82301,10.997,25.5236,20.462,13.0169,40.4875,16.3277,102.64,18.3999,119.995,174.973,0,537,0,0,0
301.009,81.215,8.45822,16.7133,22.9731,13.3201,10.114,17.6717,19.9999,13.1299,42.6813,20.9179,14.0792,27.6164,27.6173,26.5281,0,514,0,0,0
301.108,50.2713,18.557,20.8588,17.3722,52.939,19.4235,62.5802,94.6509,39.2872,121.023,171.803,69.5669,51.3889,83.5045,174.947,0,504,0,0,0
301.209,66.0923,10.7347,21.7308,26.2474,62.4176,18.9289,59.1437,85.2435,44.5143,123.305,171.864,70.6172,42.0719,25.8159,44.7314,0,498,0,0,0
301.309,,,,,,,,,,,,,,,,0,494,0,0,0
301.409,,,,,,,,,,,,,,,,0,488,0,0,2
