t,rs0,rs1,rs2,rs3,rs4,rs5,rs6,rs7,rs8,rs9,rs10,rs11,rs12,rs13,rs14,sg0,sg1,sg2,sg3,sg4
99.9968,176.038,126.654,33.0801,59.7692,43.3226,7.59643,47.5138,40.6918,29.707,101.232,172.519,180,31.2718,12.2681,8.20779,0,0,0,0,0
100.097,176.092,126.484,24.7788,40.8926,47.872,20.0175,41.7699,66.7369,31.43,113.546,172.55,,30.6794,21.7784,10.0091,0,590,0,0,1
100.197,176.251,119.657,25.1881,38.9911,47.3997,13.818,40.5828,75.5447,39.7578,30.6292,21.8336,107.461,30.9403,16.0634,13.7078,0,0,0,0,0
100.297,50.6767,17.897,19.2824,31.2396,36.5584,14.5209,53.4203,72.7355,6.8345,21.0091,28.6042,103.714,43.0651,17.117,16.5365,0,0,0,0,0
100.397,54.3945,14.033,17.1824,27.5239,29.209,30.3173,19.192,25.512,6.09128,21.5401,29.0762,108.435,41.7115,18.1498,18.3315,0,0,0,0,0
100.497,53.3143,17.3072,19.2139,28.9147,21.3743,27.9249,18.8199,25.249,10.6221,18.7714,30.7608,10.5677,40.8026,20.5817,18.237,0,622,0,0,0
100.597,59.5673,18.6837,11.7109,31.7447,7.02222,23.4532,17.0245,22.6343,14.1825,18.6864,28.5826,105.29,41.9647,16.111,13.3065,2,0,0,0,0
100.697,63.7325,13.0856,16.626,25.2065,2.46182,14.0466,16.4917,20.6935,10.1108,17.9117,28.9681,104.988,35.5152,20.3249,17.1098,0,623,0,0,0
100.797,62.8282,15.3136,15.9902,22.702,5.03608,16.1386,18.653,20.9052,9.69586,16.7599,28.4543,104.219,37.0368,17.0625,12.5983,0,625,0,0,0
100.897,86.044,10.4288,15.5362,20.067,5.40604,9.29569,16.6128,22.9495,8.55116,18.8142,27.8066,106.486,32.2431,17.7402,15.6373,0,627,0,0,0
100.997,67.0793,17.3055,14.9994,18.3276,5.18808,13.0873,18.1332,21.2454,11.8362,18.8883,27.0492,106.531,34.6605,20.4752,13.4094,0,628,0,0,0
101.097,54.8055,19.3396,10.3247,17.0348,2.71222,10.7574,18.1571,23.0686,7.38468,20.357,26.3672,104.961,33.1658,17.8111,14.2296,0,623,0,0,0
