t,rs0,rs1,rs2,rs3,rs4,rs5,rs6,rs7,rs8,rs9,rs10,rs11,rs12,rs13,rs14,sg0,sg1,sg2,sg3,sg4
100.086,174.582,112.961,28.049,20.4947,20.2496,73.9391,26.6158,68.0648,169.127,15.7261,20.1777,3.51038,3.75402,20.5057,9.70833,0,631,0,0,0
100.186,174.863,108.843,105.358,19.7444,26.6638,14.0553,30.9978,69.4232,38.2735,16.8829,19.9821,7.42875,5.65142,20.2159,13.7908,0,624,0,0,0
100.286,174.832,112.558,23.6882,21.6859,29.2675,16.951,33.4835,68.5733,35.0256,18.7014,19.7876,3.67838,5.15279,19.2835,2.6993,0,620,0,0,0
100.387,24.4293,36.634,31.7105,19.7839,34.6978,15.6785,29.5462,67.3349,44.1352,17.402,22.1389,6.45857,5.21503,20.45,4.37319,0,615,0,0,0
100.487,174.372,119.677,27.2226,18.2056,35.9321,14.1591,33.2087,70.1452,137.699,19.4068,15.3689,3.3936,6.19728,18.137,4.86543,0,612,0,0,0
100.586,,116.692,64.9196,110.048,36.523,13.9949,127.418,71.6496,39.1018,100.351,19.7804,3.9268,81.014,21.5839,11.4628,0,611,0,0,0
100.687,174.299,104.883,4.2643,17.9338,38.8824,18.2661,33.1826,75.5635,43.1183,16.8811,15.7347,4.10323,6.29247,19.299,11.8361,0,609,0,0,0
100.787,,,,23.4535,42.3988,22.2099,32.2704,64.2659,32.7226,100.578,167.379,99.313,18.903,17.3414,14.3223,0,603,0,0,0
100.887,,,,25.016,45.8633,21.175,32.2058,63.9649,33.505,67.931,40.998,171.386,17.6836,17.3397,5.3171,0,600,0,0,0
100.987,172.859,66.0077,116.033,77.7831,170.446,124.213,89.0509,164.92,79.4916,68.618,106.27,64.2944,21.9725,16.2783,3.53892,0,597,0,0,0
101.087,172.883,50.6913,131.284,77.1989,170.956,180,88.2428,164.92,77.4686,68.0965,106.421,68.9564,16.5165,16.6407,5.23474,0,594,0,0,0
101.187,171.954,115.154,30.8069,23.2158,68.4688,17.2479,21.9172,38.6378,14.8175,68.3514,104.312,67.5216,19.8925,18.3287,7.35479,0,592,0,0,0
101.287,,,,20.484,66.4752,26.1251,25.4692,48.5813,28.63,101.026,166.885,94.6237,17.5237,16.8154,10.0521,0,590,0,0,0
101.387,172.797,68.2125,68.9541,21.7438,66.2902,19.4314,25.1645,46.8534,26.4237,67.8454,104.618,66.8672,18.6651,16.2107,6.24075,0,590,0,0,0
101.487,173.41,39.3763,25.3349,78.5588,170.724,120.055,23.4132,42.6747,21.1223,67.8029,104.73,67.9211,19.3205,14.6996,2.86519,0,593,0,0,0
101.587,172.48,94.0523,57.2122,76.4743,170.79,120.367,27.2085,48.994,125.421,65.6793,103.368,150.708,19.9282,19.6489,7.08112,0,601,0,0,0
101.687,173.13,44.915,25.7448,24.6463,49.2382,23.0497,21.7361,42.3098,18.7173,68.5952,40.4189,171.279,20.3406,17.6452,15.0355,0,620,0,0,0
101.787,174.757,120.881,31.1535,18.9355,35.4406,14.6831,33.4171,71.4105,48.6485,96.9162,167.352,92.6196,6.95253,16.789,0.370028,0,632,0,0,0
101.887,175.075,118.128,29.4844,19.0964,33.451,12.5316,32.5975,68.0875,136.932,17.7348,21.2681,2.17295,7.50215,17.1859,1.25952,0,642,0,0,0
101.987,15.8041,40.0264,21.269,19.356,27.2977,10.7056,26.5306,53.2905,20.552,14.4401,22.2336,2.16042,5.52162,23.3744,13.7632,0,646,0,0,0
102.087,18.5116,36.188,30.5652,17.9334,22.5404,16.8069,27.508,17.8881,45.5094,16.3998,20.939,3.69163,6.88253,14.5845,3.55625,0,653,0,0,0
102.187,175.391,124.592,34.5605,17.7098,10.8087,82.81,27.3754,13.3861,53.9047,17.4185,19.84,3.67441,7.89681,22.4988,6.88497,0,654,0,0,0
102.287,19.9494,32.9369,29.8953,18.06,10.4283,81.7698,29.1691,13.7271,47.8253,20.404,17.9428,5.23306,10.2222,22.6885,18.1237,0,662,0,0,0
102.387,175.039,120.5,29.1562,16.9921,8.1354,6.8051,14.1377,9.69753,20.7334,18.6918,18.6897,3.76108,5.14461,22.7246,9.77644,0,666,0,0,0
102.487,175.277,120.318,22.7997,16.4417,6.90962,5.20259,8.83656,9.96742,14.1369,15.4425,18.0313,5.84477,2.3523,17.5896,6.04202,0,670,0,0,0
102.587,175.342,126.338,28.097,15.8616,6.9148,3.94478,6.01342,85.3824,,15.7447,18.072,7.33552,2.33466,20.1597,2.21389,0,670,0,0,0
102.687,174.925,125.559,27.3729,15.8737,7.46351,3.70426,4.30452,10.0433,16.389,14.8488,17.4352,6.76012,0.478759,17.8412,5.37914,0,672,0,0,0
102.787,175.095,115.648,21.6168,14.8446,7.47089,6.09483,7.41824,12.7029,2.72632,13.1702,17.8095,8.60857,1.4541,18.4428,4.88663,0,672,0,0,0
102.887,175.191,117.344,17.8291,14.7927,6.83751,5.51457,6.33816,9.55492,15.5827,13.4325,19.09,6.1332,1.17515,19.4002,11.0119,0,671,0,0,0
102.987,175.444,123.662,21.6721,14.0623,7.78014,9.8669,7.99038,8.65145,10.3601,16.4503,18.4333,7.91209,0.965451,22.9335,13.0089,0,671,0,0,0
103.087,175.183,121.142,116.045,15.1502,6.22024,7.04061,12.6265,14.3754,3.65618,14.7705,18.1198,6.0794,1.3876,25.0006,12.5725,0,673,0,0,0
103.187,33.4092,39.1872,36.9018,16.671,7.46816,10.7579,6.96014,11.5523,3.13637,13.8897,18.649,6.09761,1.1595,21.4398,8.37045,0,670,0,0,0
103.287,35.2786,38.8018,38.1743,18.0303,7.42393,10.4983,3.61164,10.153,6.4879,12.0343,16.6264,11.3418,0.204267,16.1981,7.1622,0,671,0,0,0
103.387,174.443,122.556,33.8416,15.7729,7.2177,8.11566,3.35292,8.8919,7.89372,12.1644,16.8921,8.1588,0.429787,15.8909,7.04322,0,670,0,0,0
103.487,34.7577,27.0826,34.6285,16.2876,7.52927,7.87245,1.73781,8.22563,6.48146,12.6011,17.4246,8.19585,4.54631,21.9912,8.04898,0,673,0,0,0
103.587,42.7003,174.63,82.4458,13.3087,6.93143,5.27685,4.76713,8.95552,3.23016,14.9404,17.8907,6.53166,4.95329,24.2085,9.19682,0,668,0,0,0
103.687,174.675,120.54,35.0881,13.4423,4.94206,6.95848,6.27372,8.12774,13.4434,16.2398,17.973,5.96013,3.69227,21.5333,7.84794,0,673,0,0,0
103.787,174.713,123.646,36.0129,13.9946,5.9318,9.53994,7.84942,9.09349,15.5213,15.2174,19.3208,5.95461,0.824361,19.078,2.14576,0,670,0,0,0
103.887,174.442,124.015,38.5063,16.3221,6.35528,5.26806,4.06888,9.593,91.6605,13.0188,16.8979,7.47458,2.92718,22.8249,9.18348,0,674,0,0,0
103.987,174.712,123.62,37.9015,14.651,6.53915,7.21138,6.15817,9.56951,14.6044,14.5925,19.3246,6.04409,2.94487,20.7773,9.37894,0,670,0,0,0
104.087,174.704,125.302,33.939,15.5819,6.5378,7.45704,2.17565,11.5169,19.9603,12.1559,19.0823,8.84108,2.95878,20.6648,6.91071,0,667,0,0,0
104.187,27.1574,30.1658,35.9231,15.318,6.70003,9.84436,6.02824,6.97808,11.1389,17.7912,16.8561,5.40139,1.3304,17.7036,7.62974,0,656,0,0,0
104.287,174.973,126.356,40.885,17.0976,9.76952,4.96075,10.1799,11.0379,12.1882,15.5731,19.6578,5.6265,4.01323,17.2217,4.45272,0,646,0,0,0
104.387,174.694,120.275,32.9701,20.3061,13.2351,14.3892,83.9185,164.778,51.0127,14.5105,19.3151,1.58717,0.655547,16.2573,3.89495,0,634,0,0,0
104.487,175.128,124.809,35.6147,19.9369,14.434,79.5651,23.1208,18.1256,40.7117,14.4091,18.4489,4.42778,4.2272,16.2318,4.27787,0,628,0,0,0
104.587,175.127,131.447,42.4219,20.3434,21.6751,76.0937,22.6525,49.8272,25.7957,13.3432,22.3765,6.30552,2.00458,23.1279,7.32981,0,618,0,0,0
104.687,175.207,122.456,34.2422,19.2622,27.1673,11.6351,23,58.3564,39.7147,13.3073,21.1953,4.71696,3.5806,25.3013,17.926,0,613,0,0,0
104.787,,,73.7641,21.6491,31.4367,17.7281,22.9636,64.8484,42.0827,14.5845,17.8013,4.32816,3.60422,21.2034,11.8627,0,608,0,0,0
104.887,,,,76.0221,169.197,119.761,27.9313,64.2439,41.2798,19.972,12.9222,5.96151,9.79353,18.4085,12.6208,0,602,0,0,0
104.987,,,,18.5722,45.4017,24.9623,34.4287,70.0633,44.136,22.504,17.8358,6.7397,12.6189,21.6119,3.16203,0,599,0,0,0
105.087,73.6025,174.835,97.075,21.1611,44.5641,20.1418,33.0769,67.1229,42.7947,21.9448,15.3326,5.80223,12.1174,29.1614,27.4236,0,599,0,0,0
105.187,46.43,21.5226,7.62197,19.3049,51.0822,18.2484,31.6867,64.1683,43.1206,99.8083,167.578,95.451,16.5769,28.7005,25.8498,0,596,0,0,0
105.287,46.714,10.722,12.9325,22.1996,51.5357,19.2959,28.2676,58.3106,37.4888,98.9486,167.409,97.8053,16.8885,29.4041,25.0964,0,596,0,0,0
105.387,173.116,97.7034,16.7479,20.1953,52.083,25.9536,23.6252,40.3415,22.2888,101.243,167.409,95.6889,17.9453,26.7264,27.9797,0,605,0,0,0
105.487,71.9833,175.478,105.494,17.952,49.2994,25.3516,87.7296,164.994,82.2244,20.1196,18.3426,6.00299,13.4702,28.1789,30.3764,0,603,0,0,0
105.587,,,78.8547,17.6654,41.9605,16.7449,29.4096,64.5232,37.3086,17.1717,16.6883,7.19718,3.42105,22.2484,5.08318,0,611,0,0,0
105.687,,,62.4685,19.6106,42.6864,21.319,30.037,70.9704,35.8089,16.7879,15.4425,6.87036,6.39533,23.1736,11.916,0,617,0,0,0
105.787,,,,22.2519,33.9906,17.4004,28.4614,65.3881,21.8169,18.3681,15.7225,3.64086,6.32894,19.0972,5.38238,0,624,0,0,0
105.887,,,80.117,19.7822,36.6022,18.3295,30.8759,66.7104,134.336,16.1599,16.062,6.02883,1.33755,17.4318,1.62116,0,634,0,0,0
105.987,,,68.8314,24.2241,24.2044,10.1863,24.3075,56.9078,22.0281,14.2722,19.913,6.65422,7.03494,26.489,13.8486,0,650,0,0,0
106.087,,,71.6849,19.8076,20.3362,13.6238,17.5943,12.1298,85.6691,10.2719,20.1195,5.11326,4.1797,23.2727,18.542,0,655,0,0,0
106.187,43.3565,175.279,82.7436,19.8728,11.7986,11.3488,7.57624,9.94058,27.5803,11.8624,19.3595,4.20483,4.06327,20.1992,7.27634,0,662,0,0,0
106.287,59.9154,175.196,74.9795,21.3198,7.45835,7.40842,81.5467,164.899,180,11.8513,19.8403,5.02737,3.62497,28.6198,21.3117,0,668,0,0,0
106.387,174.701,129.068,49.2481,19.3192,7.08714,7.57323,8.62354,9.99256,98.1844,13.2849,19.8375,3.00312,2.02187,26.0477,21.6676,0,673,0,0,0
106.487,32.8497,34.8177,33.9806,17.8995,6.44976,8.11917,6.07561,12.6332,99.1223,13.0862,18.9575,7.3257,1.62787,16.3063,4.4564,0,676,0,0,0
106.587,54.6258,175.115,83.7598,15.0001,6.04041,7.73986,2.48559,10.4565,5.17393,14.0726,13.0768,12.4108,1.19246,17.8437,10.7292,0,677,0,0,0
106.687,,,72.5343,13.8222,6.60415,11.5494,4.47608,9.24074,6.58472,17.8263,16.4558,7.72901,2.57988,17.8471,8.28968,0,677,0,0,0
106.787,57.1088,175.059,78.7221,16.3435,5.33099,7.74646,3.45099,11.101,6.56706,13.2592,19.3142,9.53072,1.36538,20.1459,11.3307,0,678,0,0,0
106.887,54.9636,175.015,74.2367,14.4761,4.84138,12.3779,3.32072,10.4388,6.45296,12.5155,15.0099,11.2822,3.15942,22.0831,13.7577,0,676,0,0,0
106.987,56.1391,175.012,75.3027,15.2255,7.24769,8.5349,2.74959,11.4581,5.15836,13.5977,17.0851,7.7757,1.81765,19.5752,11.3307,0,0,0,0,0
107.087,53.1187,175.162,79.4521,13.766,6.89876,5.42698,1.46054,7.97523,4.7944,12.0385,16.2982,8.30841,0.611194,17.3055,6.27662,0,675,0,0,0
107.187,54.7325,175.18,78.0843,16.913,4.26327,11.2827,1.39904,9.43346,5.60314,14.7399,15.7775,8.30841,2.64495,20.1459,10.6907,0,0,0,0,0
107.287,53.9533,175.012,82.8399,15.1889,6.02124,10.0966,3.03623,9.91066,5.06145,14.6451,13.7231,11.2142,3.29197,20.7828,9.09885,0,675,0,0,0
107.387,55.7655,175.115,84.0709,14.2567,8.30632,3.53401,1.94809,10.3674,11.2773,13.5977,17.1427,10.0918,1.81765,19.5752,11.3307,0,0,0,0,0
107.487,57.6592,175.057,75.2001,14.7686,8.33482,9.02636,2.11796,8.41925,9.88513,13.4642,17.0889,7.72901,2.43365,17.7914,12.0583,0,673,0,0,0
107.587,54.0983,175.064,66.8544,17.0855,4.71234,5.15147,0.554449,7.0293,5.79053,12.6679,16.737,7.7072,2.78004,19.5552,11.3403,0,672,0,0,0
107.687,175.035,131.869,46.0019,18.8724,7.06329,12.9199,8.55715,8.35912,15.8047,15.2253,18.9739,7.32917,1.73507,16.0911,4.43252,0,664,0,0,0
107.787,175.042,125.23,42.5104,19.4453,8.20203,7.07598,17.4192,16.3556,11.4069,16.017,19.9637,4.67457,2.28197,20.8819,10.5945,0,655,0,0,0
