t,rs0,rs1,rs2,rs3,rs4,rs5,rs6,rs7,rs8,rs9,rs10,rs11,rs12,rs13,rs14,sg0,sg1,sg2,sg3,sg4
499.929,,,,,,,,,,,,,,,,0,612,0,0,0
500.029,38.3439,33.1481,17.1473,47.0873,45.9075,18.5269,46.9842,72.0425,32.4294,22.7807,12.4335,4.42066,27.7154,16.4397,15.4274,0,621,0,0,0
500.129,41.1942,26.4993,1.14005,42.7685,10.167,50.3569,44.7159,55.4792,21.6138,18.3625,20.4401,1.79146,15.3931,35.7572,22.2207,0,625,0,0,0
500.229,48.7604,18.9716,6.86769,24.9516,21.1515,22.1919,30.8504,21.3174,32.0872,13.8981,23.4468,14.0177,9.26789,44.3708,28.1981,0,625,0,0,0
500.329,50.7853,20.6252,8.85947,26.5296,13.2186,16.4975,23.8497,16.1252,9.84256,12.3323,25.9531,10.9287,17.4972,29.7471,18.4189,0,626,0,0,0
500.429,54.0984,14.2605,12.2029,24.0804,10.3022,10.3185,22.3695,10.9239,7.53968,16.5494,22.003,81.8347,15.4922,37.9084,22.1941,0,623,0,0,0
500.529,53.8515,15.8886,12.1194,25.3607,5.26924,14.9634,18.7169,12.1578,7.51016,18.8411,21.9379,81.3366,15.1281,35.6018,15.0248,0,614,0,0,0
500.629,48.8194,16.9479,9.15452,21.2643,10.0638,10.9034,17.4947,11.6713,14.2175,12.5671,26.0432,9.62362,11.6691,36.2977,16.4547,0,595,0,0,0
500.729,52.7664,13.3129,13.8225,23.224,9.56489,12.7552,22.3171,11.0432,10.3139,16.8312,23.552,9.37131,16.6091,35.8728,15.5697,0,580,0,0,0
500.829,49.5072,19.1588,10.477,25.1172,15.3635,9.49841,27.6243,18.2333,8.56532,15.1795,26.3123,7.45371,17.1183,33.7869,22.4627,0,564,0,0,0
500.929,45.3361,20.3841,7.31631,38.7947,10.0752,44.4779,46.268,51.9987,10.5278,15.444,25.2424,4.80174,10.0984,40.8412,17.2481,0,549,0,0,0
501.029,51.564,22.3308,16.6378,30.1974,52.3555,21.6312,50.4287,67.5793,28.5319,70.0029,102.17,55.7557,27.429,23.0223,13.5735,2,0,0,0,0
501.129,47.7549,33.4748,19.2008,37.0165,75.5243,17.1589,17.1618,11.6905,13.2947,31.2099,9.13374,14.2798,38.2879,13.3961,16.8749,2,0,0,0,0
501.229,49.9351,20.8153,5.10356,31.2317,89.4924,20.5891,16.5836,11.8197,15.1222,56.3709,58.7123,5.82449,29.847,21.8598,12.2833,0,572,0,0,0
501.329,49.4819,19.9637,6.44571,36.7233,96.2082,21.3391,20.2069,29.9184,17.1786,54.0439,65.4366,16.3586,29.1912,24.4458,19.7002,0,599,0,0,0
501.429,44.3716,20.3002,8.71056,41.4718,87.6068,23.1895,27.7881,34.1936,14.4592,57.3222,64.1597,7.85714,32.3946,22.4939,15.8442,0,606,0,0,0
501.529,50.1279,23.8939,14.5293,39.0298,73.5464,20.3423,12.4483,14.6044,9.77274,106.089,171.469,95.1581,35.8676,14.1409,16.2757,0,610,0,0,0
501.629,46.9643,14.8723,10.0177,30.0782,28.5998,66.7409,38.5667,47.6834,115.181,13.4957,20.4277,9.70144,10.9336,37.5263,17.1759,0,616,0,0,0
501.729,48.8388,16.986,12.2835,32.3731,13.5394,46.2238,28.6141,21.7677,14.6075,14.4357,20.3574,15.203,7.47496,38.9521,22.7564,0,619,0,0,0
501.829,51.0738,17.3893,8.38773,22.5805,21.5888,21.6254,17.7988,16.2142,15.6539,13.3121,21.719,12.3336,12.49,34.7763,26.5926,0,619,0,0,0
501.929,51.0672,16.8724,14.0054,24.4786,11.8877,14.2147,17.9777,12.2325,14.1637,12.037,23.2959,10.1146,11.7766,39.5601,23.1744,0,618,0,0,0
502.029,51.3772,15.0821,13.509,22.7615,11.2318,13.7975,17.4477,12.6645,15.6545,13.8015,21.3829,15.6041,17.9061,32.4471,18.8247,0,617,0,0,0
502.129,51.1039,16.8649,13.0881,19.7099,14.0144,13.7103,16.0563,16.7961,21.6504,15.616,21.0086,9.22208,14.0687,35.3435,20.4748,0,617,0,0,0
502.229,52.6264,15.1785,8.92957,21.0964,13.3562,9.36743,16.5357,15.2806,15.0547,16.4315,23.2731,8.62515,13.4459,36.9661,15.2828,0,616,0,0,0
502.329,53.412,13.1443,11.9376,23.1364,11.7771,12.2993,18.6038,10.7137,8.9048,18.3079,22.8517,9.48367,16.8582,32.0672,12.1369,0,609,0,0,0
502.429,52.4185,15.4242,6.70021,22.9347,9.96609,15.4023,19.5019,12.1485,17.4016,13.9309,20.7544,11.0157,16.5903,35.8842,17.6059,0,605,0,0,0
502.529,54.7799,15.1754,14.6153,23.414,13.5548,14.2659,17.9032,13.037,15.2259,18.5323,23.2329,11.0864,23.3731,29.4308,24.2954,0,594,0,0,0
502.629,53.1064,15.1556,12.0769,24.2663,17.2037,14.4303,30.133,30.2697,8.8184,17.0856,23.8837,7.78482,13.5459,35.5852,18.9886,0,583,0,0,0
502.729,50.1602,15.815,8.36507,25.0685,19.1652,25.7838,27.9744,15.1669,52.789,16.6117,20.8779,12.3669,13.5844,32.731,16.0533,0,571,0,0,0
502.829,49.1648,17.0499,12.2543,31.754,18.3736,54.7571,38.1856,31.7649,30.4866,16.1933,18.4875,8.93237,7.72911,36.129,16.8985,0,557,0,0,0
502.929,36.8226,23.6092,20.3488,41.8672,43.5335,27.086,43.8904,69.5441,35.1015,24.7223,16.0983,4.00783,25.7915,17.1626,13.9916,0,544,0,0,0
503.029,48.1322,17.8919,8.60909,24.839,68.4993,29.2175,36.3314,42.3463,22.9942,58.3459,77.2204,54.4487,28.1685,23.0929,28.0685,0,534,0,0,0
503.129,48.1098,18.519,12.8577,28.9816,76.355,20.4036,25.1886,21.0112,10.9355,30.9914,17.9378,15.9462,25.5916,24.7813,25.4707,0,533,0,0,0
503.229,48.5351,20.2049,14.9312,27.5755,94.1637,17.4897,17.1051,11.3611,6.80615,22.397,7.98024,8.16765,25.2899,25.9566,28.9021,0,535,0,0,0
503.329,44.0178,18.5748,8.26811,29.2718,103.147,23.0576,25.7395,31.1774,11.8183,57.5868,66.2834,8.18611,26.4632,22.096,17.3528,0,551,0,0,0
503.429,41.1952,20.2473,8.35375,32.9137,103.155,16.9641,34.6921,39.7602,10.4341,57.3123,66.4276,8.85702,33.066,22.3779,25.8911,0,579,0,0,0
503.529,42.4367,20.5034,18.4984,26.982,101.685,18.1437,28.7531,33.5918,8.68349,56.3907,64.6919,11.6686,31.7936,20.1856,19.7927,0,601,0,0,0
503.629,50.4569,21.7039,17.3678,28.5973,96.1378,20.3467,8.54623,13.1699,10.1595,59.6583,64.8501,10.5806,28.4683,23.334,16.1416,0,610,0,0,0
503.729,48.2357,16.91,16.1086,29.9525,71.4268,25.6048,30.2853,24.6295,12.5661,57.9101,71.1203,46.9049,27.258,23.1167,18.9314,0,617,0,0,0
503.829,39.0306,23.0815,22.4318,35.7551,44.2161,87.6337,49.5661,79.2974,32.0202,17.7848,21.4083,5.71473,19.0075,26.2203,21.0007,0,621,0,0,0
503.929,48.6527,19.1032,10.9705,26.5502,19.3317,20.7655,29.7118,23.2806,21.1432,14.8378,23.3414,10.2303,11.3884,36.0341,17.1534,0,621,0,0,0
