t,rs0,rs1,rs2,rs3,rs4,rs5,rs6,rs7,rs8,rs9,rs10,rs11,rs12,rs13,rs14,sg0,sg1,sg2,sg3,sg4
800.81,41.5631,2.64957,16.1694,7.29995,75.5659,38.1108,33.7594,59.5406,30.9463,72.5073,101.21,41.3512,0.207343,21.4313,5.10121,490,397,391,415,395
800.91,39.7877,6.70319,23.3199,4.23885,65.5478,37.4981,36.3962,59.7727,30.8739,9.99227,16.7278,5.65966,1.07053,19.6542,2.61005,490,404,394,413,400
801.01,38.8715,1.27054,18.228,6.59001,57.5061,32.6047,36.0586,58.9482,28.5848,9.62597,19.6834,9.03488,3.18245,19.8698,4.94258,488,412,389,413,393
801.11,38.4573,2.88229,20.5332,9.47374,32.8014,24.8887,27.5779,95.7976,172.244,9.07951,15.816,4.32667,1.74797,18.3962,6.08638,491,412,389,415,391
801.21,39.5571,4.66175,24.0435,10.0997,24.03,9.41016,25.8227,7.45636,50.9218,7.80368,18.9687,8.35682,3.96551,21.6442,3.80199,486,418,388,414,390
801.31,41.9909,4.77425,21.8469,2.9953,16.4055,10.3773,25.7067,12.627,54.8288,10.4341,14.4558,8.43599,5.2851,24.3709,8.04242,486,423,388,416,392
801.41,44.0264,8.13362,23.7318,8.82371,8.52502,12.9687,20.8399,12.4739,51.6404,8.38917,16.211,6.0661,1.80643,22.415,7.23435,484,426,389,412,392
801.51,47.109,5.85788,21.9122,7.05675,6.26167,3.8462,20.5376,8.79907,34.01,7.16206,17.626,7.16828,4.26109,25.0264,10.0197,484,428,390,416,391
801.61,46.6546,4.13967,18.7915,5.33419,2.99037,0.564412,14.289,7.51761,21.1034,7.45073,19.5266,7.80627,6.02535,23.8572,4.89353,1,0,0,0,0
801.71,47.5627,2.94466,26.1132,2.70937,5.41567,3.66731,14.2921,4.42641,22.1977,7.6517,19.2423,8.23702,2.76685,20.4302,10.7465,484,432,392,412,391
801.81,46.6828,4.61106,21.9444,2.50971,5.61378,3.55071,16.5734,17.1859,5.87784,12.0629,13.9591,9.62057,4.31886,20.115,5.37818,-30719,1,0,0,0
801.91,44.6316,2.71817,21.9444,3.69213,6.56116,3.55503,15.6942,18.5391,9.24203,9.01122,15.949,7.89601,3.48393,21.865,7.65806,485,435,403,409,401
