t,rs0,rs1,rs2,rs3,rs4,rs5,rs6,rs7,rs8,rs9,rs10,rs11,rs12,rs13,rs14,sg0,sg1,sg2,sg3,sg4
500.787,31.5095,11.8973,14.0792,6.4316,4.38239,10.727,7.87612,2.829,2.869,12.1839,11.3852,1.36223,7.58599,11.5393,3.44416,486,427,399,422,413
500.887,32.4564,12.0692,14.6248,8.34865,1.93144,7.82378,7.69548,4.54249,2.57529,10.3574,7.50477,2.14451,6.09954,12.5966,5.84296,485,425,399,425,413
500.987,32.843,9.50698,13.6728,9.3364,4.58576,8.80445,7.11645,3.64724,2.07531,10.354,9.79077,2.83254,7.14447,14.523,9.11961,484,425,397,425,412
501.087,34.0181,10.8094,13.7188,7.47196,2.96878,8.20308,7.23514,3.39956,2.27734,12.0556,8.53297,1.21885,7.80005,13.7439,1.48101,483,427,396,423,412
501.187,32.4276,11.2791,10.6407,5.8788,4.76763,11.4712,7.31884,4.17296,2.17954,10.7977,11.7035,6.42368,5.86937,15.1387,8.06134,483,426,397,425,411
501.287,32.7458,10.802,13.3404,7.75601,2.93489,5.6779,7.03237,4.46829,1.53232,10.7708,10.0472,6.30322,7.1494,11.5883,4.24325,483,423,398,424,410
501.387,33.1777,10.5481,10.6259,7.9577,3.63181,8.97082,7.06678,4.2661,4.03425,11.5319,8.08346,1.87183,6.7773,10.9613,6.57767,482,423,400,422,413
501.487,35.3985,11.8422,16.3594,8.12132,6.87376,7.13447,7.34133,4.31328,5.15663,11.5639,10.0889,2.31706,8.39289,11.0095,1.52279,483,421,400,422,416
501.587,29.6289,11.3967,16.6337,8.57858,4.94082,10.747,6.95664,4.70508,4.76068,8.91669,10.6109,4.16467,8.60831,13.0972,2.99845,483,421,398,419,412
501.687,31.4357,12.3522,14.1988,9.57194,6.77883,10.5628,5.75763,6.83443,2.31226,8.81033,8.1111,6.22052,6.32032,11.1729,3.45222,484,424,396,417,414
501.787,31.9547,13.0546,14.3817,11.5742,13.6482,12.2831,7.1366,23.4759,30.6166,9.87577,10.6841,3.76123,7.38355,13.0522,5.84062,483,424,398,417,416
501.887,32.9038,9.23824,12.1313,10.9276,10.9203,8.3656,7.07817,24.7906,33.6452,10.4313,13.6152,6.3224,6.05847,10.5737,4.2947,484,423,400,421,415
501.987,29.9597,11.1894,11.491,9.51214,10.6526,6.81028,5.71573,17.5114,26.4521,9.71195,9.72997,0.570821,7.11013,12.0917,2.63602,486,421,401,423,419
502.087,32.2396,11.2419,16.3232,11.745,10.0838,8.0369,4.41775,11.1724,16.87,12.3227,11.3138,4.32015,9.06001,9.81341,3.79736,485,410,401,425,413
502.187,31.3211,11.0022,14.7432,11.4148,10.635,8.80026,5.58353,26.7081,36.6888,9.39476,14.4404,2.43374,6.31555,8.26128,2.71234,483,397,400,422,420
502.287,31.9074,10.2032,9.07138,10.5593,10.8279,7.17627,5.90964,23.5936,34.9863,9.37492,10.4999,3.23399,6.75271,16.131,7.97233,484,394,402,423,410
502.387,29.57,17.7327,13.0164,16.7482,20.2721,13.7384,4.93349,39.5348,80.7864,8.09432,11.2382,0.570783,5.75052,13.5153,4.11212,483,384,399,420,419
502.487,29.826,13.0169,11.2485,15.9722,34.4367,20.8514,19.0768,12.5612,59.3895,9.38038,11.4926,0.666193,6.03419,11.4476,3.69586,485,385,401,428,415
502.587,31.7761,12.9191,10.6566,12.4648,50.438,27.8771,23.3474,97.2313,172.663,9.55617,14.0622,2.79177,7.78513,15.9973,8.54329,487,381,403,424,420
502.687,32.2153,11.442,14.9611,9.98142,62.7932,33.8407,35.2713,59.794,21.0969,11.3677,14.1455,7.38998,7.94052,10.7737,1.67794,488,384,400,427,417
502.787,31.9385,11.0581,14.8619,9.46927,65.668,32.7554,37.9752,64.4222,28.7854,12.5099,14.796,7.40435,8.32066,12.2523,3.20865,488,384,405,426,422
502.887,31.7797,13.1821,13.2819,8.13695,71.1314,35.8421,38.6951,65.9406,32.9493,12.195,15.9159,9.79491,9.73052,11.8047,7.42568,488,383,400,430,417
502.987,34.5846,10.4701,15.085,11.3765,67.6523,35.8394,38.2388,66.2112,29.2506,11.0848,17.1327,9.53408,8.32999,14.7419,8.76167,488,382,404,426,416
503.087,31.5885,11.1083,11.2601,11.1287,71.6642,36.7722,38.3211,66.8461,32.0898,11.0567,15.26,14.1797,6.16653,9.68789,2.40465,488,383,400,430,420
503.187,30.9773,14.0153,15.5432,6.74357,68.8313,33.7814,39.4966,66.4171,27.0777,12.3339,15.0288,10.2522,8.09222,8.78513,2.01188,487,387,404,425,422
503.287,33.6442,12.5972,12.2167,8.81794,68.4897,34.7998,40.478,67.3389,31.1763,13.5734,15.3852,4.93331,7.79093,7.87153,2.04227,489,385,400,428,417
503.387,35.6073,14.967,16.3087,7.09767,73.5858,34.1143,37.7333,65.4334,31.4367,12.9138,9.20831,12.0352,9.91968,8.45179,1.72959,488,383,403,428,420
503.487,32.688,13.7996,12.3619,8.09108,69.7067,30.6286,39.6425,68.4856,31.7185,12.313,16.1029,15.0861,6.9606,10.6377,0.962482,486,387,403,426,415
503.587,36.0514,12.109,14.1541,7.56815,66.5587,31.247,41.8339,69.0638,30.7709,13.6152,22.0602,23.8278,7.99981,10.4058,5.80609,486,382,401,427,418
503.687,33.4874,9.55815,9.93327,7.64278,72.0678,34.1255,39.3885,67.4911,36.0027,13.6161,20.1217,17.9441,8.31718,12.463,3.63753,485,378,402,428,418
503.787,32.0393,9.4577,10.6008,10.1527,74.4571,34.6317,36.3114,64.4608,33.5048,12.3197,16.3752,9.59697,9.71278,11.286,5.65132,487,381,404,427,420
503.887,30.2246,7.27435,13.5146,8.22648,74.2151,35.4815,38.6346,66.3891,29.333,11.1187,125.791,173.523,8.98485,11.1393,3.94814,489,375,401,422,417
503.987,31.4414,11.8735,12.3837,6.9593,74.1036,33.3545,41.3244,68.8721,29.7018,13.4574,16.7438,7.69755,9.01653,7.59078,4.98132,484,379,400,425,419
504.087,29.7948,14.0483,14.8442,8.05058,79.4362,35.6491,39.8406,68.4065,32.5271,11.4717,11.7079,6.71359,10.7178,13.9063,2.19154,482,377,398,423,413
504.187,27.3595,13.0133,12.6789,8.9962,78.0576,36.4121,40.6455,68.7714,30.214,11.4908,11.7339,8.48898,7.56991,11.0771,8.42091,481,378,403,424,415
504.287,30.805,12.5626,14.663,6.41607,78.1024,36.6305,40.9185,68.4486,32.1094,13.4881,10.2396,2.77984,11.436,15.3428,8.17923,482,378,401,423,416
504.387,32.7902,15.6764,13.5191,5.56838,74.0285,33.6811,42.1484,68.4807,27.1979,12.2736,10.7051,4.50316,8.32651,10.1126,4.38211,481,375,401,424,411
504.487,31.0327,12.2301,13.3751,7.16743,75.2644,35.122,40.6679,69.7429,34.2527,11.1405,13.002,6.02886,10.018,10.5884,4.19697,484,378,400,423,416
504.587,29.4274,11.8721,12.2084,9.25261,80.6881,36.0774,39.7292,70.2386,33.0203,11.7076,16.7835,5.22368,9.00554,8.0701,2.00383,485,385,402,421,414
504.687,30.5656,9.95665,18.3625,8.01861,80.1194,39.3401,40.3578,69.8481,32.44,11.9568,12.842,6.63797,8.35051,12.4446,8.29801,484,386,399,423,417
504.787,33.9074,11.6982,10.4857,5.4574,78.5543,34.4392,39.8345,68.1126,28.9636,11.4986,18.2254,9.15999,7.19866,8.41229,7.08463,482,398,400,425,414
504.887,33.5823,9.56693,14.2808,8.58465,77.8048,36.1096,40.4724,69.3132,31.4903,11.0222,13.057,8.6133,8.08862,12.2969,6.57342,480,407,402,424,416
504.987,32.591,10.0436,12.4917,11.152,74.3897,37.8928,42.9455,71.6515,31.8884,11.3167,15.3474,5.61961,8.80671,10.3913,4.81331,483,409,399,425,412
505.087,32.13,9.40373,11.506,12.8133,63.971,33.5239,41.1989,67.6988,25.2914,11.2695,13.7948,4.56531,7.44572,10.9525,3.50413,483,419,399,416,419
505.187,30.7922,14.9039,10.8219,19.8317,35.9805,22.0651,24.7016,7.84494,58.1094,9.22812,13.0437,3.18103,7.02106,12.8674,0.754947,480,420,397,419,415
505.287,28.9812,16.8558,12.3012,24.0069,20.4611,15.6315,13.87,22.4356,67.7677,7.18617,12.5912,1.76762,5.63671,10.3745,3.74751,481,422,396,419,411
505.387,29.8958,15.2007,13.0871,24.1102,13.9279,17.4536,16.32,13.4061,94.1339,6.86356,12.5505,4.99596,5.04361,14.6729,8.58279,484,427,398,423,411
505.487,26.6404,14.2916,12.0735,21.6327,15.9223,16.9225,13.3991,16.0493,93.4755,8.19878,10.3993,6.38303,6.54103,13.3028,4.2471,488,425,396,425,415
505.587,28.272,14.9826,12.6192,15.7114,12.858,11.2759,1.29663,43.4183,68.1499,11.2168,9.43441,2.84624,7.88988,7.18125,3.47366,488,429,400,428,416
505.687,30.2645,12.3709,13.1498,13.1713,6.23606,7.30909,2.82104,5.53275,5.32656,10.2832,11.2746,3.13432,5.3369,14.0921,5.98717,492,432,403,430,417
505.787,31.2669,11.7499,15.3762,4.79842,6.82926,11.4612,8.13993,8.13019,5.94048,12.3048,9.31008,5.17286,6.88244,10.099,6.54836,490,433,402,428,414
505.887,32.1944,9.48862,11.5071,6.75986,3.19371,12.0899,8.29534,7.4393,7.75187,12.5677,12.4084,4.58541,6.90496,8.3454,2.81194,489,437,399,427,415
505.987,32.5543,8.74592,15.4866,2.99541,3.29943,10.5649,10.5319,7.96431,6.33732,12.6459,12.9769,6.84337,7.39075,7.81458,3.33332,489,436,400,424,414
506.087,34.696,9.05104,14.8887,3.64865,3.40742,8.4212,11.4401,9.67027,6.96408,14.2634,10.6399,4.95689,8.60708,7.31356,2.02856,487,433,399,428,413
506.187,33.4211,9.12752,11.5204,4.02272,2.49632,12.0097,9.42666,6.53188,7.09972,11.7774,11.2234,5.33861,7.27577,7.95927,2.20764,489,429,403,431,415
506.287,32.0711,11.7257,12.6632,4.28537,2.60889,12.4909,11.3921,6.62715,6.71263,13.2372,10.2364,4.95948,10.0757,17.5714,6.34895,487,429,401,425,412
506.387,34.3243,8.14184,10.2354,4.26067,4.09965,9.1443,9.76884,9.08267,8.45028,12.0626,11.6856,7.49068,6.90925,9.84769,1.28766,486,426,402,426,414
506.487,33.0888,7.37434,13.3725,5.65368,2.93531,7.54603,9.99777,9.42113,8.01141,10.9031,7.56682,10.6014,7.45421,11.8891,4.22185,488,423,400,425,411
506.587,32.8061,11.1642,12.5653,5.26147,3.56409,9.02789,8.75315,9.06047,3.81149,12.0548,8.71683,2.54334,8.50316,13.5669,2.96907,485,419,398,419,419
506.687,32.4122,9.06733,10.1977,7.3995,3.40112,10.4536,8.21662,8.37687,5.81154,13.3104,12.7832,2.86716,7.00941,11.4824,3.04579,485,413,401,424,414
506.787,32.5185,11.0947,11.3299,7.68385,4.36317,9.07731,6.36457,7.0483,4.09394,11.1151,9.45982,9.6509,6.69429,13.1559,3.02473,484,410,402,422,413
506.887,32.5207,9.87355,11.0039,9.0356,9.7882,10.2364,7.29797,19.6426,24.4272,11.1028,10.5862,3.1227,7.44093,11.0949,3.50084,484,403,402,423,414
506.987,30.7154,10.5135,12.7231,12.3684,17.9793,16.4016,5.67352,17.2108,23.7274,9.82874,10.3358,5.55287,6.43907,11.4656,1.78739,486,396,396,427,421
507.087,31.6172,13.8775,15.1781,15.0364,20.9368,14.6555,4.53052,42.6141,63.6105,9.2442,11.7185,3.32092,6.98868,13.5681,5.90492,484,397,401,422,414
507.187,28.1567,17.3914,15.4372,16.1205,22.3536,15.9184,5.26485,60.923,88.6741,10.6124,12.8733,5.91287,6.20501,10.1374,7.58645,484,392,396,421,413
507.287,25.8486,15.7251,14.5609,14.7166,35.4135,20.8056,7.87069,46.8175,85.5782,10.4647,12.3923,3.09436,6.7016,11.5201,3.44472,486,388,398,425,416
507.387,29.3285,14.7321,10.0695,16.8979,43.8914,28.8698,22.8484,95.7361,172.428,9.89599,9.21475,6.95122,7.68904,14.2837,7.40345,484,384,400,427,415
507.487,31.9898,9.8754,9.2967,14.0633,51.3879,35.9252,32.9193,59.8816,24.104,9.41618,10.225,4.33615,7.51771,11.1154,2.91715,483,382,399,421,416
507.587,30.8284,11.6757,10.532,14.7399,54.2804,34.8143,39.5115,67.3556,26.5322,11.2035,11.1295,5.82997,8.04379,16.3247,7.30108,486,382,395,425,414
507.687,30.0488,12.0361,14.1727,13.2057,62.3293,35.2478,38.3699,67.0322,27.0814,10.0127,12.3953,3.0935,6.47944,10.6665,1.38108,486,382,396,427,415
507.787,33.042,9.92618,10.2665,11.9999,64.7429,37.2256,41.8209,72.4005,29.7828,9.65679,8.00027,7.53995,8.79798,14.4858,6.47963,483,378,398,425,414
507.887,33.9295,7.46107,11.9036,12.0887,67.1947,44.2488,46.0229,77.1166,33.1765,9.07254,15.45,3.61045,9.62616,14.0838,6.48942,484,380,399,422,414
507.987,30.5937,6.88248,13.9691,12.6166,65.109,42.4368,44.418,74.5862,32.8541,8.981,14.5571,1.61282,7.41345,13.2384,6.09238,485,382,399,426,415
508.087,30.7876,9.72664,13.1269,12.4983,63.8745,44.5479,45.0815,76.405,33.6092,9.04448,12.7543,4.1275,6.60234,4.26671,3.14701,485,382,399,421,418
508.187,31.962,9.45091,9.96202,10.4244,60.399,42.7344,46.1131,77.101,30.216,9.36787,14.3826,7.37295,7.99802,9.7499,3.67091,484,386,399,424,415
508.287,32.4074,9.94133,14.3206,10.9372,62.1577,39.566,45.573,76.217,29.8945,8.5049,13.7344,7.10307,8.72046,11.2613,5.92079,-32767,-28671,-22271,-25087,1
508.387,28.7185,9.57844,10.4881,9.05644,63.4455,38.9672,44.9745,75.0862,29.6532,9.32525,11.5393,7.04185,8.5492,13.6995,5.65553,418,0,0,0,0
508.487,31.3454,12.6412,12.9446,9.68907,61.5403,39.2817,41.3894,72.4871,29.4811,8.38534,11.3467,6.96834,8.09691,10.0223,5.92079,487,388,403,427,417
508.587,31.7698,11.2751,12.8247,9.48968,59.6684,40.9463,42.7455,73.9889,27.7327,9.94392,10.6959,6.43047,8.18199,7.95654,1.53761,424,418,0,0,0
508.687,32.7828,9.66095,9.10557,8.4664,60.7544,40.1307,41.0875,73.0076,29.5986,9.45774,11.2397,5.29496,9.97826,7.09303,1.54088,490,412,399,427,418
508.787,32.4387,9.25955,9.77613,10.3108,60.6582,37.7821,42.039,72.0961,27.5434,8.93053,9.85323,3.55955,7.04934,15.9221,10.3585,400,427,412,0,0
508.887,30.5363,9.30466,9.2991,13.1922,59.4384,36.1209,35.8043,65.6953,25.7092,9.27955,13.128,5.135,9.56135,17.5404,7.60489,485,422,400,418,418
508.987,28.1471,12.1097,15.383,14.9284,44.7641,28.9673,26.9537,92.2313,172.359,10.2907,12.8661,7.01143,7.07662,5.93172,5.33614,489,424,399,421,420
