t,rs0,rs1,rs2,rs3,rs4,rs5,rs6,rs7,rs8,rs9,rs10,rs11,rs12,rs13,rs14,sg0,sg1,sg2,sg3,sg4
299.977,36.0415,21.0316,11.758,19.1369,15.2842,10.9456,31.127,12.9397,47.7069,12.2144,10.3029,7.44678,9.20816,10.8532,5.51327,469,418,384,414,400
300.077,36.0707,20.099,13.0685,17.8866,8.17887,13.1048,17.8432,12.8384,51.3444,15.6038,8.98423,6.49393,8.85632,11.1056,1.51989,473,0,0,0,0
300.177,29.5999,20.3796,16.9363,11.2083,4.5722,11.2145,4.29008,9.62913,10.5872,12.8824,8.82117,9.53991,9.39654,10.1407,5.26543,470,417,384,414,144
300.277,32.3242,16.3297,14.8604,5.92704,4.90991,11.7549,9.14537,10.0314,7.20609,15.6327,12.817,8.73434,10.873,15.1481,15.7572,1,0,0,0,0
300.377,30.9626,15.8252,17.154,6.80705,2.42375,11.9609,8.54735,9.37037,9.91979,15.135,11.6082,10.0595,10.6836,9.75105,3.25486,470,422,380,414,399
300.477,32.5054,13.8113,13.9302,4.24242,3.9383,8.07418,11.6383,12.3011,7.74416,15.9449,11.4968,12.1563,8.21597,8.55281,8.6778,472,420,383,415,399
300.577,32.123,16.7963,16.1027,3.02739,4.37356,11.5613,10.7051,10.6845,8.68498,16.4659,10.1532,12.2797,9.17836,13.7931,10.6297,469,423,385,416,398
300.677,32.7559,19.2627,15.2383,4.01132,6.30487,9.27927,10.8094,11.6092,9.33683,16.2464,11.4877,14.3089,9.51146,14.1378,9.14964,470,416,384,417,401
300.777,33.0028,17.5194,23.246,4.00922,5.5903,11.5057,9.46159,10.2033,9.26974,15.5969,13.3611,10.3272,9.43207,12.7364,4.86661,468,416,385,416,401
300.877,32.5913,18.8185,20.6776,4.68631,5.24669,7.41929,9.35648,11.433,6.77745,15.808,10.2596,12.8932,9.18213,10.8654,6.21134,470,415,380,412,403
300.977,34.2781,14.3097,19.1921,3.86585,3.08143,13.6816,10.9427,11.1927,6.54814,15.4744,13.1473,11.3093,8.8579,12.5208,8.22819,469,410,384,405,398
301.078,37.8354,16.1813,20.7106,4.2427,6.15027,11.4274,10.9669,11.5575,8.65153,17.463,12.5086,10.5971,9.69265,14.7471,9.45141,467,394,380,410,396
301.177,31.6937,18.0701,18.0683,7.43145,4.49208,11.4584,8.13621,9.75383,3.1533,12.0024,11.9307,10.9307,8.71307,11.5788,6.08499,470,383,384,409,401
301.278,31.4385,18.9145,18.1331,14.4155,11.5606,11.7144,15.2773,15.5818,55.0033,12.9478,9.19678,8.92338,8.94936,13.6826,5.81094,469,375,379,409,403
301.377,43.0463,17.9245,11.3988,22.088,38.3812,79.6903,34.624,64.3666,33.9738,11.7844,80.0699,123.933,9.59771,15.0987,6.62868,470,369,379,412,399
301.478,41.3578,14.7944,13.6238,21.3666,43.3336,78.8041,35.5619,63.6074,31.444,11.5876,80.8784,123.558,11.2143,14.6982,2.50772,472,361,382,411,397
301.578,42.7432,13.4513,16.0593,14.076,61.4183,22.1475,29.881,54.7647,25.1849,68.6585,104.219,44.9145,9.42556,12.5772,9.48667,469,360,381,413,399
301.678,43.3071,13.4778,15.5927,14.4089,70.1035,21.8928,20.8962,38.8075,19.423,70.5298,106.444,46.1586,11.2277,11.6701,5.49902,472,355,379,412,402
301.778,39.3175,13.2557,13.4383,14.7653,72.8048,23.1248,18.2523,34.8371,18.0126,66.7803,102.292,47.309,10.2892,10.133,2.51277,471,350,377,407,402
301.878,40.6437,12.416,16.3166,14.6723,78.3446,24.3116,13.9382,25.5233,16.3256,70.0418,104.722,50.9976,12.626,10.848,4.66616,474,349,377,410,399
301.978,38.0744,9.44911,12.7782,18.1351,83.2799,30.6688,12.0115,16.8338,7.19232,111.092,169.055,71.0366,9.29933,7.4378,2.66365,472,345,380,410,399
302.078,36.7167,12.4392,14.1065,19.0867,99.8424,22.1867,5.13191,13.0353,2.63519,110.678,169.464,71.671,9.58834,13.014,4.89766,470,347,379,408,400
302.178,37.8247,12.4704,14.6331,18.9132,98.9324,23.7705,2.24258,9.96698,6.23378,109.714,169.318,79.9339,10.5011,17.6246,5.28085,472,345,378,411,402
302.278,37.0612,11.3231,10.9368,17.9279,101,23.1088,2.75543,12.7106,4.68914,109.64,169.322,81.8729,8.36199,11.2913,5.98231,473,346,377,412,402
302.378,38.1991,13.3239,14.2486,19.3315,102.534,23.3247,1.14019,10.4731,8.25031,109.151,169.251,88.4318,7.64886,9.33496,4.16091,474,344,379,412,398
302.478,37.9515,10.9465,9.62146,18.782,100.363,23.4561,0.931459,13.9781,6.04542,108.172,169.23,82.7889,8.59018,10.613,2.62984,474,345,377,412,397
302.578,38.4185,11.0904,14.6995,19.5533,105.614,21.7442,1.02907,13.3619,9.79804,109.106,169.387,81.9467,8.17147,9.44687,2.32112,473,348,380,414,401
302.678,39.2531,11.2192,14.6661,19.2787,107.228,20.2765,1.0015,10.9217,9.16674,109.071,169.242,85.1886,8.16586,9.43906,4.3227,474,351,378,411,400
302.778,35.0707,12.4703,14.1627,17.9957,106.834,21.7721,3.82798,15.2473,8.48548,110.154,169.296,79.7836,8.34658,11.7406,2.77912,473,347,380,412,401
302.878,37.8034,9.06703,15.3542,19.1683,103.888,25.5587,4.18501,12.8032,7.17068,108.821,169.483,77.4912,7.30196,12.2722,2.98115,473,353,378,410,403
302.978,38.0119,9.06181,13.0106,19.368,108.734,23.8983,3.97443,14.9354,11.8929,110.715,169.507,79.4646,9.51518,14.2487,0.855747,470,360,377,409,401
303.078,36.0473,5.96072,11.9483,20.9673,97.2102,29.1404,5.1359,15.4046,10.2056,107.7,169.416,75.1256,5.70341,7.18519,3.52468,468,368,380,411,399
303.178,36.4846,5.29808,6.1444,18.5967,90.9977,26.7623,10.455,16.1139,5.26639,109.669,169.208,72.7149,10.0419,16.7256,2.6569,470,375,378,410,402
303.278,37.7662,11.1532,17.4078,18.9072,73.5424,30.1683,16.3974,25.2851,10.615,65.4057,100.994,45.8844,12.3311,17.9198,5.25357,467,382,378,412,400
303.378,40.2616,8.74219,15.4399,14.39,77.9672,26.4526,22.5798,34.9873,16.5276,70.2,105.289,48.6099,11.7372,13.7155,5.1907,469,396,376,411,395
303.478,39.7238,16.4337,12.6268,10.9167,59.3682,34.3875,32.6506,57.1771,30.3941,72.4282,45.0264,172.431,9.2821,9.92419,4.31535,468,395,375,411,397
303.578,38.164,16.0769,10.009,15.5365,51.9544,74.3107,40.2882,70.4387,38.6727,13.2177,108.753,172.34,11.1016,8.70153,4.39832,470,395,377,413,397
303.678,37.0876,20.367,16.9346,17.8025,44.5473,77.4228,39.4671,67.117,32.4878,11.8243,109.878,172.286,11.5223,13.3591,1.34069,472,404,378,411,401
303.778,40.8899,16.1602,11.5015,20.6846,38.9689,78.0226,38.8425,64.8016,35.2231,10.8726,112.217,172.105,9.40379,12.2031,0.80673,473,411,379,406,400
303.878,41.8196,17.6234,17.1382,21.7263,38.0489,25.5382,38.7276,65.325,32.5435,11.4165,112.459,172.242,9.46066,12.6298,5.36761,472,411,379,409,401
303.978,43.7851,14.9474,10.4757,23.3091,27.1692,17.3522,36.5294,73.4145,170.743,12.3789,110.869,172.206,9.80856,14.9712,5.38277,472,411,378,409,398
304.078,41.8182,16.2078,10.3222,25.2826,14.9454,15.4499,33.0727,16.9781,46.3714,11.6261,12.4661,6.15161,10.2508,12.0319,1.32878,468,413,377,407,399
304.178,44.1077,18.4711,13.0878,25.3102,15.9766,17.1294,30.9555,16.8879,46.4496,10.6019,13.7363,6.139,9.86061,11.1985,2.57629,467,412,377,407,399
304.278,45.9235,16.2158,10.322,25.5774,14.829,17.0625,30.5397,17.4983,43.4674,10.9155,10.4345,5.65086,10.6469,11.0635,1.75407,471,413,382,408,402
304.378,47.6554,14.3745,15.6751,23.3885,13.1994,17.2997,31.5468,17.4246,44.1332,14.1434,10.963,5.40597,10.9413,16.1703,7.65451,470,413,382,410,402
304.478,50.0353,13.1086,11.8297,23.7115,14.6336,13.6884,30.8513,16.1827,46.9641,10.0822,8.81137,7.16524,10.1297,10.0757,2.53798,470,413,382,409,400
304.578,42.0765,15.7406,15.5242,22.8435,15.2672,13.4851,33.4587,19.1418,44.7298,12.0275,9.28956,5.87697,10.1844,13.6085,5.84172,472,413,381,408,402
