t,rs0,rs1,rs2,rs3,rs4,rs5,rs6,rs7,rs8,rs9,rs10,rs11,rs12,rs13,rs14,sg0,sg1,sg2,sg3,sg4
999.948,46.0357,18.3198,14.0482,23.1782,4.84612,7.65515,10.1962,10.1072,7.86131,10.4263,24.5587,5.43872,16.6925,30.441,11.9583,16128,2,0,0,0
1000.05,48.1109,16.6776,17.0408,22.3044,6.51651,10.7587,10.1022,10.4618,9.67376,16.063,21.0815,6.7132,16.6666,33.5117,18.814,0,560,0,0,0
1000.15,44.3416,14.7144,10.024,22.4111,6.56327,9.33543,12.1223,8.32349,6.65743,11.7863,23.8699,15.7791,12.6206,32.0167,13.3494,0,546,0,0,0
1000.25,45.6345,13.3725,11.5857,20.3053,12.3136,4.05975,14.4658,15.5718,5.96702,6.87313,28.0816,6.15791,9.86227,33.5391,16.1136,0,522,0,0,0
1000.35,38.8029,16.4161,10.4686,25.4659,16.1345,46.3693,14.6995,21.7298,9.20212,3.45018,30.4823,9.82033,5.84634,37.5287,18.3494,0,516,0,0,0
1000.45,43.2516,16.744,8.25254,13.3466,64.1,45.0262,36.5068,66.1554,32.0184,11.3645,28.429,14.3631,11.4013,34.601,16.6249,0,512,0,0,0
1000.55,38.9821,16.3236,13.6463,23.2912,86.7896,21.4974,98.1303,169.806,73.5925,19.5775,11.6878,7.73752,27.3899,15.6983,4.62814,0,512,0,0,0
1000.65,37.8097,19.9771,4.73632,25.4947,94.4012,33.7453,10.4346,13.9027,9.70697,16.6856,17.4776,15.4797,19.7345,30.9513,17.8807,0,516,0,0,0
1000.75,37.5198,20.6611,4.20233,27.5526,92.4645,24.8895,10.7959,12.5153,11.35,19.3812,16.0736,15.4904,19.1577,27.5326,12.8609,0,517,0,0,0
1000.85,41.7206,18.5013,10.7493,32.6809,86.7146,85.3297,11.3763,12.5141,9.83797,18.805,16.7963,13.6193,27.2201,17.9464,14.2121,0,522,0,0,0
1000.95,40.7599,18.8526,8.29544,31.848,88.9208,89.7685,14.7067,11.4183,11.764,19.3001,18.9021,16.9251,22.2822,24.241,22.9999,0,535,0,0,0
1001.05,38.7224,20.3609,6.31995,25.8781,87.6146,93.0888,99.9612,169.943,76.8033,21.2332,15.089,14.9223,20.5096,30.4496,19.8302,0,555,0,0,0
1001.15,40.5736,17.0194,5.22417,17.5026,83.0373,39.7674,21.9555,41.099,22.9203,19.052,17.4765,9.83213,18.5205,23.2094,2.16675,0,564,0,0,0
1001.25,41.3766,18.1403,6.82706,21.2754,64.6738,76.7628,41.115,68.6578,31.7861,15.8439,22.9865,10.5668,16.8971,33.7036,18.113,0,573,0,0,0
1001.35,36.3235,19.9229,11.7293,34.375,13.5481,42.6447,17.6582,16.9495,11.2839,7.8626,29.7213,13.9112,10.122,31.283,3.56992,0,572,0,0,0
1001.45,41.7335,15.8503,10.8528,21.7466,12.6713,12.3206,8.29599,12.105,19.7499,12.4141,21.2702,8.44365,13.5263,34.8076,20.2541,0,575,0,0,0
1001.55,43.1307,14.5559,11.8586,22.9881,6.79976,2.17398,9.97474,11.3083,10.855,13.075,25.7501,8.12235,15.8139,34.6665,17.5567,0,575,0,0,0
1001.65,40.4805,14.3941,11.2846,21.0492,4.57372,11.9828,10.9436,6.69705,4.33558,9.45594,26.7017,8.29372,18.5498,26.3637,9.38421,0,573,0,0,0
1001.75,42.4181,16.2466,16.7161,21.11,6.62428,8.87312,10.1861,8.48056,6.69012,15.8443,21.7795,9.76477,20.9501,31.9326,13.3739,0,575,0,0,0
1001.85,43.6083,13.8656,11.0254,23.3759,5.82982,6.27003,10.9638,13.07,14.8192,13.9108,27.7414,16.2313,21.2616,25.4482,4.59238,0,574,0,0,0
1001.95,44.5695,13.0777,8.58646,20.9289,4.32212,6.96334,11.8775,11.8034,11.3685,14.5749,27.3839,11.4214,16.7618,31.7005,9.38099,0,568,0,0,0
1002.05,43.0675,15.7519,10.784,21.1415,3.57732,6.45118,11.9932,8.90503,5.38139,9.96484,27.8327,8.29746,20.2672,20.9894,13.3636,0,552,0,0,0
1002.15,44.6055,14.7422,16.9792,20.9239,5.43283,8.05439,13.6419,6.04849,8.89336,13.0518,26.8317,13.3725,15.0742,31.9663,16.1583,0,541,0,0,0
1002.25,46.0001,14.4603,12.7195,22.8843,7.08435,10.038,11.0885,8.89808,9.43652,11.5711,25.8257,5.93606,16.5712,29.4792,11.6218,0,528,0,0,0
1002.35,38.2506,20.5937,8.79472,33.336,9.76708,54.3273,26.7205,76.609,172.26,8.324,26.6449,8.67655,10.6182,33.1321,8.53636,0,519,0,0,0
1002.45,45.9835,16.3267,13.9618,15.2145,70.3857,39.9751,38.9245,67.6939,32.9882,15.0878,24.4708,11.0799,17.6987,20.2386,12.2798,0,520,0,0,0
1002.55,39.8656,14.5308,10.1763,15.8649,84.652,53.2659,27.8261,42.5859,19.764,14.1505,19.7094,12.3439,10.9728,33.7469,9.73733,0,523,0,0,0
1002.65,39.4019,15.4861,11.0822,17.6678,85.1713,31.6139,23.6422,32.9848,14.7326,20.0845,12.013,7.47115,16.0945,24.4287,2.66347,0,530,0,0,0
1002.75,37.5422,16.4908,9.07302,18.2868,81.6448,29.7263,19.6988,34.9473,21.4207,19.2236,15.0525,8.7606,19.8985,22.5635,10.7642,0,536,0,0,0
1002.85,41.7872,18.5861,7.44652,22.1308,77.4728,26.3698,33.6134,53.4037,27.5502,26.3809,15.3762,10.4817,24.5382,16.3788,4.91717,0,550,0,0,0
1002.95,42.2785,16.5743,9.52952,19.1137,76.4876,86.1359,37.608,63.9622,33.0594,18.609,17.1513,5.38049,23.2957,21.235,12.3204,0,562,0,0,0
1003.05,41.4526,15.0748,6.81628,14.6909,72.4796,60.9657,39.012,69.2241,33.9324,16.3226,20.5886,13.0326,20.8972,23.5392,10.755,0,571,0,0,0
1003.15,37.7337,17.9541,5.34481,32.1669,41.776,72.8515,42.0368,71.0852,33.2368,18.6691,18.6489,5.29751,19.9876,23.3076,4.32834,0,576,0,0,0
1003.25,39.1954,18.9838,10.7044,23.7588,18.9941,20.6057,19.7999,16.5125,39.6234,10.4338,25.1984,9.86135,15.9801,24.9626,8.28349,0,577,0,0,0
1003.35,43.9292,15.5253,6.35151,22.4805,7.49696,5.49924,11.3017,12.9685,14.8956,13.4302,23.6517,10.0907,19.4422,23.8141,8.46546,0,575,0,0,0
1003.45,40.3104,13.2954,9.89607,20.6494,7.50328,11.9564,14.0471,5.34959,7.01306,20.5906,22.1351,11.1115,23.1896,22.1786,10.7782,0,574,0,0,0
1003.55,41.8655,14.5418,15.0951,20.7898,6.62211,11.9564,12.4542,10.1819,9.79456,16.8727,24.5947,8.45559,21.1399,24.4536,6.2795,0,574,0,0,0
1003.65,38.5175,20.7072,3.77328,23.2135,3.33703,7.14219,12.7711,10.0157,11.3352,19.1054,23.7335,7.39892,18.6975,26.9371,5.69075,0,576,0,0,0
1003.75,40.7776,17.2624,3.96715,25.1835,9.24936,7.09207,14.6354,7.56448,94.6261,16.4101,23.3852,11.0039,22.1422,21.8792,10.3723,0,573,0,0,0
1003.85,41.8496,14.4766,7.27896,21.7954,5.44149,11.0253,12.5169,12.0848,11.41,17.8829,18.4161,5.32902,21.0817,21.7818,10.2461,0,559,0,0,0
1003.95,41.9309,15.7507,13.2314,21.7935,5.45519,6.34485,13.5293,8.37664,7.82803,17.2521,22.9325,7.35635,24.9474,20.284,8.87015,0,547,0,0,0
1004.05,40.6292,14.6747,10.0792,19.8503,8.59384,6.66191,13.127,9.12086,13.5844,8.85306,25.6975,7.40302,17.9786,24.6124,9.33354,0,535,0,0,0
1004.15,40.5676,16.2349,11.7908,24.5368,17.0916,54.9558,16.4455,19.4237,49.635,6.68374,27.4924,11.7517,17.165,27.1659,11.5163,0,526,0,0,0
1004.25,39.2482,19.2492,12.6699,32.4861,13.2209,56.0209,25.2033,36.3165,11.9828,9.24277,24.8052,3.29326,14.9626,22.1351,7.61604,0,522,0,0,0
1004.35,43.1721,19.0485,13.9213,18.9872,60.9966,38.5811,39.168,68.6959,37.8192,17.3398,24.507,9.9441,21.765,19.9924,73.802,0,520,0,0,0
1004.45,41.4772,17.4051,13.0965,18.24,82.2731,47.7931,31.3503,47.7357,20.968,24.8984,16.981,10.5382,18.6519,27.6839,8.57735,0,526,0,0,0
1004.55,35.9529,17.3673,16.7674,20.9328,79.9935,28.5324,31.0863,50.4359,25.196,22.2338,14.2961,9.71218,14.8195,31.5827,12.0435,0,532,0,0,0
1004.65,35.5093,17.3797,13.5606,20.9994,83.6155,23.7503,25.2545,42.7123,24.3228,19.2814,14.0093,8.09462,19.0927,22.1526,5.35971,0,554,0,0,0
1004.75,37.7652,14.8842,12.6638,19.4253,81.7652,25.5939,27.9391,46.5187,25.5714,23.5088,16.4281,7.21113,21.6891,18.6123,4.58738,0,567,0,0,0
