t,rs0,rs1,rs2,rs3,rs4,rs5,rs6,rs7,rs8,rs9,rs10,rs11,rs12,rs13,rs14,sg0,sg1,sg2,sg3,sg4
99.9685,27.6162,14.5894,8.60742,20.807,91.956,23.9438,2.04747,16.1782,11.2613,6.84024,11.0885,5.12652,10.5629,7.58007,4.92596,479,353,380,403,403
100.068,25.7914,16.6682,10.6094,19.9348,97.9088,23.5406,4.09765,20.0962,14.1307,7.54239,11.8483,8.88642,11.2737,10.7762,4.15071,482,350,382,405,405
100.169,27.1151,16.8372,11.2432,20.3192,100.431,24.4634,8.42282,21.6727,12.3956,7.59613,10.0565,5.21432,10.9844,13.6551,5.22167,1,0,0,0,0
100.268,25.8874,12.5824,7.6281,21.0253,97.8551,23.5137,2.81889,18.8436,11.6614,7.62737,14.1158,4.87279,12.5777,13.4777,4.0443,480,354,380,405,408
100.369,26.8782,14.9502,10.5175,20.0509,96.6503,26.1912,5.44888,21.1555,14.5988,5.90392,9.38781,6.7765,9.26924,6.88199,3.92767,-27135,1,0,0,0
100.469,27.3435,14.6001,6.68502,20.0509,95.4394,24.0109,5.72174,19.2273,10.2523,5.76924,10.6913,8.02258,10.9885,8.89943,3.0136,478,371,378,403,404
100.569,25.6364,14.3965,11.947,17.857,96.0318,29.4536,2.421,17.983,14.7089,9.02086,12.142,6.41279,10.4789,12.3225,7.74756,-27391,-27391,1,0,0
100.669,27.1179,17.2122,9.87835,17.8836,74.7729,40.4849,2.18695,17.2528,7.79442,5.94093,8.65532,5.30454,11.0107,8.40041,2.38642,479,398,382,406,406
100.769,26.5873,17.0368,13.5893,14.6143,50.9949,42.6377,36.3736,74.5259,47.3811,11.6646,13.809,10.4412,12.8176,11.0623,5.96451,32257,-26879,-28159,1,0
100.869,24.7974,15.0851,10.6842,15.48,46.5423,38.357,37.102,76.7948,47.4852,11.5852,11.7067,8.18337,12.7299,4.51639,5.33743,477,404,379,400,402
100.969,23.3015,18.3631,13.0599,20.3541,34.9931,33.2755,30.3551,63.3649,36.4453,12.7122,13.328,4.96005,11.8596,7.30182,4.84378,475,403,377,405,403
101.069,24.3727,17.6777,14.9502,19.8679,24.861,26.4332,27.0585,69.2744,169.763,10.7566,10.9915,5.36842,13.5392,10.492,8.29799,476,409,381,405,402
101.169,25.4682,15.8534,13.5356,19.073,17.9188,15.3979,0.259795,10.5702,5.86849,12.8673,12.2707,5.12154,16.0104,17.896,9.61401,473,408,378,406,401
101.269,25.6655,13.3071,12.0975,18.4475,11.9371,14.0635,2.43663,15.0631,9.0421,11.9686,14.7105,7.58581,11.6733,8.40852,4.45972,472,410,381,407,406
101.369,25.3554,12.9187,9.05206,18.7178,9.41793,12.4985,5.9781,14.7712,5.2488,9.3431,11.4472,2.94963,14.1124,12.576,5.03659,472,416,380,404,402
101.469,23.9975,12.3992,10.7524,11.2637,7.89521,12.625,3.42003,16.4431,7.02597,10.6172,12.9352,5.19799,10.9919,9.13225,5.03421,472,414,379,408,406
101.569,21.043,14.6136,11.0902,10.9562,4.72549,9.87688,2.9852,14.435,4.49631,10.7987,13.2279,7.20648,10.8493,11.3488,6.2941,473,411,379,409,407
101.669,20.0293,15.5324,11.4352,9.6229,3.21531,10.357,3.49136,15.5015,3.70502,10.1958,12.9563,7.79226,9.79925,8.81411,3.60812,472,411,377,410,403
101.769,20.1235,12.2981,9.78347,7.57506,4.42137,7.45255,2.72777,14.3126,4.59543,12.5987,13.0062,6.00868,10.5813,6.73469,6.811,472,408,379,406,410
101.869,21.5194,14.683,12.4084,8.41874,3.47607,10.3643,2.48951,12.3463,3.99482,11.5418,14.7021,3.75561,9.62372,5.92159,4.71712,473,412,383,405,406
101.969,24.2062,11.5984,11.7896,8.19616,3.84225,10.3643,2.47365,13.1212,2.44432,11.6293,13.3649,6.89138,12.8106,10.232,2.42615,473,406,380,402,399
102.069,23.4844,10.6527,10.0632,8.85945,6.79194,10.813,2.48616,13.8,4.42765,12.5724,16.1277,7.30654,11.1353,8.43292,2.42615,477,403,379,401,400
102.169,22.9645,12.4754,11.9759,10.2952,5.66341,12.8392,2.25331,12.3631,5.69071,9.97561,13.569,8.01755,8.82895,5.9,6.55562,477,389,383,402,402
102.269,24.9873,9.36343,10.0339,8.84648,6.5849,9.4345,3.01501,12.9749,5.09535,11.925,14.8999,7.69307,8.88777,6.32454,4.03812,476,374,382,403,403
102.369,22.6863,13.2974,13.7836,16.0533,14.3405,17.7657,5.62573,16.3299,6.86525,8.59295,12.4439,5.0441,12.1918,12.2196,4.55066,479,366,379,403,403
102.469,25.2514,15.0755,12.1756,20.5297,31.5111,25.4989,28.7241,68.9234,169.622,10.8249,14.1807,5.40417,11.9831,11.8571,1.21879,476,361,378,404,404
102.569,25.3227,17.494,11.6282,14.9244,48.2041,31.5598,36.7407,77.1377,50.5701,12.0187,12.5504,8.4951,10.7239,8.74339,5.18985,478,355,380,404,405
102.669,30.8636,19.133,13.7326,16.3692,56.8093,32.4236,88.7607,164.887,89.358,93.8861,166.87,83.6685,13.5137,11.8053,4.06647,478,354,381,403,404
102.769,28.5646,16.4994,11.0612,22.3285,53.2798,42.4775,4.69619,7.27061,11.9874,93.8137,167.044,81.4304,11.7994,10.6901,6.1417,478,352,382,404,404
102.869,28.8759,20.13,15.2813,23.0243,61.3262,39.6313,3.26268,12.4986,12.2765,93.8942,167.327,83.348,11.257,8.97647,1.64528,477,349,380,402,403
102.969,29.4928,14.5942,10.4984,20.5379,92.2127,20.7155,7.65554,20.1736,10.9607,6.39221,10.8748,8.9147,12.1834,12.3604,8.70015,480,350,378,402,402
103.069,29.5977,12.9404,8.47232,25.2561,99.3146,17.0909,52.9534,50.2015,7.85017,2.81993,12.3038,12.5977,10.7549,12.9407,10.0854,479,345,380,401,401
103.169,28.7672,14.7083,8.77672,25.4114,108.086,14.3952,53.9967,52.3992,9.16104,3.94585,14.5948,9.34242,13.5413,14.3615,6.54915,477,348,381,402,403
103.269,29.8491,14.7036,11.3151,27.1541,107.771,10.9057,53.6557,54.6365,13.3954,4.15256,16.4744,17.9893,10.7175,9.61799,5.3094,480,350,377,404,403
