t,rs0,rs1,rs2,rs3,rs4,rs5,rs6,rs7,rs8,rs9,rs10,rs11,rs12,rs13,rs14,sg0,sg1,sg2,sg3,sg4
0.0848987,33.7011,9.59261,12.0806,17.2413,27.8379,17.4108,6.72031,11.5517,120.113,3.94717,6.7116,3.58192,8.06453,9.05821,3.10905,0,0,0,0,0
0.184888,34.4092,9.85366,15.4135,19.1408,22.3061,4.18075,7.48592,9.21277,121.545,3.86543,9.64583,4.59831,8.63057,6.28451,1.6319,0,0,0,0,0
0.284888,36.0813,10.5444,14.8447,18.0903,20.3716,9.42437,3.41072,60.5571,66.2827,3.38349,9.64162,4.26681,8.13802,9.10275,5.09545,0,0,0,0,0
0.384885,37.2356,10.1212,15.0693,18.6346,19.4515,5.98621,4.64772,62.9567,65.1032,3.93796,6.65353,2.48594,7.81789,8.82809,2.69867,0,0,0,0,0
0.484896,36.9982,8.81153,13.4789,17.2476,19.0413,6.51272,6.76614,125.529,-nan,5.81885,7.37543,2.03633,8.57196,8.79002,4.6041,0,0,0,0,0
0.584924,35.4035,8.83482,12.944,13.8328,16.5929,6.30779,4.2081,5.73668,3.58839,4.44004,6.51297,4.62722,8.15483,12.5361,5.89744,0,0,0,0,0
0.684923,36.3064,7.6274,14.6531,16.1359,8.44121,3.87226,7.93601,9.48022,4.61396,4.44306,6.5853,4.477,9.77517,12.4494,5.80188,0,0,0,0,0
0.784917,36.217,8.43228,15.225,16.3057,5.84852,2.24791,6.80766,7.47955,2.95472,5.64126,5.14534,6.23708,9.43938,7.05515,3.71874,0,0,0,0,0
0.884942,36.8546,9.35462,14.285,12.3988,5.74891,2.40916,4.32925,5.78878,1.79214,5.25452,9.56871,3.28681,9.28053,12.6854,3.38063,0,0,0,0,0
0.985002,35.7189,10.7017,14.7818,11.1323,5.34793,2.37416,4.77144,6.19204,2.59952,4.70024,6.97889,2.14529,8.73657,15.3056,9.4238,0,0,0,0,0
1.08502,36.0472,10.9782,16.2175,11.5964,5.30064,2.62838,3.97629,6.95583,3.52033,5.9491,7.70241,4.68601,9.96651,12.971,5.79665,0,0,0,0,0
1.18493,35.4898,10.7528,17.8514,12.1876,4.28842,5.00698,3.80191,6.04871,2.16765,4.60767,9.73678,3.25173,7.64964,9.52812,1.30949,0,0,0,0,0
1.28498,36.5818,10.6666,17.492,12.5099,6.87352,2.72939,5.85167,6.81102,5.79463,4.94678,6.90023,4.2748,7.66665,8.46488,4.72426,0,0,0,0,0
1.38497,35.0351,10.1946,14.9737,16.5566,9.38547,5.33533,5.70638,7.4823,4.31811,4.68871,11.2786,2.09578,9.14124,11.9605,7.12635,0,0,0,0,0
1.485,36.4156,8.62946,13.5229,17.6419,13.5068,10.3959,5.60288,6.7883,6.57562,7.33893,6.01418,3.56329,9.5054,9.92078,6.96628,0,0,0,0,0
1.585,35.5764,10.3461,14.9185,16.439,19.8531,10.412,3.43537,56.0228,68.9935,6.74647,11.6802,3.64976,10.0245,14.4939,10.6836,0,0,0,0,0
1.68501,34.8766,10.7968,14.538,19.4572,31.965,11.9365,2.51101,52.7413,70.2428,5.18569,9.99987,4.83959,10.2998,11.8385,9.08671,0,0,0,0,0
1.78501,35.2724,11.1685,13.2055,17.9143,43.5378,22.1347,10.3607,37.7929,82.1595,6.90373,10.8459,5.94977,10.1781,9.33167,3.03995,0,0,0,0,0
1.88505,37.3554,9.78343,10.5348,17.1232,51.3383,23.1965,25.8688,90.6954,171.479,7.74529,6.89098,3.48932,10.6811,8.12922,3.30511,0,0,0,0,0
1.98504,34.7752,11.7604,11.4023,15.5211,52.1893,26.8325,25.4252,92.4337,171.563,8.63784,9.60792,3.05102,9.19814,11.0925,7.09236,0,0,0,0,0
2.08503,36.4785,10.6152,9.17283,16.7978,52.831,29.3342,26.8326,91.1043,171.563,9.0791,7.07632,6.78431,9.45274,9.35004,3.05216,0,0,0,0,0
2.18504,35.7588,9.87327,9.64526,15.7577,51.9562,24.3776,22.7577,94.9991,171.458,7.02308,9.04239,5.94606,9.64523,8.28909,3.4859,0,0,0,0,0
2.28506,36.737,11.373,12.3243,16.3262,51.2581,24.6635,24.3913,93.4866,171.645,9.02253,9.42974,6.22284,9.64349,6.22566,3.30026,0,0,0,0,0
2.3851,35.2941,10.3024,13.5248,17.0762,52.3242,26.743,23.367,93.9096,171.474,5.9053,9.92787,6.89248,9.56925,9.0919,3.58895,0,0,0,0,0
2.48507,35.0338,11.3038,10.5873,16.2598,53.7914,30.6433,23.6093,7.3507,61.0718,6.65678,7.62725,7.58903,10.0621,9.58523,3.04954,0,0,0,0,0
2.58509,35.9178,11.269,12.2193,17.1619,45.2296,20.3538,21.8473,10.5439,66.6599,5.27216,9.25847,3.00821,9.09524,9.30146,3.05362,0,0,0,0,0
2.6851,33.6516,11.5043,13.3726,16.815,32.8537,12.4328,1.37295,61.7667,95.7272,5.74862,9.42469,7.76482,7.52472,10.9667,6.76416,0,0,0,0,0
2.78512,35.125,10.0126,12.7171,16.5516,24.3542,9.67141,3.21752,57.9441,88.7821,6.43252,7.20741,6.74569,8.85985,10.2003,1.97835,0,0,0,0,0
2.88511,34.2998,10.948,13.4867,15.3425,13.4676,9.91772,5.61,12.5228,9.96423,4.78476,7.85568,6.00896,7.82696,9.28945,3.78478,0,0,0,0,0
