t,rs0,rs1,rs2,rs3,rs4,rs5,rs6,rs7,rs8,rs9,rs10,rs11,rs12,rs13,rs14,sg0,sg1,sg2,sg3,sg4
1.72327e+09,20.3204,8.21304,27.2532,25.8256,12.5465,7.45642,13.349,12.7833,12.6385,12.8863,11.6117,7.99825,7.82197,14.6608,9.3851,0,0,113,136,0
1.72327e+09,23.0489,8.26708,28.8759,25.1288,8.46513,9.45234,15.4378,14.8939,11.4184,11.7289,8.53823,6.80586,7.74369,8.56804,9.14782,0,0,114,135,0
1.72327e+09,26.7489,10.8999,28.9952,27.8987,10.1829,15.6736,15.5849,15.6137,13.2226,13.78,14.6635,7.57941,5.25553,9.25845,8.12893,0,0,113,135,0
1.72327e+09,20.2777,11.0078,30.8391,26.749,11.2549,8.20574,13.1038,12.6647,12.5634,15.1831,10.3699,7.3207,7.97171,9.51434,10.107,0,0,113,136,0
1.72327e+09,22.793,9.04439,26.8082,26.2115,6.17396,9.05319,14.3177,15.8843,13.8407,12.5294,10.5188,3.31569,7.19706,19.12,21.9665,0,0,113,137,0
1.72327e+09,23.0165,10.8035,29.9218,23.11,5.94465,1.57878,12.9955,12.6549,8.8326,13.0808,14.32,9.79983,8.75216,17.7863,13.879,0,0,114,136,0
1.72327e+09,21.3046,11.3484,29.5544,22.9991,10.2368,11.5477,12.2285,12.1091,13.003,13.0025,12.1245,7.18594,8.27179,12.2878,6.71705,0,0,114,139,0
1.72327e+09,21.8391,8.64717,28.3886,24.471,10.9606,19.0807,17.0261,19.7783,16.2141,12.2371,10.8769,6.07983,9.61598,12.4808,13.2796,0,0,114,150,0
1.72327e+09,20.1105,9.21166,113.724,21.1453,11.1053,11.3533,14.4663,15.9402,12.978,13.8601,14.2403,16.7135,7.27561,10.3451,5.79817,0,0,118,167,0
1.72327e+09,22.5235,10.0923,111.071,24.2558,9.82592,10.7269,13.056,14.9544,15.1632,12.768,13.0782,13.2158,7.55056,9.4884,9.57008,0,0,0,0,0
1.72327e+09,29.3424,10.0447,21.6524,20.5158,33.5627,26.0278,26.8036,76.286,39.7299,12.6739,14.817,9.0834,7.48605,7.85072,7.76384,121,175,0,0,0
1.72327e+09,19.8822,20.4541,28.1857,33.4633,104.445,25.9512,68.0182,55.5164,13.8855,6.3928,13.1387,15.7532,2.26521,9.51513,5.86713,0,0,0,0,0
1.72327e+09,19.9774,25.1617,21.8839,30.0111,113.246,35.2647,60.5,56.6531,5.55153,8.3386,17.1108,93.1879,7.25638,15.4896,6.64771,0,121,175,0,0
1.72327e+09,14.766,11.0482,29.4283,24.118,133.181,10.8047,35.0292,44.3574,11.779,13.2552,20.165,90.7544,8.57728,10.9508,14.6256,-21248,0,0,0,0
1.72327e+09,23.6034,20.3175,26.6578,27.5491,132.486,52.771,34.0001,42.6415,9.64965,11.36,22.5396,89.4555,9.39974,15.8162,15.4089,0,30976,-21760,0,0
1.72327e+09,11.858,21.7585,28.4873,26.7953,130.948,27.5727,35.6158,43.2215,9.6274,12.2203,22.9366,89.075,7.92281,10.0742,10.4986,121,172,0,0,0
