t,rs0,rs1,rs2,rs3,rs4,rs5,rs6,rs7,rs8,rs9,rs10,rs11,rs12,rs13,rs14,sg0,sg1,sg2,sg3,sg4
1.72327e+09,102.184,16.6189,7.29186,85.7453,14.8935,12.6674,83.5325,14.8467,9.62338,-nan,88.9796,8.34711,-nan,-nan,-nan,152,149,131,159,150
1.72327e+09,104.114,14.5322,10.5741,85.8061,14.5337,12.515,84.0334,13.3887,7.26512,-nan,89.7465,6.66902,-nan,-nan,-nan,150,150,130,158,148
1.72327e+09,102.81,15.1115,10.1148,84.6656,17.2685,10.1739,83.1154,16.4666,7.83826,-nan,91.6033,9.86197,-nan,-nan,-nan,149,149,130,158,150
1.72327e+09,102.249,16.1579,6.26434,84.8387,17.6739,11.6774,84.0378,14.1074,8.3948,-nan,90.0297,7.24945,-nan,-nan,-nan,150,149,132,159,150
1.72327e+09,102.517,14.9492,11.2715,85.0169,16.2843,11.7054,85.1671,12.8661,7.21211,-nan,91.6033,8.0382,-nan,-nan,-nan,153,150,132,163,150
1.72327e+09,104.064,15.4594,10.8877,86.1049,15.741,11.6186,84.2389,15.2558,8.98579,-nan,89.9274,4.65058,-nan,-nan,-nan,152,148,131,162,150
1.72327e+09,100.414,17.6009,5.67188,86.1374,14.8824,12.8253,84.2715,15.3031,11.7314,-nan,91.8798,9.86541,-nan,-nan,-nan,152,150,134,164,152
1.72327e+09,104.121,16.0384,10.1053,85.1293,15.5569,10.9908,84.2569,14.9978,11.2157,-nan,92.1206,8.2419,-nan,-nan,-nan,151,150,132,162,153
1.72327e+09,100.377,18.5808,13.0432,85.1441,15.5007,9.28529,83.1772,14.3799,6.43586,-nan,89.5252,8.1566,-nan,-nan,-nan,151,150,132,164,153
1.72327e+09,102.607,18.1653,10.3136,86.3625,14.8125,9.27767,84.2199,13.4491,7.1963,-nan,91.4527,9.47269,-nan,-nan,-nan,152,150,132,173,152
1.72327e+09,102.964,16.4503,13.7446,86.5587,16.5243,15.3806,84.318,13.7052,7.76408,-nan,91.391,9.47818,-nan,-nan,-nan,151,150,134,187,151
1.72327e+09,100.685,19.5422,13.6991,87.0643,21.9005,15.7216,84.526,15.8599,10.8165,-nan,91.7354,9.69271,-nan,-nan,-nan,153,153,134,195,152
1.72327e+09,104.892,17.8943,7.93571,85.6042,39.1404,22.1271,83.459,17.1657,9.84708,-nan,91.9648,8.85555,nan,-nan,-nan,153,150,136,198,150
1.72327e+09,107.874,13.3361,8.5722,95.0265,91.4177,111.672,86.3991,13.5299,11.9804,-nan,91.0632,7.1686,-nan,-nan,-nan,149,148,138,201,151
1.72327e+09,109.725,10.5685,9.39885,94.9446,99.6189,38.8888,86.1994,17.3692,8.70621,-nan,93.7818,7.94638,-nan,-nan,-nan,145,148,138,199,150
1.72327e+09,108.204,10.2077,10.8304,98.6439,160.956,21.2372,84.3919,18.818,14.5495,-nan,93.2553,10.108,-nan,-nan,-nan,-30208,-13568,-27648,0,0
1.72327e+09,108.369,12.064,10.6432,97.1797,149.477,13.3549,80.3563,28.8366,12.6074,78.9768,28.0529,9.88858,-nan,-nan,-nan,151,0,0,0,0
1.72327e+09,107.347,11.5656,8.47111,98.1561,150.251,16.3855,82.9783,24.706,11.7736,81.8218,20.6627,8.07035,-nan,-nan,-nan,148,149,140,203,150
1.72327e+09,107.191,13.0197,10.645,96.9123,148,20.1703,82.005,23.3381,12.2483,78.2684,26.1039,6.61409,-nan,-nan,-nan,-29952,-13568,-27392,0,0
1.72327e+09,107.503,10.5791,14.5583,96.6773,158.187,24.2485,81.1717,30.4471,14.6975,80.7328,21.791,10.5276,-nan,-nan,-nan,147,151,139,199,150
1.72327e+09,107.582,11.1984,10.4276,96.4413,148.52,21.0699,82.0395,29.2015,15.1383,-nan,95.8391,8.46267,-nan,-nan,-nan,147,150,137,199,150
1.72327e+09,105.739,15.0383,10.4391,96.4194,154.051,23.8649,82.3083,28.1825,16.1943,-nan,95.9168,9.96411,-nan,-nan,-nan,150,149,135,183,152
1.72327e+09,108.956,12.7184,8.68123,94.6308,152.796,33.9005,83.326,25.3546,13.8872,-nan,97.894,10.5035,-nan,-nan,-nan,149,151,133,167,150
