t,rs0,rs1,rs2,rs3,rs4,rs5,rs6,rs7,rs8,rs9,rs10,rs11,rs12,rs13,rs14,sg0,sg1,sg2,sg3,sg4
0.00630856,18.0825,18.3977,16.7641,22.6856,19.2656,12.1426,8.42798,99.1495,168.847,13.5177,11.9811,7.73788,10.654,12.607,11.7152,0,415,0,0,0
0.106368,19.1319,19.5416,16.6918,25.142,18.4592,15.0788,78.7474,-nan,-nan,13.6897,10.8334,3.2907,10.2543,7.0009,6.23871,1,0,0,0,0
0.206416,16.8748,16.3183,14.6715,24.5595,20.7261,17.7639,4.05545,93.8901,168.754,14.6585,10.2483,6.61516,11.0425,8.50542,5.69189,0,416,0,0,0
0.30648,16.5885,15.1194,13.8575,25.234,21.2785,19.3697,79.1104,162.328,65.985,15.2496,11.709,3.70346,12.9007,10.6392,6.95034,-24576,1,0,0,0
0.406487,17.181,15.5987,16.6766,23.9029,20.9772,15.52,7.93862,97.5656,168.284,15.5408,11.5136,6.73045,10.8408,13.6185,8.35196,0,431,0,0,0
0.50643,15.7501,12.6696,18.6991,24.8895,18.1154,17.8415,10.699,99.0128,168.812,16.6662,12.7635,4.90089,15.4203,9.22536,9.53182,0,438,0,0,0
0.606462,15.1511,14.4368,20.4048,25.6706,17.9393,15.8167,8.53818,97.9012,168.505,16.6196,10.5813,7.62184,13.4098,10.3328,9.15732,0,441,0,0,0
0.706514,18.8987,17.2131,15.0617,19.8391,11.2098,7.28942,8.00665,10.4076,7.09675,17.0287,12.4648,4.24835,12.6662,7.74037,4.54468,0,442,0,0,0
0.806573,18.5167,12.9174,12.6064,18.4444,3.70917,12.7678,8.03835,11.5987,9.58778,16.3839,10.8461,10.1583,12.2757,11.2337,4.42378,0,438,0,0,0
0.906642,17.2782,16.1045,17.3003,14.9516,2.70264,10.7424,8.37242,11.6833,6.61014,15.8155,10.5219,4.16206,12.1318,4.96526,0.911512,0,441,0,0,0
1.00656,16.5188,18.178,16.2878,16.9172,3.21458,9.9342,6.85042,8.59745,8.00913,16.3359,11.0363,5.27634,9.33442,7.99014,4.63258,0,438,0,0,0
1.10662,16.2866,18.1587,16.0945,17.0432,5.44295,9.59154,8.94861,11.7661,8.02108,15.5937,10.7382,5.27922,10.5249,9.13797,6.38573,0,436,0,0,0
1.20667,17.2328,12.1981,12.3395,20.0161,2.60815,7.72571,8.41247,8.81678,6.1889,15.6631,10.7097,96.2801,11.3368,12.4403,10.8815,0,428,0,0,0
1.30666,16.1172,14.6836,18.3667,18.065,2.79554,7.93896,9.32667,8.47985,7.70704,16.7391,10.7148,95.9215,10.0183,13.9544,11.6659,0,420,0,0,0
1.40678,16.4149,13.5376,16.9783,18.6324,2.78684,9.52275,11.1329,10.475,7.00733,16.8131,11.615,94.5245,10.0563,13.7943,8.89468,0,408,0,0,0
1.50675,19.6122,15.6166,13.5498,18.6106,8.47639,11.6743,10.4049,11.2365,6.51062,16.5618,12.3677,7.70648,12.0915,9.37178,9.43039,0,400,0,0,0
1.60676,16.473,14.11,15.1892,21.5964,11.3148,13.518,8.7804,10.7946,12.4087,16.7409,9.88865,8.8055,12.9974,12.3321,14.1914,0,397,0,0,0
1.70678,15.0897,15.9027,15.5346,23.9795,25.3751,16.8062,77.2157,-nan,-nan,15.3451,10.6247,4.92514,11.8943,12.6769,16.7345,0,391,0,0,0
1.80682,15.3091,11.4184,16.5081,24.4074,39.9498,26.9601,23.1531,68.2204,39.8552,17.3277,14.612,96.3306,9.52112,13.2279,15.9711,0,389,0,0,0
1.90687,17.5429,16.6574,22.8272,24.7733,46.2648,33.8208,24.6304,72.8672,42.3796,15.4344,12.3645,98.0801,10.0047,15.4898,16.5321,0,390,0,0,0
2.00685,18.2893,9.58412,17.0045,26.4877,52.286,36.7592,26.4447,75.0282,48.7468,14.7552,12.6376,98.1692,8.56721,8.80435,11.3084,0,389,0,0,0
2.10689,17.5429,15.6146,23.9671,25.7861,49.9414,36.9483,25.7414,74.3918,45.0917,15.1267,13.683,98.282,7.93104,12.7811,10.4737,0,393,0,0,0
2.2069,15.1873,11.3519,23.1272,23.6301,51.2894,45.2414,24.7452,71.8806,42.3487,16.8191,16.5661,94.9889,10.2519,7.22666,8.92335,0,389,0,0,0
2.30698,15.3339,14.9254,18.6924,24.2635,50.976,36.8122,23.4694,72.4154,42.8513,15.767,15.9346,94.4818,9.28057,12.5676,8.87487,0,388,0,0,0
2.40697,16.7011,14.8896,18.6309,24.0675,57.4543,42.6521,22.5255,70.1087,44.114,16.2304,13.1848,98.0209,9.52548,11.4471,11.7358,0,384,0,0,0
2.50699,16.3796,15.964,17.6258,22.1744,56.2764,45.7217,24.0205,71.9519,44.9205,15.7391,13.5729,98.0946,10.2019,9.56308,12.1224,0,383,0,0,0
2.60705,15.6198,13.9382,17.999,23.4286,51.9985,45.3583,22.942,70.6572,43.9319,16.1602,14.525,96.239,8.49901,11.0935,13.2755,0,380,0,0,0
2.70706,15.4633,12.3636,23.2855,21.8481,52.8851,54.283,20.6296,65.7085,41.1615,18.6569,11.938,98.2388,11.6207,12.9903,17.9148,0,371,0,0,0
2.80711,15.7576,13.6784,28.5235,22.3449,39.9675,73.577,77.4731,161.561,77.5236,89.6015,163.948,180,9.85327,12.3366,15.1403,0,374,0,0,0
2.90708,17.8781,10.7784,18.9522,22.3107,54.8734,54.1983,79.3379,162.037,77.7812,14.4128,9.6408,97.9795,10.2815,10.8913,13.1512,0,372,0,0,0
3.00713,16.8938,17.7364,19.4672,21.7637,61.5246,43.5487,78.1695,162.207,77.8744,13.8825,10.5908,96.1926,9.31357,10.7156,10.0914,0,375,0,0,0
3.10716,19.6988,11.1555,17.6033,21.7545,64.8593,47.6033,4.88593,12.4824,5.88485,14.2078,11.446,98.2698,11.066,10.526,12.602,0,374,0,0,0
3.20721,15.5042,14.7305,19.8393,20.0452,73.4243,38.4823,4.09329,15.6587,8.74714,15.3504,11.4058,3.8945,11.7953,10.5176,14.8218,0,377,0,0,0
3.30724,13.0178,16.2302,17.751,22.8666,72.662,39.7382,4.6958,13.6642,7.05705,14.5511,11.8498,6.14859,10.9172,10.9632,15.9273,0,381,0,0,0
3.40722,14.8935,14.5239,18.5402,24.5972,53.8713,50.8302,78.6585,162.144,84.0486,14.3247,10.9672,98.0183,10.3976,10.4674,13.5852,0,388,0,0,0
3.50726,16.94,14.5636,19.2431,21.5174,55.638,49.1724,77.7764,161.889,78.1576,90.153,164.159,180,8.95547,9.7291,6.38985,0,399,0,0,0
3.6073,14.9708,17.8511,18.6536,21.2782,49.7287,48.2635,77.9573,161.66,80.3113,13.5736,8.00619,101.385,7.92169,10.7098,14.5183,0,403,0,0,0
3.70732,17.5021,14.2325,14.8787,20.873,54.223,41.3173,78.5956,161.848,77.6879,16.5501,11.2512,97.7288,11.2333,6.98751,12.4534,0,405,0,0,0
3.80736,20.5563,18.7511,14.0287,20.7236,51.3175,35.2399,27.5587,76.3042,44.6417,13.9466,13.3029,97.0923,5.81766,8.72813,8.41718,0,410,0,0,0
3.90734,19.8396,16.5186,14.6592,25.3748,43.1797,28.2216,29.5984,78.3684,50.767,11.9885,12.5254,96.8496,5.06773,10.7599,13.5226,0,409,0,0,0
