t,rs0,rs1,rs2,rs3,rs4,rs5,rs6,rs7,rs8,rs9,rs10,rs11,rs12,rs13,rs14,sg0,sg1,sg2,sg3,sg4
1.72327e+09,56.6787,172.954,112.465,5.7007,14.1433,12.9081,33.4638,67.8921,169.806,18.3621,10.8665,5.96008,2.91944,18.4239,9.02762,24,158,24582,-25088,254
1.72327e+09,54.6665,172.699,119.604,4.09787,11.8263,10.8538,89.0959,-nan,-nan,20.319,9.69965,4.03525,3.04353,20.5511,11.1759,6,134,24576,-26624,254
1.72327e+09,57.2447,173.696,126.538,8.3789,11.1598,18.8086,38.0247,60.2728,169.874,21.2835,11.3183,7.0203,6.39369,18.5649,11.578,-264,-25088,0,96,-264
1.72327e+09,38.5758,15.8403,23.2664,4.87694,13.6928,9.05327,93.4036,-nan,-nan,107.878,167.032,74.2236,3.26905,18.9481,3.52798,6,128,24582,-512,254
1.72327e+09,38.4306,20.246,17.9618,1.42234,14.7661,14.7961,91.8936,-nan,-nan,106.964,166.79,71.895,3.56389,21.1318,8.63952,0,0,0,0,0
1.72327e+09,61.1749,173.884,116.137,5.9287,11.6914,12.6974,41.2817,59.4881,170.113,25.648,13.3004,3.31698,9.47097,15.1375,9.91149,1664,32486,126,0,0
1.72327e+09,54.0384,-nan,-nan,11.0663,10.3791,14.0155,36.6519,60.3056,169.76,20.2832,9.33548,9.34416,9.97756,15.94,7.30513,158,0,0,0,0
1.72327e+09,34.8502,4.78981,20.5245,6.15958,14.3836,13.2522,41.4487,29.2285,53.8286,23.2067,8.3973,2.03276,5.63112,16.4283,3.29293,-32610,-6650,248,158,0
1.72327e+09,64.7432,-nan,-nan,12.9716,37.6161,24.0965,46.9223,85.9122,48.9038,81.4769,35.5605,174.888,5.41399,16.8826,7.93193,-25088,0,0,0,0
1.72327e+09,44.54,71.1774,26.1973,70.723,169.956,180,62.2804,49.7663,11.1796,68.915,145.57,175.688,72.6503,-nan,-nan,-26624,1664,120,230,0
1.72327e+09,40.4546,75.8365,176.363,15.6565,87.0232,14.9466,35.7736,31.712,6.51646,68.1085,167.798,99.1481,69.277,171.696,65.2583,152,134,1638,6,230
1.72327e+09,58.2499,175.816,93.5989,25.3716,85.1567,27.1824,156.579,89.0086,3.09429,72.2664,151.851,-nan,158.263,72.468,7.60038,128,1566,96,248,0
1.72327e+09,133.28,18.6947,14.5887,6.55678,80.9564,33.9686,43.8856,49.1169,18.4929,51.1891,45.7042,30.4801,78.9263,-nan,-nan,248,134,1638,24,230
1.72327e+09,38.533,20.2014,36.2383,19.2162,97.68,21.1229,50.4714,47.2568,6.2314,76.0663,168.362,nan,158.309,77.3398,1.00696,-8186,1536,6,-26624,0
1.72327e+09,39.4433,9.35997,14.2324,87.2049,170.106,76.8397,47.6716,52.0454,11.5676,47.2721,57.4837,13.3768,51.7877,75.6259,24.9853,248,134,1560,7934,120
1.72327e+09,34.3499,11.06,7.65946,-nan,-nan,83.3945,49.7472,49.6475,6.07683,53.0877,62.6936,13.0101,61.3126,78.6592,18.8106,224,128,1536,24,152
1.72327e+09,84.207,78.5862,174.384,11.1359,94.2833,23.5102,54.804,50.7041,8.97474,54.4388,52.531,14.2304,79.5394,172.155,76.3729,230,128,1560,24,134
1.72327e+09,38.7157,10.0101,6.31693,155.221,180,173.181,47.6969,51.4991,11.0812,50.2912,57.2105,8.31565,54.1827,82.3088,17.605,224,126,1560,102,158
1.72327e+09,-nan,-nan,117.262,17.5039,102.462,28.608,55.8727,52.1507,7.22746,60.0802,46.4644,21.9031,158.276,80.2678,6.83127,1542,224,1632,-1824,-26624
1.72327e+09,69.3651,175.324,nan,16.1658,83.1472,40.8566,57.3668,51.5225,6.37146,54.7447,52.4415,11.0594,81.0506,172.166,72.5739,120,126,-32610,32262,-8192
1.72327e+09,-nan,-nan,-nan,14.2378,95.1555,32.1433,58.7083,52.991,5.33577,56.9547,51.1125,4.46661,-nan,-nan,67.0911,102,224,-32520,-6650,254
1.72327e+09,44.4128,13.4897,38.6383,21.386,92.5402,31.3729,58.355,48.7601,3.90118,68.2534,146.754,171.263,158.603,83.7188,10.5258,134,158,-32544,30726,-2048
1.72327e+09,58.6283,-nan,-nan,10.5456,31.3762,22.1848,46.0757,96.3733,52.8764,102.731,-nan,-nan,20.7162,15.0103,11.5209,128,230,-32616,6,-31232
1.72327e+09,60.6777,-nan,-nan,8.09305,13.6907,13.7356,84.1774,-nan,-nan,22.1377,11.6875,8.62219,16.5488,16.8885,12.6973,6,1566,-32616,1542,-6656
1.72327e+09,57.8975,172.886,117.435,3.879,10.9765,12.0488,14.2809,8.9568,6.10503,21.6551,15.838,9.3693,10.7649,23.7965,17.4908,126,1536,-32514,-506,254
1.72327e+09,61.0669,173.001,104.316,2.53546,11.6435,7.47794,15.2167,10.7864,8.55426,26.648,11.0547,9.83601,16.1731,16.858,14.7495,96,1638,-32520,7686,24576
1.72327e+09,19.6585,5.87065,14.3566,7.81268,10.823,8.46369,13.8752,9.74276,8.17778,22.0361,9.93938,8.52546,7.50019,20.7739,10.5763,24,1638,24576,6144,1536
1.72327e+09,15.9861,9.93193,13.6,12.4326,6.8312,10.8123,15.1268,7.94651,6.9961,21.7442,7.6491,7.20631,8.41292,13.581,5.90826,126,1632,24606,1536,26112
1.72327e+09,44.8648,20.9649,11.6134,11.7546,4.54687,13.1314,10.3482,4.85264,4.64868,24.1051,7.1046,6.91222,27.6942,7.31605,3.69281,6,-32640,1542,96,24
1.72327e+09,4.59381,2.74539,27.1459,13.1178,6.10708,5.02022,10.207,4.80501,5.87928,21.5715,5.08474,5.97801,18.1076,14.5413,6.85718,96,1656,24582,6144,0
1.72327e+09,4.67069,4.05124,24.8434,20.7368,2.30592,4.16153,11.8311,11.065,10.2863,19.4015,6.52063,4.37478,22.0745,14.3224,17.407,102,1638,-32538,6,-512
1.72327e+09,6.82196,3.4723,18.083,18.4025,4.41965,9.14119,10.1204,8.40443,7.38614,13.1513,6.14804,7.5868,10.9617,12.5065,10.2367,24,1560,24672,7680,-25088
