t,rs0,rs1,rs2,rs3,rs4,rs5,rs6,rs7,rs8,rs9,rs10,rs11,rs12,rs13,rs14,sg0,sg1,sg2,sg3,sg4
0.0570655,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,225,0,0,0
0.157059,34.063,125.661,40.6559,41.1135,8.81673,6.58866,40.3955,8.03416,14.2176,42.0123,11.9244,6.12851,38.2205,13.5485,8.57778,0,220,0,0,0
0.257083,64.1061,32.86,5.60317,39.3453,11.8127,5.61806,44.0614,13.7129,6.9882,43.3436,7.31183,2.61671,35.0655,14.8625,11.1034,0,223,0,0,0
0.357085,67.2259,26.577,9.3433,41.3801,8.17345,4.44673,45.704,10.008,10.0331,47.7146,9.36973,2.58234,47.501,6.81842,2.80055,0,220,0,0,0
0.457103,53.1025,77.4976,35.5737,16.435,7.75011,5.54727,2.90841,8.48012,3.3848,12.8551,12.0638,7.72421,13.9734,2.58452,3.43912,0,224,0,0,0
0.557084,23.4815,17.4853,27.0521,10.4455,4.82721,4.61508,4.4401,7.98125,7.11403,13.8084,11.2673,1.75664,13.0081,8.87509,7.9429,0,224,0,0,0
0.657103,18.3098,24.9636,15.5844,10.1511,7.21601,1.70952,3.0976,9.05995,10.3027,11.7713,7.42192,1.46382,12.5249,5.468,6.11074,0,225,0,0,0
0.757118,19.1213,21.5023,17.0682,12.9698,7.99136,9.42716,5.03235,10.1765,8.76374,13.431,9.21624,9.40157,11.8975,10.0005,2.80187,0,224,0,0,0
0.857141,23.7888,20.6842,15.649,12.5699,6.19479,7.31221,3.08221,10.3106,6.25104,8.05158,7.73308,4.4472,9.53274,8.89219,6.89906,0,222,0,0,0
0.957139,25.6599,18.9772,16.8175,8.43175,10.2052,3.30022,5.67083,12.6703,10.988,12.8896,10.0803,109.588,11.6881,6.17918,4.37791,0,222,0,0,0
1.05712,24.923,20.0727,17.7186,12.8606,8.18819,8.39948,4.24944,10.2961,6.20139,7.65718,9.43088,5.67963,7.97092,8.82796,4.46553,0,220,0,0,0
1.15717,24.6495,16.8177,135.784,6.31647,10.8403,6.81553,4.03287,10.3581,7.11394,10.825,8.56197,5.74315,7.62569,8.45702,7.95172,0,221,0,0,0
1.25718,23.6717,14.5921,25.4172,5.91611,9.08898,6.84928,5.1463,12.6397,8.14028,9.92692,10.8806,3.78848,9.19145,4.04442,1.5385,0,213,0,0,0
1.3572,26.1548,10.9222,28.2675,6.12631,6.25791,4.86607,4.49073,11.4335,8.15789,8.91664,10.8109,2.95684,9.42388,5.9639,4.96457,0,209,0,0,0
1.45716,26.1642,16.0417,23.2874,9.27022,8.06943,7.51271,5.03357,12.1957,8.37107,9.64845,8.66547,3.274,7.621,8.11167,7.92415,0,206,0,0,0
1.5572,31.7806,17.4902,18.766,11.9344,10.0039,7.47199,3.20512,10.2689,9.63523,10.5871,9.02837,5.2835,9.06267,6.87927,10.1774,0,202,0,0,0
1.65722,33.2927,10.8289,23.7351,18.4936,20.8323,19.729,11.0773,17.2428,57.4398,13.4771,15.9285,17.8641,10.8518,11.634,8.13527,0,202,0,0,0
1.75727,34.0909,16.6427,19.6255,16.1969,33.6775,22.4689,19.5767,37.6786,7.96802,11.746,11.1112,6.12053,9.9549,9.85758,8.13687,0,203,0,0,0
1.85722,70.9277,113.613,14.0661,78.7961,17.6467,62.268,79.2538,42.479,98.1904,56.7813,94.1017,172.85,25.9155,110.693,-nan,0,203,0,0,0
1.95719,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,202,0,0,0
2.05725,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,204,0,0,0
2.15725,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,213,0,0,0
