t,rs0,rs1,rs2,rs3,rs4,rs5,rs6,rs7,rs8,rs9,rs10,rs11,rs12,rs13,rs14,sg0,sg1,sg2,sg3,sg4
1.72326e+09,20.1672,12.6319,18.1191,29.7098,7.33838,11.9546,21.5305,7.67646,4.23881,16.5054,6.18984,6.02943,24.7718,5.0364,2.36933,331,327,285,320,290
1.72326e+09,22.1152,14.8583,15.7136,28.7749,8.3796,14.559,19.9664,6.48094,0.693119,18.1296,9.32926,13.545,29.6484,9.70605,4.91285,330,324,281,318,295
1.72326e+09,18.3762,10.5675,16.3667,26.8543,5.64847,11.5956,19.3342,6.90549,3.07203,15.8121,3.77688,4.25762,27.2159,5.96586,123.808,331,328,283,321,293
1.72326e+09,17.7237,8.01258,12.645,28.6695,4.24396,9.3941,19.4093,5.04934,3.5071,16.8522,3.49438,3.20154,27.8612,8.06359,121.677,330,329,287,317,295
1.72326e+09,17.2732,10.0013,16.3382,27.5944,8.15322,13.7301,23.0768,13.0672,7.19337,18.088,6.76569,8.87459,29.9443,12.4626,6.51825,334,328,287,315,291
1.72326e+09,16.2625,8.35846,12.1376,28.7275,5.34593,12.0436,21.7841,6.59361,2.85038,20.3077,7.74438,10.2571,31.1147,12.7363,8.64842,15873,9473,1,0,0
1.72326e+09,16.6501,9.07287,8.9361,26.9934,5.06824,8.46747,19.5099,4.2205,4.11531,18.397,12.1177,15.6294,28.3893,7.01546,4.67931,329,327,274,316,287
1.72326e+09,15.4346,12.3308,18.111,24.1794,4.29241,9.58463,19.0544,7.28081,4.49983,18.9644,10.92,8.37225,27.5276,8.37183,2.80817,13313,8193,1,0,0
1.72326e+09,16.6487,12.0638,16.5573,27.0431,3.30319,10.4558,19.5086,10.0669,9.03385,22.9408,14.7283,8.00914,29.6179,5.30721,6.55851,333,327,245,306,291
1.72326e+09,18.107,12.529,19.3817,26.1581,3.86339,9.44023,19.9019,19.6471,12.6773,19.0399,13.9833,12.5488,33.8988,13.8523,2.08969,332,331,233,306,292
1.72326e+09,19.7247,12.5743,15.0337,26.6386,8.61171,9.39646,22.0224,33.4956,14.364,15.7622,13.9624,100.307,32.5884,8.08984,0.682242,337,329,233,305,290
1.72326e+09,19.0558,8.76498,15.7579,23.501,6.4149,6.22341,19.5401,50.5365,55.233,21.1794,114.599,173.07,29.9478,5.32047,2.11837,339,336,230,309,288
1.72326e+09,24.9129,5.27115,12.149,26.2844,5.90795,7.07362,16.0119,103.487,121.211,34.2958,87.754,48.6149,29.9522,6.23223,4.81473,339,333,230,306,288
1.72326e+09,24.5583,8.03862,14.7407,25.3688,8.10864,8.49874,14.981,126.004,64.9572,9.38766,11.3767,4.31572,35.6253,14.2624,10.9884,341,337,233,303,290
1.72326e+09,21.8299,10.3722,11.1505,28.1289,1.21704,10.6622,18.0447,134.723,80.5601,9.42452,5.01217,2.95242,32.1246,3.88967,0.0413995,340,333,229,303,292
1.72326e+09,23.0329,14.6106,16.0241,25.7303,5.42398,3.40734,16.6665,138.458,75.3274,8.89922,7.99974,6.5601,30.5955,5.82139,2.04935,341,337,234,303,287
1.72326e+09,22.1918,5.58022,12.1532,25.7173,7.60976,8.34295,18.3648,131.883,66.2707,15.3839,12.687,2.29415,33.5943,9.44656,8.87901,340,334,230,305,290
1.72326e+09,22.1297,6.98692,12.1641,24.6688,5.9559,7.34668,15.7513,138.931,71.3053,14.7317,15.5515,6.04043,29.0601,1.71059,4.74264,337,335,231,303,287
1.72326e+09,20.7031,6.47369,6.57313,24.8032,3.27212,14.3577,17.3376,132.368,76.4289,10.2729,10.5186,5.65228,33.1187,5.35885,2.56362,338,331,239,307,291
