t,rs0,rs1,rs2,rs3,rs4,rs5,rs6,rs7,rs8,rs9,rs10,rs11,rs12,rs13,rs14,sg0,sg1,sg2,sg3,sg4
0.0790787,28.345,25.7108,39.1853,3.22295,6.74606,12.5254,21.1721,75.4776,168.659,22.2477,12.629,96.0793,4.11642,14.992,5.48518,0,683,0,0,0
0.17907,26.6843,24.2754,25.009,2.57803,8.15352,8.56881,23.5821,70.6235,168.723,21.2688,12.1961,91.7593,7.05121,14.0069,13.0617,0,680,0,0,0
0.279099,24.6891,25.6868,38.0539,1.97506,9.67996,13.2051,28.6415,64.9156,168.842,20.513,90.9992,-nan,4.0905,7.95836,7.31638,0,683,0,0,0
0.37909,37.216,26.2849,43.452,5.60637,8.87686,8.29011,81.7388,-nan,-nan,18.7903,94.8787,-nan,4.89261,108.941,173.167,0,678,0,0,0
0.479096,22.2303,21.55,41.0456,1.09267,10.7807,15.3914,28.0224,62.641,168.796,19.2551,15.3234,87.6327,6.955,11.411,13.6772,0,679,0,0,0
0.579097,22.6532,25.6625,34.8611,0.825391,10.7215,11.1741,25.3576,12.5949,56.9805,17.7048,18.0231,7.20556,3.77689,15.6607,7.10516,0,675,0,0,0
0.679122,25.8731,26.2491,35.7865,4.81537,10.1255,5.31636,31.7179,15.6711,56.2026,94.6982,167.013,180,7.60707,15.6379,101.834,0,673,0,0,0
0.779142,22.5748,25.2184,30.8015,1.74865,15.305,88.1311,27.5721,64.0482,-nan,17.8476,96.8922,-nan,6.30014,14.713,3.94361,0,673,0,0,0
0.879138,175.42,138.75,37.1321,3.93454,11.3137,83.9319,29.7077,63.7719,168.993,92.0138,-nan,-nan,8.02873,13.0121,9.79224,0,672,0,0,0
0.979102,24.7807,29.0775,27.0993,3.97501,11.9994,81.4356,26.9496,64.1127,-nan,18.4393,92.3256,-nan,6.96182,16.6263,99.248,0,671,0,0,0
1.07916,20.3653,29.0241,36.1621,2.56123,11.8655,5.02592,25.5919,65.3322,168.624,90.8092,-nan,-nan,8.64568,14.4373,6.19535,0,669,0,0,0
1.17915,27.1526,26.9147,28.6688,6.15192,14.252,82.9319,26.1285,66.8167,168.899,18.1966,94.3435,-nan,161.684,84.3545,1.1902,0,645,0,0,0
1.2792,29.5777,35.5538,32.263,3.63131,72.6358,170.115,33.2636,70.665,37.59,92.9903,-nan,-nan,7.58221,18.3078,2.11385,0,641,0,0,0
1.37918,28.7856,27.1736,32.5245,6.03412,26.6318,67.5531,33.5985,69.8241,39.4591,-nan,-nan,-nan,9.60204,12.6805,102.248,0,628,0,0,0
1.47919,175.004,133.513,24.4783,10.0067,32.0245,11.5029,74.0223,165.078,84.2478,57.8416,41.4765,-nan,11.3397,17.0584,98.3396,0,616,0,0,0
1.57959,41.9923,22.9166,177.142,11.0631,72.2647,-nan,14.1801,21.8713,7.08341,58.9053,42.7726,173.846,15.1333,99.5573,-nan,0,608,0,0,0
1.6792,63.7819,176.572,180,5.57881,39.233,99.6758,15.6483,16.8934,9.76596,65.0376,104.242,54.0786,85.094,24.6636,-nan,0,608,0,0,0
1.77919,40.2357,175.801,103.953,10.5165,41.1612,18.3798,16.2174,15.2464,11.4161,54.7912,101.637,150.732,75.1022,25.6857,-nan,0,606,0,0,0
1.8792,37.4475,175.682,85.9024,12.4333,37.9641,84.183,13.6159,14.3358,103.099,52.0602,101.817,50.3175,73.447,26.1576,-nan,0,608,0,0,0
1.97922,50.9004,175.822,78.0121,10.3154,38.8971,84.5251,15.359,15.182,12.673,58.3261,100.147,149.684,81.9487,24.9936,-nan,0,603,0,0,0
2.07922,48.9504,176.072,101.497,9.25487,43.1081,80.5327,12.8457,13.2432,4.75837,58.026,100.3,149.267,81.5091,24.1088,-nan,0,605,0,0,0
2.17924,45.5997,175.813,96.378,60.9599,170.473,180,12.618,12.6791,101.809,55.2014,101.422,150.122,78.0013,24.3155,-nan,0,606,0,0,0
2.27919,180,175.701,98.225,112.088,74.7801,-nan,98.9985,13.4038,7.11965,142.508,102.948,51.8818,160.166,24.6958,-nan,0,622,0,0,0
2.37919,35.1712,175.937,94.4893,59.1439,169.923,nan,15.2651,16.5387,101.09,51.6699,102.939,52.3347,73.2484,25.7797,-nan,0,644,0,0,0
2.47923,29.0866,25.3598,44.3846,71.6809,-nan,-nan,84.5307,165.025,90.1161,64.6567,42.9164,-nan,8.34465,7.36519,107.083,0,660,0,0,0
2.57925,180,176.658,102.816,110.634,27.0811,71.8573,127.345,71.6187,138.572,180,-nan,-nan,80.667,11.001,2.82095,0,670,0,0,0
2.67925,27.2731,26.7965,38.244,0.13313,11.7634,84.4686,27.8645,17.9885,48.2096,160.1,180,-nan,4.18826,20.9299,96.7344,0,680,0,0,0
2.77926,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,684,0,0,0
2.8793,159.823,40.3274,58.8408,108.153,79.6966,169.939,-nan,97.4308,49.3703,-nan,-nan,-nan,84.1168,10.7493,7.29369,0,686,0,0,0
2.9793,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,685,0,0,0
3.07929,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,686,0,0,0
3.1793,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,685,0,0,0
3.27931,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,687,0,0,0
3.37932,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0
3.47931,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,686,0,0,0
3.57934,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0
3.67933,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0
3.77934,48.038,9.41134,48.0285,12.3953,6.88582,9.04325,26.769,79.8367,-nan,157.361,180,-nan,5.59291,10.8496,4.82649,685,0,0,0,0
3.87934,52.271,4.98631,37.9447,13.8723,9.27669,9.73524,26.9996,27.9371,8.90421,19.2429,9.54577,8.2179,5.38337,18.0295,10.8105,0,0,0,0,0
3.97936,42.7104,9.4771,33.9962,10.1278,9.01495,6.28201,18.2231,9.13243,10.3334,19.9978,7.87358,6.153,2.85341,14.6514,7.10376,-20992,2,0,0,0
4.07935,36.9689,6.73671,38.5188,10.0735,8.72854,9.33272,17.3982,8.73186,4.88825,20.2873,10.9169,2.61138,2.83373,15.8075,8.2162,0,681,0,0,0
4.17938,38.8625,7.55673,37.3493,10.8077,9.81907,8.89618,18.0007,8.7605,7.99309,21.5275,10.926,6.26414,3.28224,17.3952,13.887,0,683,0,0,0
4.27936,36.3182,7.73909,28.0226,8.65136,10.1922,7.15263,16.9902,11.1135,8.18151,21.0621,13.1764,7.04007,7.18102,22.8103,11.9518,0,680,0,0,0
4.37939,37.7476,9.66187,30.253,7.09154,9.38989,12.5435,15.8751,9.05843,11.2724,23.5439,13.8833,6.57025,5.83012,21.0036,15.0361,0,680,0,0,0
4.47938,42.368,10.7044,34.949,5.21192,9.94956,6.64757,14.5443,9.55723,9.42413,21.1343,12.4362,9.41461,4.82745,20.236,11.2534,0,678,0,0,0
4.57941,46.1811,9.59646,30.8504,5.93573,9.47905,5.47635,14.5871,10.7894,16.094,18.7788,11.5878,7.65225,6.25681,24.1914,13.8119,0,676,0,0,0
4.67939,50.6296,11.7517,29.7719,9.51122,9.53285,8.97621,14.2445,14.175,86.2493,18.3993,11.0042,6.29009,3.74077,25.3541,14.3305,0,662,0,0,0
4.77946,41.7826,12.4495,27.551,5.76695,16.298,86.3854,22.3955,80.4696,169.279,20.4944,15.4366,11.1025,5.30668,21.0182,8.54381,0,645,0,0,0
4.87941,35.8914,18.6663,33.7838,81.6989,167.733,117.449,32.5902,58.8757,30.2814,21.2287,14.7889,6.3567,6.49317,18.5364,9.57619,0,622,0,0,0
4.97949,41.7017,11.9865,31.4516,3.49194,44.7629,37.783,31.4827,58.391,33.7287,18.9253,95.2486,170.98,5.35932,21.0743,8.74515,0,604,0,0,0
5.07941,42.3756,17.9184,34.4969,3.04099,87.6169,174.058,30.1865,55.2771,23.2398,60.9007,96.9766,52.6428,6.38082,16.789,9.46982,0,591,0,0,0
5.17948,34.8185,13.9485,31.8633,3.3385,86.5654,174.49,26.1023,37.015,7.73957,61.6133,99.5059,53.0877,1.8027,19.138,12.7829,0,577,0,0,0
5.27947,31.3552,17.9136,30.6859,4.30694,50.7188,37.4477,18.588,36.1726,24.0074,55.7475,93.3873,52.524,6.91649,13.8108,6.95922,0,576,0,0,0
5.37944,36.8831,12.1739,32.4416,2.25284,50.1122,51.9347,24.5586,35.1733,117.891,56.552,91.985,54.5365,3.29539,21.3341,7.92931,0,573,0,0,0
5.47951,32.6814,14.6041,31.9543,4.31213,49.917,44.1278,18.642,34.0457,11.4319,55.1607,90.6773,53.4878,0.868208,16.8166,7.86046,0,581,0,0,0
5.57945,30.2229,14.3728,28.0537,5.73886,85.5368,173.965,21.6464,33.0838,9.61293,60.2072,94.8591,53.9437,6.96833,17.205,7.78354,0,586,0,0,0
5.67948,27.6677,21.2861,30.9513,1.98599,89.588,173.906,22.4021,37.9146,7.4732,61.6462,98.0273,52.8262,2.0029,22.293,12.4357,0,601,0,0,0
5.77949,43.0191,12.6401,30.874,5.19775,41.3625,29.9564,28.1344,54.214,20.544,18.7871,62.5577,36.9638,6.25019,18.2055,9.775,0,623,0,0,0
5.87952,39.6609,17.4832,29.9853,6.43241,38.2373,20.6103,34.6372,59.0108,14.4834,23.4661,90.8527,171.073,7.76841,22.0176,16.3818,0,638,0,0,0
5.97949,41.1376,16.5548,30.3525,5.41445,31.5372,18.8428,33.5836,60.3793,33.7853,18.972,11.3474,15.7456,3.32986,17.6285,6.82231,0,645,0,0,0
6.07951,44.1325,13.8121,34.67,6.91318,25.3931,80.4222,90.4188,-nan,-nan,20.4135,15.1021,11.4114,2.15374,22.1222,5.74092,0,662,0,0,0
6.17951,44.8543,17.9702,30.1757,8.12141,8.74914,7.55376,20.6617,20.1344,3.71702,19.5781,12.9429,5.63749,2.63354,17.1026,6.67024,0,678,0,0,0
6.27953,44.361,15.4962,37.5007,6.24351,6.85356,10.7201,15.0618,10.2708,3.95999,19.3887,12.2629,8.52994,1.97153,14.474,12.5082,0,689,0,0,0
6.37952,42.7321,17.3875,39.0937,7.10532,7.26597,6.8362,14.5165,10.5387,102.45,20.6426,12.5823,8.04594,3.67462,18.9714,7.44806,0,691,0,0,0
6.47955,34.0616,18.1329,38.5596,4.89918,7.12232,5.28664,11.7129,9.57006,4.40252,19.4843,11.2633,6.98852,3.74904,19.4637,9.27197,0,692,0,0,0
6.57954,30.2329,17.7953,32.2134,4.09278,8.78339,6.06759,10.7772,10.4674,11.9127,18.0839,12.6879,6.51494,1.33483,17.8169,7.28856,0,693,0,0,0
6.67957,29.8917,16.9375,35.2433,3.21049,7.88517,7.24806,10.8658,9.3505,8.1895,18.462,11.2633,9.4573,1.8274,21.1229,14.9857,0,692,0,0,0
6.77955,28.59,18.7678,27.3634,3.45675,7.79698,9.03901,11.1429,8.75149,8.1695,19.5785,12.0459,9.67958,2.97267,106.114,172.996,0,690,0,0,0
6.87958,34.0175,18.7271,30.9806,7.41865,6.52992,9.12805,16.8071,9.59519,12.3057,25.5723,13.8582,6.0986,4.45989,107.107,172.996,0,689,0,0,0
6.97957,36.2491,16.2969,33.2688,6.41606,7.26371,7.01383,13.6617,9.45272,5.27107,18.399,12.5537,7.25932,2.23735,21.1105,13.18,0,686,0,0,0
7.0796,27.4256,21.795,32.5669,2.54939,7.26675,9.12253,12.1839,14.0283,103.746,20.5373,12.8752,13.1475,0.935882,22.8018,8.84845,0,684,0,0,0
