t,rs0,rs1,rs2,rs3,rs4,rs5,rs6,rs7,rs8,rs9,rs10,rs11,rs12,rs13,rs14,sg0,sg1,sg2,sg3,sg4
1.72327e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,152,144,133,154,140
1.72327e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,153,143,133,155,142
1.72327e+09,33.9923,16.2329,29.4659,2.48601,15.2535,8.3176,21.8092,17.6322,27.0208,116.165,168.351,62.4053,6.77365,15.8228,9.01015,152,143,132,154,142
1.72327e+09,35.1024,18.7383,30.5686,1.86594,13.7771,6.85923,21.7332,16.9715,27.8341,115.268,168.363,60.6721,5.47986,17.5101,9.51803,151,142,134,155,141
1.72327e+09,34.1207,15.279,27.5242,2.49031,14.5424,11.3021,22.5098,16.8782,34.3308,15.8744,9.46098,6.45995,7.80484,13.4331,6.33847,153,143,133,157,143
1.72327e+09,28.8464,18.8837,22.2138,7.35269,14.9636,5.9161,21.9527,17.027,35.8991,16.3833,14.6914,10.3926,6.55916,13.5663,4.18574,153,143,132,155,143
1.72327e+09,24.2311,20.7264,21.5351,9.12743,13.5752,8.33669,18.1924,16.3742,35.4256,12.6772,8.8166,4.6594,5.46261,15.241,5.5871,156,153,140,159,147
1.72327e+09,31.0224,18.4195,27.6516,2.14864,13.1261,8.39014,25.0872,14.776,41.0117,113.65,168.135,66.9847,5.45665,14.4809,4.20066,164,167,156,170,148
1.72327e+09,27.8109,20.9662,24.4536,2.07908,14.0305,8.85628,155.681,78.6431,35.9999,16.2711,14.8976,9.49219,5.96951,17.2674,6.41323,150,0,0,0,0
1.72327e+09,29.3157,17.6009,32.0042,8.40245,18.3799,8.80137,24.9877,20.5528,37.6642,5.01122,19.4118,4.76742,4.44383,24.5423,9.02695,198,194,171,197,151
1.72327e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-20736,-14080,-26624,0,0
1.72327e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,209,202,178,203,157
1.72327e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,209,204,177,211,159
1.72327e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,212,202,178,214,159
1.72327e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,213,204,179,210,160
1.72327e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,211,204,180,214,158
1.72327e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,214,201,182,213,155
1.72327e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,210,202,177,211,157
1.72327e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,208,202,177,208,156
