t,rs0,rs1,rs2,rs3,rs4,rs5,rs6,rs7,rs8,rs9,rs10,rs11,rs12,rs13,rs14,sg0,sg1,sg2,sg3,sg4
1.72326e+09,35.1291,18.5592,4.32718,14.9324,16.023,7.72832,10.3781,21.1829,8.75073,11.2338,24.3745,8.24933,23.0281,25.0287,10.0769,333,307,280,307,285
1.72326e+09,36.2873,20.75,4.72227,14.4596,19.3902,15.491,10.2542,23.6726,10.1033,12.6015,23.6614,4.29735,22.655,19.8443,7.57089,328,308,278,306,285
1.72326e+09,35.5495,16.5824,3.07562,13.9998,19.3362,10.2056,9.02032,24.9315,10.0625,12.8486,25.1004,4.85536,19.6332,19.8872,14.3087,1,0,0,0,0
1.72326e+09,39.1047,14.8733,2.75001,16.8141,16.0873,6.91503,10.2149,23.0394,10.0496,11.5965,24.5932,4.8463,19.7419,22.7571,14.1805,1,0,0,0,0
1.72326e+09,37.5104,17.1836,2.83866,14.5284,19.3358,8.29527,9.65311,23.001,8.53036,10.7811,21.5429,4.17854,23.873,28.0632,15.0869,1,0,0,0,0
1.72326e+09,34.1539,19.5033,3.20109,11.6465,20.4766,14.3236,9.31646,23.3814,4.8382,12.2002,23.7777,6.13411,22.1912,22.4513,7.38959,332,311,281,301,277
1.72326e+09,39.2527,15.4733,4.78623,9.30634,22.0527,12.9018,8.97013,26.3593,7.66344,12.1318,25.6474,4.81876,22.2964,25.722,8.38444,331,307,281,291,263
1.72326e+09,36.1103,15.6685,3.11103,11.2864,20.0861,8.30333,9.79039,21.7399,6.25373,12.1752,22.8558,5.72985,19.8709,24.2525,12.0736,329,310,281,281,255
1.72326e+09,39.8178,16.7147,0.937295,4.74839,24.6479,8.37813,6.15214,27.2977,7.47576,9.89858,28.3413,5.56762,14.3059,33.824,16.8681,330,307,280,281,254
1.72326e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,333,310,280,278,249
1.72326e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,329,308,279,274,251
1.72326e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,331,307,278,271,247
1.72326e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,5377,-1023,0,0,0
1.72326e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,328,309,281,-2303,0
1.72326e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,329,311,279,-1023,0
1.72326e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,334,309,283,-1791,0
1.72326e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,5121,-767,0,0,0
1.72326e+09,42.3812,23.403,6.18861,15.0934,19.3175,17.1067,47.3235,60.2967,32.9654,56.4647,83.4694,13.7729,12.4824,81.3029,20.4125,331,312,283,274,248
1.72326e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,333,308,283,277,254
1.72326e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,335,309,285,289,267
1.72326e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,331,313,283,299,277
1.72326e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,330,307,283,302,283
1.72326e+09,38.8076,21.6845,1.54382,21.3618,14.9636,11.1691,13.4568,22.6042,7.12891,11.5634,28.9835,8.52809,22.8278,39.9966,30.5275,330,309,279,298,280
1.72326e+09,38.9848,21.0778,1.25385,19.5735,15.4414,8.1052,12.6695,24.7635,8.59643,6.33936,27.9128,6.40972,8.84441,30.1185,11.1854,331,312,278,303,279
1.72326e+09,42.473,15.1497,2.19635,17.7252,17.7076,12.1516,10.6697,28.5205,9.78321,6.70519,30.1543,5.49804,10.4739,28.11,13.3776,333,307,278,299,281
1.72326e+09,45.2162,13.058,3.57517,16.3952,17.431,10.3108,10.5468,27.6677,8.34562,6.22406,30.2701,4.77547,10.4272,26.2442,7.68537,1,0,0,0,0
1.72326e+09,40.9322,23.9699,4.91497,17.7138,17.8793,8.30562,11.6077,25.6214,5.52322,5.17875,30.459,7.19977,9.36014,24.179,9.42632,336,310,280,299,280
1.72326e+09,39.6899,21.6424,3.76396,18.5286,17.9486,7.23015,10.0924,26.2281,10.3212,6.23548,28.5356,8.8098,10.7515,26.6569,10.4537,333,309,281,304,281
1.72326e+09,38.054,18.4746,3.44835,20.1713,14.7756,5.24691,10.6354,26.2643,10.0279,9.28428,26.565,6.64926,16.066,27.8822,13.5702,330,312,280,300,280
1.72326e+09,40.7557,19.852,5.18164,12.7019,21.1748,6.78078,10.5253,26.9982,9.53916,10.9336,31.3675,6.09369,17.2042,29.5457,11.7764,332,307,281,298,281
1.72326e+09,42.0098,16.1831,2.88184,18.5867,17.0504,9.79675,10.4896,26.2958,10.3419,9.2098,29.3996,5.61691,15.7915,31.3074,16.6641,1,0,0,0,0
1.72326e+09,40.5878,19.0517,2.60537,18.4973,20.4737,11.1893,10.9689,29.0197,10.0079,9.66209,30.0514,9.66518,16.7483,27.9329,13.96,1,0,0,0,0
1.72326e+09,39.2102,16.8851,1.44887,17.1923,16.6278,8.8085,11.1745,27.5345,10.3412,7.7565,26.9665,6.31049,18.066,28.4679,11.9926,333,308,283,301,283
1.72326e+09,42.4796,18.1631,1.27237,18.0458,17.2763,9.16234,12.973,25.4177,10.2519,8.67591,29.6389,4.8107,14.7723,28.578,12.0478,1,0,0,0,0
1.72326e+09,39.3047,16.1818,1.98159,18.6401,15.3905,7.33824,11.4108,26.4983,7.97597,8.89003,29.8185,6.71795,14.0168,26.441,12.0803,332,310,281,300,1
1.72326e+09,37.1987,17.3517,3.05412,17.5847,22.2937,12.51,11.2932,26.0205,7.56041,8.93234,31.2264,7.67288,16.0943,27.4998,10.5238,334,311,281,297,270
1.72326e+09,39.3398,21.2432,3.20106,19.1922,14.7543,8.65407,10.4474,25.7365,7.02461,6.22514,30.4407,8.88555,12.1905,26.7195,8.13579,329,309,285,288,264
1.72326e+09,41.7186,18.4005,3.05471,11.5897,23.7928,15.2896,13.8262,25.1511,7.81713,4.47543,28.1882,6.78002,11.333,33.3102,12.7089,7681,1537,1,0,0
1.72326e+09,42.1083,19.9036,1.77195,11.2652,24.2616,17.6297,12.6786,20.6289,8.11472,83.5443,167.223,104.199,166.195,127.376,86.249,257,1,0,0,0
1.72326e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,333,308,279,281,254
1.72326e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,328,308,276,279,257
1.72326e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,328,306,279,281,252
1.72326e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,331,305,276,277,256
1.72326e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,329,308,285,278,254
1.72326e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,328,309,279,280,253
1.72326e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,330,308,278,276,254
1.72326e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,5889,1,1,0,0
1.72326e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1793,1,0,0,0
1.72326e+09,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,329,307,281,288,268
