t,rs0,rs1,rs2,rs3,rs4,rs5,rs6,rs7,rs8,rs9,rs10,rs11,rs12,rs13,rs14,sg0,sg1,sg2,sg3,sg4
1.72327e+09,23.0994,9.31145,19.6586,18.9201,4.81518,8.9476,12.2344,6.64136,6.43564,14.821,7.49229,3.92473,9.15784,9.12807,6.27324,239,255,270,231,261
1.72327e+09,20.778,7.02271,18.6265,19.3276,5.40638,10.8047,11.5316,7.76093,3.83226,13.9128,5.93926,1.62137,10.5046,13.9798,8.66834,241,255,269,237,261
1.72327e+09,21.4736,8.44326,22.45,18.8886,4.626,6.72374,12.7181,9.08059,6.35141,14.5865,8.39001,2.60723,9.945,12.5466,9.06155,244,254,268,236,260
1.72327e+09,20.3893,9.07371,20.028,18.4693,3.79806,9.43513,12.8321,7.76855,5.31877,14.2094,7.74317,3.90885,9.64585,10.1518,3.97359,244,252,268,231,259
1.72327e+09,21.162,10.9553,22.2312,17.6167,7.53425,12.8444,11.0717,8.21644,5.6181,15.1938,8.0911,3.68065,8.5166,11.288,8.47056,242,253,273,235,257
1.72327e+09,21.3158,9.34246,19.9592,16.8218,6.81573,6.00275,12.0597,7.85135,6.03241,15.4508,8.41142,10.834,10.8531,12.4743,6.06879,237,246,263,223,257
1.72327e+09,16.3429,10.1729,18.5448,18.0047,6.37058,11.5657,11.236,7.86176,4.10362,13.6507,9.71936,4.72318,8.66903,9.2582,3.85739,234,232,241,216,253
1.72327e+09,20.1026,8.4872,16.2412,21.6178,6.52208,11.64,10.5723,7.35381,8.51557,3.9061,8.28807,8.08992,4.04986,17.3697,14.0637,210,213,228,208,247
1.72327e+09,29.5783,10.6154,13.6524,24.8674,13.1619,13.3628,10.6084,6.53353,7.57896,2.91109,13.061,5.78995,0.485916,19.4035,10.8481,198,205,227,205,252
1.72327e+09,39.2813,7.69827,15.9993,27.1291,58.7255,35.3351,101.695,169.838,112.475,8.11997,49.9581,28.7033,10.3018,50.181,15.4099,200,201,221,201,250
1.72327e+09,44.6148,6.28139,13.564,38.4108,92.9537,41.7524,31.3523,107.665,107.009,71.421,119.161,54.2546,79.8097,139.028,28.33,205,202,217,196,248
1.72327e+09,46.2812,8.23922,17.0257,46.0688,100.639,38.759,45.5898,142.748,42.9492,44.353,109.981,89.6549,51.6254,102.936,96.3958,209,205,209,189,250
1.72327e+09,48.3511,8.90149,20.361,44.2021,107.302,40.2139,35.8576,146.692,41.9822,40.8855,121.675,86.0896,56.2059,112.233,86.7952,204,202,211,186,250
1.72327e+09,46.8428,8.68921,12.5499,53.583,105.125,36.685,41.6348,144.857,41.2484,38.4697,150.459,88.0878,37.7761,146.005,90.8081,205,204,211,183,248
1.72327e+09,46.8013,5.72868,4.48927,46.2081,108.396,38.9521,27.9396,127.054,34.5532,156.644,131.443,35.309,158.754,127.585,53.8778,0,0,0,0,0
