time[s],Wrist_X,Wrist_Y,Wrist_D,MCP_X,MCP_Y,MCP_D,PIP_X,PIP_Y,PIP_D,DIP_X,DIP_Y,DIP_D,TIP_X,TIP_Y,TIP_D,MCP_RX,MCP_RY,MCP_RZ,PIP_RX,PIP_RY,PIP_RZ,DIP_RX,DIP_RY,DIP_RZ,TIP_RX,TIP_RY,TIP_RZ,MCP_Distance,PIP_Distance,DIP_Distance,TIP_Distance
0.04985384363681078,463,318,299,449,255,285,401,207,281,352,178,272,312,147,268,-10.690315246582031,-45.04892539978027,-14.0,-42.80295372009277,-77.08261108398438,-18.0,-73.79989433288574,-95.0417709350586,-27.0,-98.4517650604248,-114.10183715820312,-31.0,48.37032685176184,89.98789795683192,123.3221903228176,153.860258957244
0.11045740591362119,464,318,300,449,256,286,401,208,281,352,180,272,313,148,268,-11.432609558105469,-44.521751403808594,-14.0,-43.602006912231445,-76.60428047180176,-19.0,-74.59894752502441,-93.94170761108398,-28.0,-98.61725807189941,-113.65423583984375,-32.0,48.05091996383229,90.1684578629176,123.18298340569504,153.83968575747429
0.17029455862939358,464,319,301,449,257,287,401,209,282,352,181,272,312,149,269,-11.468069076538086,-44.70141410827637,-14.0,-43.750938415527344,-76.90923309326172,-19.0,-74.69116592407227,-94.19621276855469,-29.0,-99.61014175415039,-114.13175964355469,-32.0,48.225854389775805,90.49958423790095,123.66364367523755,154.8297093571388
0.22946160892024636,463,318,300,447,257,286,400,210,282,352,182,273,312,151,269,-12.075616836547852,-43.845648765563965,-14.0,-43.616167068481445,-75.34507179260254,-18.0,-74.06229782104492,-92.79124069213867,-27.0,-98.80872344970703,-111.96241760253906,-31.0,47.58425619526188,88.90022425831172,121.75565000327322,152.5114644384678
0.28795222379267216,463,319,301,448,257,287,400,209,281,351,181,272,311,150,269,-11.43497371673584,-44.70141410827637,-14.0,-43.64694595336914,-76.83751106262207,-20.0,-74.62261581420898,-94.19621276855469,-29.0,-99.53448867797852,-113.49584579467773,-32.0,48.2179950556019,90.60385751917462,123.62225240988718,154.3127391015917
0.345430756919086,464,318,300,448,256,286,400,209,281,351,180,272,312,149,269,-12.108713150024414,-44.521751403808594,-14.0,-44.26629066467285,-75.93999671936035,-19.0,-75.2419605255127,-93.94170761108398,-28.0,-99.51792335510254,-113.23424530029297,-31.0,48.21625537318412,89.92990376368566,123.57344800809439,153.9052025684609
0.4040799685753882,466,319,301,449,257,286,401,209,281,352,180,272,312,149,269,-12.947954177856445,-44.743163108825684,-15.0,-45.11735153198242,-76.83751106262207,-20.0,-76.11429214477539,-94.8392219543457,-29.0,-101.03326797485352,-114.13175964355469,-32.0,48.934651959269615,91.32129278300349,125.01545300324223,155.74909244362453
0.46245342772454023,467,319,299,450,256,285,402,208,280,353,180,270,313,148,267,-12.843914031982422,-45.08201789855957,-14.0,-44.91166019439697,-77.05107498168945,-19.0,-75.64385795593262,-94.1820297241211,-29.0,-100.38080406188965,-113.95919418334961,-32.0,48.92192213585849,91.18621264890274,124.23062412067542,155.19988325713993
0.5207776515744627,468,317,299,452,255,284,404,207,279,355,179,270,316,148,266,-12.267122268676758,-44.37910556793213,-15.0,-44.245036125183105,-76.22286987304688,-20.0,-75.07413673400879,-93.40663528442383,-29.0,-98.9364185333252,-112.32959365844727,-33.0,48.425068918529476,90.37449371035058,123.2960888329959,153.28193802165072
0.5797812165692449,470,317,299,452,255,284,404,207,279,356,179,271,317,146,266,-13.680793762207031,-44.37910556793213,-15.0,-45.65870761871338,-76.22286987304688,-20.0,-76.01262283325195,-93.54927825927734,-28.0,-99.72127532958984,-113.58723831176758,-33.0,48.80234757646098,91.07493328624837,123.74726781962468,154.71067662140885
0.6416560509242117,469,315,299,452,253,284,405,205,279,356,176,270,316,144,266,-12.973957061767578,-44.30818557739258,-15.0,-44.29231548309326,-76.12831115722656,-20.0,-75.14269256591797,-93.90780258178711,-29.0,-99.64325332641602,-113.43121337890625,-33.0,48.5441950288729,90.31793271828894,123.71782261176425,154.54584466132783
0.7017859076149762,470,313,299,453,251,284,405,202,280,356,173,270,316,142,267,-13.009420394897461,-44.23726749420166,-15.0,-45.046409606933594,-76.78157806396484,-19.0,-75.84952926635742,-94.40897369384766,-29.0,-100.60774230957031,-113.50530242919922,-32.0,48.488976627319374,91.02521490481836,124.52793021589024,155.0141009462458
0.760811154730618,469,314,300,453,251,285,405,201,280,356,172,270,316,141,267,-12.34040641784668,-45.09303379058838,-15.0,-44.44361114501953,-78.32682991027832,-20.0,-75.24673080444336,-95.93058395385742,-30.0,-100.00494384765625,-115.01982116699219,-33.0,49.09854709659724,92.25143280948744,125.55774541813201,155.947260492962
0.8190046567469835,469,313,301,453,250,286,405,202,280,356,173,271,317,142,268,-12.378231048583984,-45.20650768280029,-15.0,-44.54764938354492,-77.12984466552734,-21.0,-75.51386260986328,-94.91406631469727,-30.0,-99.73308944702148,-114.08367919921875,-33.0,49.2122844497917,91.51232705885927,124.94408121496615,155.08312284151955
0.8772677639499307,469,312,300,452,250,285,405,202,281,357,174,272,318,143,268,-13.014144897460938,-44.34837341308594,-15.0,-44.49086856842041,-76.33477973937988,-19.0,-74.9299087524414,-93.54455184936523,-28.0,-98.99549865722656,-112.5667953491211,-32.0,48.591626766333064,90.37386781493919,123.08157622628895,153.282067345022
0.9368343348614872,471,313,302,454,251,287,406,203,282,357,174,272,318,142,269,-13.165441513061523,-44.67697286605835,-15.0,-45.50741100311279,-76.81387329101562,-20.0,-76.56584167480469,-94.60202026367188,-30.0,-100.88435363769531,-114.4879264831543,-33.0,48.93220570042145,91.49478447526086,125.34699976201841,156.12218970827854
0.9959027748554945,470,311,301,452,249,286,405,201,282,357,172,273,318,141,269,-13.765899658203125,-44.45948123931885,-15.0,-45.35373115539551,-76.54990577697754,-19.0,-75.90624237060547,-94.44995880126953,-28.0,-100.06402587890625,-113.52657699584961,-32.0,48.899340133268275,90.98268518888653,124.36459443260615,154.6773834776403
1.0551581149920821,468,308,300,452,247,286,405,198,282,357,169,273,318,138,269,-12.241096496582031,-43.51468324661255,-14.0,-43.828927993774414,-76.25284194946289,-18.0,-74.38143920898438,-94.08907318115234,-27.0,-98.53922271728516,-113.1373176574707,-31.0,47.322004411179115,89.77455560710524,122.94044164101608,153.20258176823967
1.1140075926668942,469,306,301,452,246,286,405,197,282,357,167,273,319,136,269,-13.054332733154297,-42.92997598648071,-15.0,-44.64216423034668,-75.6586799621582,-19.0,-75.19467544555664,-94.11900329589844,-28.0,-98.7165412902832,-113.14833450317383,-32.0,47.311715687636124,89.87857742969413,123.67952941686,153.5301310009156
