RS Actual Data,RS Missing Data,SG Actual Data,SG Missing Data,RS Predicted Data - RS,SG Predicted Data - RS,RS Predicted Data - RS_missing,SG Predicted Data - RS_missing,RS Predicted Data - RS_missing_SG,SG Predicted Data - RS_missing_SG,RS Predicted Data - RS_SG_both_missing,SG Predicted Data - RS_SG_both_missing
17.0407,,681.0,681.0,42.198544,671.57874,40.376797,668.88947,13.888634,685.7529,12.139412,694.53235
10.994300000000003,10.994300000000003,671.0,671.0,36.930466,670.5779,18.168676,666.26306,12.411833,679.0751,11.378008,690.1627
12.0791,12.0791,661.0,661.0,32.462837,670.6011,10.960672,667.48956,12.868515,669.71545,11.502287,681.26965
16.6738,,652.0,652.0,31.299725,670.36127,16.09996,667.1488,16.845127,659.559,18.506807,665.3712
25.6448,,646.0,646.0,33.254078,671.1208,30.46585,667.2907,28.00406,652.07635,30.196955,651.073
,,640.0,640.0,34.943535,671.8188,40.075317,667.4121,39.349846,646.3345,39.054436,642.03296
31.6227,,637.0,637.0,36.63441,672.4478,45.106476,667.5257,46.06223,642.0395,42.51478,637.2307
,,638.0,638.0,38.11326,672.9196,47.896526,667.51654,50.327644,639.25543,44.396507,635.03424
49.7004,49.7004,640.0,640.0,42.32076,673.59686,52.87449,668.2986,56.039677,637.96313,47.81676,634.4567
55.21,55.21,638.0,638.0,47.20519,674.40814,57.161877,670.78894,60.589725,638.00366,52.590942,635.31415
61.3117,61.3117,640.0,640.0,49.909115,674.3651,61.340908,670.4578,65.07683,638.5973,55.879425,636.47723
56.4075,,644.0,644.0,48.956448,674.2655,59.821007,670.45593,60.72936,640.7571,56.142807,638.24884
62.3823,,644.0,644.0,45.059658,673.2951,56.914463,668.76935,58.210136,642.5556,53.353466,639.56775
56.1302,56.1302,653.0,653.0,48.262714,673.89996,59.53586,670.21594,58.10988,646.07367,54.25114,642.6914
51.8227,,669.0,669.0,46.684757,673.7628,57.996284,669.8696,53.78376,656.7878,51.153275,650.7782
60.7339,60.7339,681.0,681.0,51.37332,674.30695,62.70286,671.8736,53.22451,676.666,50.624672,666.44196
53.5034,53.5034,690.0,690.0,51.132236,673.7067,62.16165,671.51666,51.225857,689.1325,46.111225,689.1243
46.177,46.177,692.0,692.0,51.508698,673.71204,60.061142,671.46747,49.04004,693.8718,40.528976,696.4553
39.9638,39.9638,,,47.85712,673.4081,55.950317,670.63196,43.36572,694.42474,36.92455,697.63763
29.7908,29.7908,,,40.10067,672.83167,44.952377,669.2058,31.432793,693.87506,31.809319,697.49347
27.3133,,,,34.302994,672.6618,35.520416,669.0431,22.381746,691.8901,26.306145,695.8145
12.605600000000003,12.605600000000003,,,24.171326,672.77637,19.723618,668.31604,14.392437,688.3434,17.210945,692.5221
10.289099999999998,10.289099999999998,,,16.625526,673.00806,12.75215,669.7366,12.488037,682.6492,12.418079,686.8325
8.801119999999997,,705.0,705.0,20.837479,672.7469,11.491987,670.40857,10.995293,685.73175,10.215313,693.90796
4.662709999999997,4.662709999999997,707.0,707.0,14.927237,671.8312,10.116489,669.88684,10.146536,688.9535,8.446875,697.77997
7.773630000000001,7.773630000000001,707.0,707.0,12.181423,671.3428,9.68252,670.07526,9.958607,692.1661,8.175331,700.19617
8.260169999999999,8.260169999999999,708.0,708.0,11.217207,671.179,9.630362,670.40375,9.830757,695.4151,8.400492,701.62335
5.802199999999999,,708.0,708.0,15.770714,672.2114,9.638325,671.9311,9.484772,698.4378,8.843214,703.3438
