RS Actual Data,RS Missing Data,SG Actual Data,SG Missing Data,RS Predicted Data - RS,SG Predicted Data - RS,RS Predicted Data - RS_missing,SG Predicted Data - RS_missing,RS Predicted Data - RS_missing_SG,SG Predicted Data - RS_missing_SG,RS Predicted Data - RS_SG_both_missing,SG Predicted Data - RS_SG_both_missing
105.718,,,,65.54402,652.82654,78.74851,647.62634,70.95815,628.9361,73.790085,618.95404
103.922,103.922,610.0,610.0,71.34085,652.7191,87.24504,650.7243,85.051704,627.1579,84.0245,616.628
107.425,107.425,,,81.84951,653.945,101.558716,653.3675,88.62821,638.8436,89.553276,622.5893
108.643,,620.0,620.0,69.6181,651.9444,95.79146,652.133,87.22936,638.2515,84.9687,623.0693
107.029,,,,63.20296,651.595,92.51642,650.967,82.09862,650.8335,77.40964,634.7071
104.926,,661.0,661.0,57.054462,651.418,86.17472,649.91656,77.01824,664.8599,69.29432,659.0489
94.6676,,,,51.88179,651.838,73.25654,649.4748,72.84257,667.9011,65.61886,668.7034
87.8011,87.8011,676.0,676.0,61.16612,652.976,86.04622,652.2573,73.030556,674.2856,63.64387,675.05554
63.5925,63.5925,681.0,681.0,62.710075,653.4167,79.60585,652.1698,58.836533,679.27594,55.48541,677.07794
23.6964,23.6964,684.0,684.0,51.904972,652.8445,39.192253,650.339,36.02217,682.7036,41.76322,679.4489
25.881599999999995,25.881599999999995,687.0,687.0,37.563717,651.71576,21.127298,648.65845,21.935694,684.25256,27.321926,681.4284
12.9221,,687.0,687.0,40.470097,652.6606,17.426647,651.17004,16.591202,685.8267,22.824255,683.55774
11.814599999999999,,688.0,688.0,40.39012,652.97626,14.520822,652.20984,13.456895,686.4189,17.380535,685.0074
8.519620000000003,8.519620000000003,689.0,689.0,29.5511,652.945,11.425172,652.8602,12.309693,686.62555,13.420815,686.1481
8.864629999999998,,686.0,686.0,34.379475,653.7391,10.83553,654.789,11.578118,686.7597,11.837716,686.9582
6.885219999999997,6.885219999999997,687.0,687.0,22.603115,652.8033,10.498746,653.7068,10.839833,687.0364,10.029347,687.2032
8.080829999999999,8.080829999999999,688.0,688.0,17.997845,652.6493,10.757752,654.1475,10.372243,688.1693,9.865567,688.0453
7.910789999999999,7.910789999999999,688.0,688.0,14.358529,651.9197,11.237527,654.0645,10.094132,688.4973,9.646535,688.8551
10.470500000000001,10.470500000000001,688.0,688.0,14.322003,652.20715,11.3097925,655.019,9.956502,685.435,10.196847,685.3252
5.947829999999996,5.947829999999996,685.0,685.0,14.877408,652.5918,11.145886,655.71185,8.768361,685.1886,10.597703,683.68195
9.292470000000002,,681.0,681.0,27.121662,654.38513,10.69494,657.37866,9.046132,680.1901,10.90754,680.4845
9.42973,9.42973,667.0,667.0,23.790438,653.6115,10.784394,656.39404,8.815228,675.4345,11.201974,678.128
10.4786,10.4786,652.0,652.0,17.161415,652.80835,11.010716,653.2333,9.812955,659.98206,12.059941,661.88257
9.435810000000004,,643.0,643.0,29.253187,654.46423,17.030197,654.6217,12.123979,648.7781,16.446972,659.69635
13.408999999999999,13.408999999999999,634.0,634.0,30.067219,654.80365,14.678811,653.3771,14.469365,638.1696,22.338844,638.5318
34.8098,34.8098,629.0,629.0,39.483982,655.37823,17.177708,653.1649,20.576645,630.17676,35.910393,624.2237
41.5815,41.5815,621.0,621.0,51.536194,655.85443,22.428156,652.60944,34.117966,625.5069,47.885887,617.3116
64.9093,,619.0,619.0,56.08788,655.05194,38.948708,649.6978,59.47806,621.2492,59.830578,613.0711
66.2402,66.2402,615.0,615.0,61.775894,654.75055,64.88313,648.7159,71.17528,618.06934,65.10143,611.2367
81.031,81.031,615.0,615.0,72.28126,655.713,78.069725,650.882,83.21487,615.9946,73.927444,610.21564
95.772,95.772,615.0,615.0,84.21984,656.52795,90.009575,654.38635,94.86824,615.05566,85.92026,611.07434
91.0331,91.0331,617.0,617.0,88.0123,655.83014,100.06739,652.99646,100.7816,615.42236,91.08844,611.92334
97.9022,97.9022,618.0,618.0,89.93316,654.8514,105.402794,652.02094,102.65181,616.4914,94.40039,612.8661
97.303,97.303,617.0,617.0,96.53589,655.3231,105.59716,653.1236,102.576965,618.0252,101.72515,614.23425
96.9009,96.9009,617.0,617.0,92.301155,654.0708,104.72384,652.4807,100.86626,619.78687,101.05866,615.45795
96.9282,96.9282,618.0,618.0,95.18269,654.5339,104.1525,652.8613,99.320595,621.89307,102.255974,617.19336
95.4821,,620.0,620.0,84.969185,653.6472,100.19342,652.4509,95.65522,624.634,97.80905,619.6277
99.6716,,631.0,631.0,73.16775,653.0589,96.53911,651.6646,91.17389,630.04767,90.523705,624.4344
95.46790000000001,,656.0,656.0,59.98856,652.46625,92.385544,650.78656,85.69445,645.93243,81.16073,636.74774
97.8927,97.8927,668.0,668.0,70.38646,653.6131,103.177185,653.87317,88.070656,661.5908,80.94146,656.7867
91.4012,91.4012,676.0,676.0,68.423965,653.36584,101.54278,654.29895,83.60474,670.3581,78.698555,669.6426
75.0934,75.0934,678.0,678.0,67.44047,653.8326,96.12947,653.8474,71.83902,675.7475,69.51619,675.4627
49.1339,49.1339,683.0,683.0,57.692165,653.7596,80.50836,652.36035,49.14109,679.9907,54.008854,679.2535
26.5102,26.5102,686.0,686.0,36.370872,652.652,38.350727,649.8546,29.990864,682.69965,35.71702,681.94525
32.7998,,685.0,685.0,33.856495,653.8002,33.22454,651.2929,21.900574,685.0045,28.674143,684.3407
22.3916,22.3916,687.0,687.0,23.539911,654.01575,20.963104,651.39636,15.874291,686.6505,20.183199,686.72906
15.001599999999996,15.001599999999996,685.0,685.0,17.707653,654.34766,15.09155,651.7339,12.78365,687.65594,14.421926,688.92
9.643050000000002,,683.0,683.0,22.71034,655.7717,13.597131,653.46783,11.955632,688.2532,12.596627,690.06104
10.183599999999998,10.183599999999998,682.0,682.0,19.462498,655.725,11.751096,653.129,11.595151,687.59155,10.5148325,690.32086
10.619399999999999,,683.0,683.0,27.956024,656.5171,11.324422,654.70154,11.800683,686.34595,10.307801,690.3437
12.886200000000002,,680.0,680.0,37.56319,656.7996,11.082223,655.75256,11.534371,682.65686,10.28122,689.40753
14.140299999999996,,671.0,671.0,49.606117,657.2285,11.40788,656.87146,11.281877,673.08514,10.469659,685.94696
12.526800000000001,12.526800000000001,665.0,665.0,39.51007,656.439,11.438588,655.9916,11.552888,661.2078,10.592778,675.38824
13.362099999999998,,659.0,659.0,48.936047,656.69403,12.677003,657.1596,13.593541,648.4365,11.443555,661.11945
12.537199999999999,,648.0,648.0,54.383907,656.77936,20.703705,657.59937,18.449596,639.5131,15.609155,643.63745
22.1864,22.1864,640.0,640.0,43.690716,655.9249,13.14787,655.9235,19.044159,635.5229,22.080132,633.0214
27.2355,,632.0,632.0,54.568226,656.8133,23.71132,656.9601,28.950556,631.87634,35.19771,629.6001
23.922099999999997,,628.0,628.0,62.143032,657.4274,46.439995,657.1628,44.748615,628.4949,49.29414,623.3939
