RS Actual Data,RS Missing Data,SG Actual Data,SG Missing Data,RS Predicted Data - RS,SG Predicted Data - RS,RS Predicted Data - RS_missing,SG Predicted Data - RS_missing,RS Predicted Data - RS_missing_SG,SG Predicted Data - RS_missing_SG,RS Predicted Data - RS_SG_both_missing,SG Predicted Data - RS_SG_both_missing
44.3273,,458.0,458.0,34.36391,482.5591,34.40498,482.06775,36.23627,460.5588,37.295536,455.67947
49.398399999999995,49.398399999999995,456.0,456.0,40.878143,483.4477,46.917343,483.4618,47.531685,459.4463,45.421494,455.57755
58.3159,58.3159,454.0,454.0,43.140717,483.10925,52.013763,482.0997,48.203087,457.6504,50.049488,455.13428
59.4525,,457.0,457.0,40.588093,482.33203,53.571125,480.2505,49.977592,461.16006,48.512764,456.34012
61.0684,,454.0,454.0,38.41471,481.4504,52.842564,478.39584,51.453663,459.66666,46.879955,454.98697
63.9264,,454.0,454.0,37.075665,481.12158,51.389404,478.02014,52.396206,458.14948,45.581963,454.92776
62.9892,,459.0,459.0,33.736893,480.2328,48.1229,476.84988,51.739357,457.94418,42.798927,455.6588
62.5244,,463.0,463.0,32.186783,480.2751,47.77849,477.54535,51.65553,459.23703,39.590336,458.84174
64.917,64.917,472.0,472.0,40.322433,481.2199,60.015373,481.60394,59.183975,461.4325,47.05254,460.63095
58.9376,58.9376,479.0,479.0,45.887024,482.1948,62.935383,481.36032,59.952915,466.96356,50.30569,465.93445
57.7674,,490.0,490.0,40.88561,480.8175,57.908295,480.78406,55.111397,478.46457,46.58595,478.36856
58.7469,,495.0,495.0,37.553295,480.33353,51.216484,479.7672,49.17983,494.05164,42.318184,497.3219
47.1914,,497.0,497.0,31.827597,479.46127,31.976412,478.48712,38.816517,501.32062,36.747566,503.40125
34.7781,34.7781,498.0,498.0,31.978874,479.88812,25.761076,479.00174,31.96058,505.7963,32.72608,506.44342
28.0657,,501.0,501.0,29.879189,480.06882,19.169214,479.35693,24.267673,508.27985,27.822206,507.69202
24.496,24.496,507.0,507.0,28.082111,480.20862,18.24134,480.69824,18.920443,510.1593,24.51745,509.22223
20.9534,20.9534,510.0,510.0,23.839045,479.87097,12.4045925,480.44357,13.089992,511.68304,18.62274,511.09683
17.7923,17.7923,513.0,513.0,19.637215,479.6028,8.453851,480.34436,9.043258,512.20886,13.000807,512.3316
14.8516,,517.0,517.0,20.66118,479.8874,7.3120875,481.35886,7.423507,513.23535,10.258258,513.83264
16.0906,16.0906,,,18.868698,481.075,6.1821914,482.3989,6.2971454,507.51956,6.175632,514.0104
11.074,,,,23.92783,482.2765,5.8777366,483.70145,5.549955,499.70554,5.030416,512.8988
8.810290000000002,8.810290000000002,511.0,511.0,15.805622,480.7487,5.5900397,482.7989,5.2085013,502.29727,4.1400027,513.81525
8.657400000000003,8.657400000000003,513.0,513.0,9.918319,478.90842,4.9900603,479.7072,4.947227,503.9823,3.8096976,513.4098
7.712759999999999,,510.0,510.0,13.561461,479.62244,5.195312,481.55057,4.7177787,504.82556,4.140577,513.7242
6.824259999999999,6.824259999999999,506.0,506.0,12.566786,479.699,5.320623,481.97983,4.3019214,504.9797,4.4555125,512.501
8.41967,8.41967,503.0,503.0,13.042319,479.9816,5.233379,482.39746,3.920158,504.41885,4.741857,510.77722
8.71558,,492.0,492.0,22.841658,481.34897,5.6605773,483.4173,4.3723845,499.91635,5.1620135,508.63144
10.8601,,488.0,488.0,31.983084,482.35986,15.125968,483.6687,5.9623427,494.32336,5.8945823,505.47064
13.0203,13.0203,485.0,485.0,28.151615,481.16605,11.149632,481.6746,7.1062465,488.15594,6.5114837,500.53015
14.1579,14.1579,479.0,479.0,23.619972,480.08914,7.810987,478.22403,9.459195,480.23245,7.5600295,490.96732
21.1732,21.1732,472.0,472.0,25.49357,480.52875,10.63728,478.81876,14.054341,474.17502,12.373452,475.7115
30.4866,30.4866,466.0,466.0,29.75453,481.21457,24.920328,479.91187,23.150515,469.0384,23.250198,463.81723
38.3955,38.3955,461.0,461.0,34.15013,481.95178,36.340374,481.20447,32.91806,464.9394,33.887913,457.7533
46.6261,46.6261,462.0,462.0,37.703568,482.32974,43.022694,481.85593,39.374653,463.0252,40.76206,457.3437
48.16759999999999,48.16759999999999,460.0,460.0,41.050743,482.69168,48.533962,482.02167,44.58454,461.71445,45.633797,458.62973
51.8741,51.8741,455.0,455.0,44.722935,482.99643,52.929436,481.66882,49.7315,459.23495,49.73127,458.3103
53.2693,,457.0,457.0,42.428696,482.22934,51.589622,480.00885,51.340416,457.2912,49.072685,457.6709
60.0916,,457.0,457.0,40.69757,481.54056,49.079338,478.97076,51.948917,455.48758,47.64867,456.28604
60.8492,,458.0,458.0,37.38408,480.49274,47.2317,477.44196,52.410892,453.7367,45.83983,453.60394
56.8003,56.8003,459.0,459.0,42.91628,481.31604,56.020752,480.5023,57.287346,456.44644,49.668404,455.55875
60.0344,60.0344,460.0,460.0,46.670807,481.63437,59.473812,480.64996,57.936584,460.52423,52.150925,457.49988
56.0036,,471.0,471.0,42.46702,480.9791,56.93528,479.89383,55.172367,464.98672,49.0796,461.32947
56.3125,56.3125,479.0,479.0,46.76086,481.75812,58.0188,480.38876,55.503838,470.94678,51.354256,465.93417
53.4849,53.4849,488.0,488.0,47.22138,481.57605,56.46873,480.74152,53.85623,480.4781,50.777027,475.25168
47.7229,,495.0,495.0,42.28873,480.93027,52.46157,480.05002,50.49866,493.49744,46.949375,492.93356
41.3634,41.3634,497.0,497.0,42.566383,481.25797,49.769016,480.47296,47.2423,501.11212,43.996166,502.05347
33.4212,33.4212,501.0,501.0,38.06354,480.71667,43.33255,479.8599,39.721493,506.02518,37.73448,506.38342
17.7177,,507.0,507.0,31.365051,480.0507,30.60981,478.9102,28.42157,509.3793,30.7932,508.54303
15.1495,,512.0,512.0,27.800507,480.1529,23.998917,479.25815,20.805603,511.41718,26.47974,510.06018
11.6085,,514.0,514.0,25.62222,480.5456,22.200064,480.306,16.249584,512.5498,23.659323,511.4343
6.256520000000002,,518.0,518.0,24.225067,480.87607,19.2517,480.74527,12.635843,513.8174,20.094221,512.9875
1.903970000000001,,518.0,518.0,23.505384,481.1077,16.176586,481.13205,10.058551,514.8861,15.579176,514.5596
3.2569499999999962,3.2569499999999962,518.0,518.0,13.913641,480.1932,9.220784,480.2071,7.500917,515.5196,8.523137,516.18207
4.503669999999996,,519.0,519.0,14.689958,480.2099,7.9630733,481.28995,6.5907664,516.0659,6.57999,516.8558
4.10267,,514.0,514.0,15.240979,480.2889,7.0305057,481.81955,5.865482,515.7979,5.4198394,517.22327
5.219619999999999,5.219619999999999,517.0,517.0,9.697509,479.06436,5.810365,479.5885,5.315805,515.4884,4.3301616,517.28375
5.374380000000002,,517.0,517.0,12.731122,480.1168,5.7532916,480.9638,5.2233405,515.3551,4.6178718,517.6069
4.639980000000001,,518.0,518.0,19.451874,481.07156,6.0421863,481.83566,4.8717914,515.27795,5.023309,518.05115
4.8508700000000005,,517.0,517.0,29.227179,481.879,8.230002,482.30664,4.5540996,514.98804,5.3546576,518.5862
4.1126000000000005,,516.0,516.0,30.906307,481.51108,15.884037,482.06683,4.389766,514.55505,5.5375133,519.05865
4.683060000000001,,516.0,516.0,30.886795,480.80597,20.43287,481.35852,4.282989,514.2688,5.6830745,519.38544
4.94211,4.94211,508.0,508.0,28.05376,480.59232,14.103481,479.67596,4.3605075,512.25214,5.697431,517.94995
4.093730000000001,4.093730000000001,510.0,510.0,22.749695,479.15686,7.896396,478.34805,4.3131156,510.9966,5.5050025,515.11804
3.7301500000000054,,506.0,506.0,25.461044,478.86456,10.0652685,478.40268,4.7627807,507.9612,5.5360866,512.0989
6.202739999999999,6.202739999999999,496.0,496.0,23.116394,478.9132,8.321561,478.09503,5.206756,501.21063,6.008617,504.04117
5.294830000000001,,487.0,487.0,25.583828,479.32187,14.080816,478.85886,6.413215,490.52502,7.7199607,493.92
6.224260000000001,6.224260000000001,476.0,476.0,20.79705,479.16437,8.102952,477.59772,7.3168883,482.5011,11.599652,479.8541
