RS Actual Data,RS Missing Data,SG Actual Data,SG Missing Data,RS Predicted Data - RS,SG Predicted Data - RS,RS Predicted Data - RS_missing,SG Predicted Data - RS_missing,RS Predicted Data - RS_missing_SG,SG Predicted Data - RS_missing_SG,RS Predicted Data - RS_SG_both_missing,SG Predicted Data - RS_SG_both_missing
21.6973,,399.0,399.0,36.758057,401.2072,32.480488,399.14557,16.308395,396.61707,15.357327,399.09113
27.38,27.38,396.0,396.0,35.8161,400.76297,36.84184,397.86636,25.242483,394.7211,24.44606,394.16846
22.036,22.036,392.0,392.0,35.155357,400.81223,31.808655,398.54242,31.915293,392.78006,35.610035,390.067
33.5147,,389.0,389.0,32.983784,400.19876,37.919357,397.65045,38.098537,390.9052,39.64462,387.9498
42.2265,,388.0,388.0,32.59467,400.24258,41.21964,397.34406,41.467335,389.6538,41.162224,386.61282
51.2075,,388.0,388.0,32.191647,400.3346,42.707264,397.08057,43.075882,389.2914,40.65971,386.26556
53.1041,,387.0,387.0,32.074085,400.54422,43.05133,396.89304,43.866375,388.6155,39.545593,385.5734
50.0894,50.0894,386.0,386.0,36.832962,401.31232,47.35801,398.04416,48.0447,388.6892,41.694286,385.8973
51.7077,51.7077,389.0,389.0,41.36353,401.96628,52.186737,399.13293,51.922337,389.25925,44.38825,386.3858
52.6098,52.6098,390.0,390.0,45.484818,402.50153,56.741188,400.3811,52.989807,390.4397,47.98272,387.1778
50.2664,50.2664,390.0,390.0,45.65256,402.15445,56.230644,400.18283,53.73313,391.9391,47.690304,387.82983
51.3408,,391.0,391.0,44.2605,402.11893,53.64129,400.04218,50.195583,393.47748,47.656197,389.38766
53.5038,,399.0,399.0,38.897865,401.29156,49.488983,399.10464,48.71788,396.177,44.337955,391.78436
50.6685,50.6685,410.0,410.0,41.828033,401.63983,52.225666,400.04938,49.161907,402.37354,45.276768,398.31512
52.0356,,413.0,413.0,40.176147,401.5608,49.346527,399.7022,46.703384,410.3074,42.08545,410.83466
49.6576,49.6576,418.0,418.0,43.849083,401.95187,52.24039,400.77167,46.600147,415.5473,40.649937,417.31454
43.626,43.626,420.0,420.0,42.876293,401.65854,50.3227,400.53983,43.117027,418.9593,36.717487,420.06525
6.608219999999999,6.608219999999999,421.0,421.0,35.110172,401.09204,39.945942,399.50275,30.717213,421.32962,30.348822,421.7918
16.0207,16.0207,423.0,423.0,27.327757,400.45163,18.62385,398.37424,17.357513,422.74625,22.207499,423.03964
12.469000000000001,12.469000000000001,424.0,424.0,19.5785,399.97397,9.424248,397.86182,10.2565155,423.38794,14.601755,424.13605
7.637619999999998,,422.0,422.0,19.316824,400.24002,7.8638597,398.78104,7.1225457,423.53867,11.529236,424.70438
3.5273400000000024,3.5273400000000024,425.0,425.0,12.386795,399.9476,6.1252656,398.73563,5.4938397,423.65668,7.771334,425.16464
3.1408400000000007,3.1408400000000007,423.0,423.0,8.574432,399.99432,5.7732053,399.50934,5.3630166,423.68286,6.241513,425.31296
2.614080000000005,,424.0,424.0,10.628664,400.64453,5.7106156,400.62683,5.282435,423.77844,5.788403,425.42303
3.63711,3.63711,422.0,422.0,9.081474,400.72076,5.8778195,400.57843,5.337006,423.17392,5.3664994,425.03702
2.291319999999999,2.291319999999999,419.0,419.0,8.234573,400.89685,5.996903,400.76352,5.3871007,421.82547,5.43479,424.02084
5.650739999999999,5.650739999999999,413.0,413.0,8.792862,401.40283,5.995133,401.21158,5.2914414,418.67896,5.6567044,421.57126
2.1773999999999987,,409.0,409.0,14.197231,402.13776,5.793404,402.4223,5.3303304,412.95566,5.799948,418.02914
6.779309999999999,6.779309999999999,406.0,406.0,13.777067,402.0297,5.793549,402.33176,5.655062,406.21262,6.2636952,409.19043
12.935299999999998,12.935299999999998,401.0,401.0,13.943705,402.02542,5.7514215,402.44907,6.3309636,399.6733,7.7748723,398.9577
