RS Actual Data,RS Missing Data,SG Actual Data,SG Missing Data,RS Predicted Data - RS,SG Predicted Data - RS,RS Predicted Data - RS_missing,SG Predicted Data - RS_missing,RS Predicted Data - RS_missing_SG,SG Predicted Data - RS_missing_SG,RS Predicted Data - RS_SG_both_missing,SG Predicted Data - RS_SG_both_missing
9.808439999999997,,596.0,596.0,49.25224,571.66364,58.034416,569.71265,31.876211,606.2069,26.670988,604.6957
6.223320000000001,6.223320000000001,594.0,594.0,28.770754,570.10425,23.431007,567.5527,20.668404,607.141,17.69661,606.3368
7.713459999999998,7.713459999999998,593.0,593.0,17.297766,570.00854,15.690206,567.1144,12.374913,605.50806,13.986272,607.6394
6.929409999999997,,583.0,583.0,13.5135355,570.4921,11.831162,569.0568,8.71341,600.1288,12.439385,604.1529
10.447400000000002,,573.0,573.0,12.914899,572.45856,9.5995035,571.1288,7.502404,589.33405,10.877744,595.5861
11.051899999999996,,564.0,564.0,13.668527,574.4121,8.784902,573.1086,7.5909204,570.8147,9.582669,580.1987
16.8413,,556.0,556.0,17.774082,576.1279,8.963735,574.9811,7.463708,555.8847,8.81886,562.30725
26.1978,26.1978,542.0,542.0,21.288404,577.2107,9.662438,576.43365,16.760654,548.6242,13.489587,551.2256
40.2953,40.2953,535.0,535.0,33.904182,578.1077,11.506688,577.2319,43.34968,544.58606,34.302975,546.28955
59.7307,59.7307,530.0,530.0,48.397045,578.63354,26.474892,578.24304,58.741905,540.34735,46.257095,544.42126
79.6509,79.6509,532.0,532.0,63.953022,579.5448,65.55603,579.3561,71.353386,537.4586,56.612522,542.5246
82.6802,,,,62.96714,578.8839,71.57681,578.4817,78.96839,538.558,70.83204,540.0279
98.4912,,535.0,535.0,64.99044,578.9249,73.569824,577.8188,83.22906,539.0911,75.34909,539.67377
98.4585,98.4585,547.0,547.0,74.8777,579.2218,87.753525,578.91156,89.228165,540.6041,91.27522,540.4215
96.4265,,563.0,563.0,68.61194,578.04095,87.10683,577.1741,87.62936,545.70447,89.80549,542.9513
92.3879,92.3879,577.0,577.0,74.6375,577.6855,100.067665,576.3628,90.46238,558.0358,90.460205,546.50354
90.4917,90.4917,587.0,587.0,79.68083,577.5054,104.259346,575.23706,86.75236,580.71985,88.10259,559.06195
80.3256,80.3256,593.0,593.0,81.075836,576.9323,100.92546,574.26105,76.20785,593.3449,76.821144,585.34357
64.5975,64.5975,597.0,597.0,78.052704,575.9183,93.78259,573.52313,61.82817,598.1218,58.719204,597.6257
45.145,45.145,600.0,600.0,69.48805,574.46655,82.61089,572.0113,45.577442,600.69275,40.53685,600.8365
23.2463,,601.0,601.0,59.76856,573.34564,61.264217,570.52905,34.67931,602.69916,28.442482,602.07837
20.8349,20.8349,,,45.25255,573.7026,30.141266,569.7983,22.593122,603.11487,20.399004,604.1134
12.1267,12.1267,600.0,600.0,29.187706,573.2112,15.730035,569.54736,13.424165,604.1589,15.284675,606.0557
10.359299999999998,,,,24.199547,574.0444,12.715447,571.50867,9.365777,600.3594,13.178948,605.2501
8.11719,8.11719,589.0,589.0,13.3886385,573.4753,9.717263,571.3258,7.7395372,595.87085,11.086183,602.08844
8.620559999999998,8.620559999999998,,,8.84361,573.68097,8.810147,572.25696,8.329396,582.1069,10.0187235,594.93195
10.880999999999993,10.880999999999993,,,7.526822,574.0601,8.816537,573.1329,9.560029,565.5147,8.855634,585.8025
13.455999999999996,,,,9.161458,575.7824,8.997384,575.8126,10.088601,556.5195,7.5076303,574.96674
16.8976,16.8976,570.0,570.0,9.872212,576.45386,9.251054,576.2043,12.515618,553.1451,8.247266,560.8593
23.9445,23.9445,557.0,557.0,10.59768,577.069,9.174111,576.94116,17.747738,549.6815,12.692555,550.1395
