RS Actual Data,RS Missing Data,SG Actual Data,SG Missing Data,RS Predicted Data - RS,SG Predicted Data - RS,RS Predicted Data - RS_missing,SG Predicted Data - RS_missing,RS Predicted Data - RS_missing_SG,SG Predicted Data - RS_missing_SG,RS Predicted Data - RS_SG_both_missing,SG Predicted Data - RS_SG_both_missing
,,590.0,590.0,37.052715,621.8276,43.45808,618.0348,44.55566,595.4983,42.596786,592.88385
,,607.0,607.0,32.534214,620.88605,39.251995,617.21576,43.6822,598.8948,39.747902,595.1713
,,624.0,624.0,31.684315,620.81006,39.1624,617.56036,41.418503,610.5369,38.22878,602.6618
,,635.0,635.0,27.541971,619.73114,31.723703,616.7651,39.76225,629.8088,36.82473,618.4656
57.5677,,642.0,642.0,27.684237,619.7679,27.690626,616.5362,36.416813,640.5436,34.32563,640.49927
53.4095,,646.0,646.0,29.265917,620.1004,24.78587,616.46454,31.138096,644.8185,29.775415,646.08826
23.4455,,650.0,650.0,31.80365,620.5733,23.246092,616.4854,24.990133,647.5634,25.52814,647.7998
15.320599999999999,15.320599999999999,652.0,652.0,29.520374,620.4721,17.003448,615.56055,17.338144,649.73334,20.116426,649.5828
13.676200000000001,13.676200000000001,650.0,650.0,27.069828,620.5599,11.513925,616.1293,11.594794,651.3634,16.551043,651.31165
9.99007,9.99007,652.0,652.0,24.239754,620.5843,8.988767,617.4026,8.678346,652.605,13.601649,652.69653
9.05096,9.05096,649.0,649.0,20.537685,620.3821,8.312051,617.5143,7.0365076,652.8161,10.719529,653.1792
7.6368100000000005,,648.0,648.0,26.505045,621.17834,8.363856,618.6792,6.518174,652.90955,9.033309,653.5268
8.251080000000002,,644.0,644.0,32.540226,621.99115,9.410001,619.71014,6.489194,651.631,7.9035482,653.1682
7.168500000000005,7.168500000000005,643.0,643.0,26.45014,621.1443,8.183045,618.8787,6.3962946,648.976,7.179139,651.2748
8.85211,,639.0,639.0,29.404743,621.37317,8.779508,619.5207,6.3067846,642.4095,6.723422,648.25525
