RS Actual Data,RS Missing Data,SG Actual Data,SG Missing Data,RS Predicted Data - RS,SG Predicted Data - RS,RS Predicted Data - RS_missing,SG Predicted Data - RS_missing,RS Predicted Data - RS_missing_SG,SG Predicted Data - RS_missing_SG,RS Predicted Data - RS_SG_both_missing,SG Predicted Data - RS_SG_both_missing
,,573.0,573.0,62.16852,634.3063,37.052734,632.6395,51.974472,582.4475,52.849346,580.5893
92.9511,92.9511,568.0,568.0,77.240845,635.3666,71.44119,634.74176,89.20793,578.65674,64.85023,577.5236
114.342,114.342,570.0,570.0,83.06902,634.47784,98.59439,634.7934,98.60467,579.51495,85.27785,577.6962
110.086,,572.0,572.0,75.92384,632.89294,102.18447,632.0293,110.207985,577.95074,87.35453,577.1641
107.471,,573.0,573.0,71.25806,631.72015,101.07498,629.6474,114.76849,577.73004,90.22585,576.5186
111.479,,591.0,591.0,65.68745,630.5508,95.56476,626.5395,112.86472,580.0716,90.96562,576.6986
93.5575,,618.0,618.0,60.22689,629.67004,88.73179,624.6278,102.935814,587.2574,88.98612,579.47156
94.8945,94.8945,632.0,632.0,69.19219,630.57043,99.9886,628.6135,101.1467,603.10565,91.53572,586.39624
107.689,107.689,644.0,644.0,79.42761,631.64545,107.71821,630.02686,93.299774,633.49493,91.67322,600.72797
,,655.0,655.0,73.26325,630.54364,103.12787,628.82007,60.734962,653.7954,73.51096,640.6262
,,659.0,659.0,61.238407,628.55536,85.596634,626.2283,41.406116,659.35876,51.404457,661.1304
33.1032,,663.0,663.0,55.53801,628.32837,54.131275,624.6286,34.627636,661.19135,33.797115,665.357
19.9761,,663.0,663.0,44.546566,627.3055,31.080465,623.56274,27.606003,662.94354,23.002293,666.70715
9.74416,9.74416,665.0,665.0,29.306402,626.87146,16.20055,622.13306,17.665615,664.96515,15.50362,667.38043
8.64253,,661.0,661.0,28.661894,628.15155,12.860764,624.58655,9.289989,666.8326,11.774712,668.75226
7.691220000000001,7.691220000000001,656.0,656.0,16.973492,628.5672,6.385998,625.8604,2.8831825,667.52594,6.935871,669.3637
5.702009999999994,5.702009999999994,653.0,653.0,8.091537,628.44855,4.478386,627.05176,1.5421411,666.1577,4.4449234,667.6823
5.900929999999995,5.900929999999995,640.0,640.0,6.0709724,629.91766,3.9300423,630.67413,4.6610336,661.5799,2.4306335,664.74225
6.605029999999999,6.605029999999999,624.0,624.0,4.795971,630.9895,4.0339622,632.0248,6.7280617,642.97906,1.9855043,657.5579
10.676500000000004,10.676500000000004,,,5.1936073,631.9359,4.2401123,633.16113,7.7660446,619.346,2.5122528,646.7097
16.3063,,598.0,598.0,13.84034,634.21344,3.5891953,635.64404,10.061481,599.8927,3.6164284,619.4707
29.6039,29.6039,,,16.446714,633.77673,3.8790207,635.9331,19.868795,597.5545,6.1596527,601.96014
,,574.0,574.0,13.752865,633.57324,2.944912,635.42004,36.716187,588.339,22.39932,591.5693
,,,,36.386837,634.20715,7.6665154,636.1476,46.060978,587.96185,49.12709,587.50134
89.4354,89.4354,568.0,568.0,65.87983,636.13275,72.2995,638.7304,73.7478,583.9565,72.110504,582.94385
104.136,104.136,,,84.07832,637.1179,102.96083,638.9994,90.63655,586.83093,102.60813,584.68945
106.375,106.375,580.0,580.0,98.08052,637.8192,110.35917,638.05444,107.708206,585.1101,116.24111,584.48096
92.2051,,,,91.76765,636.25323,103.40885,635.7069,114.47732,590.4896,113.33541,588.2395
92.8402,92.8402,631.0,631.0,92.30737,634.7541,111.71226,633.5576,108.272545,601.5793,106.081566,591.2971
95.9656,95.9656,634.0,634.0,97.22351,634.12506,115.47589,631.87946,106.21764,618.1859,103.34351,601.73096
98.074,98.074,638.0,638.0,100.578735,633.2537,115.04206,630.44135,98.98252,637.37067,97.0053,625.4211
63.5134,63.5134,642.0,642.0,92.17276,631.1394,106.71339,628.9676,85.977135,651.5074,82.13984,653.8098
52.3089,52.3089,651.0,651.0,76.49939,628.6475,95.39132,627.1359,70.70565,660.524,63.26428,663.39307
29.2752,29.2752,655.0,655.0,55.857693,627.05505,81.846954,625.28845,53.234467,665.44214,44.213596,666.7147
23.5162,23.5162,656.0,656.0,30.283388,624.9592,37.300274,622.4881,34.412487,668.3772,28.468412,667.9996
12.695,12.695,655.0,655.0,15.451305,624.6653,17.897772,620.7002,19.615,669.1778,16.795849,668.8946
5.253059999999998,,654.0,654.0,11.659882,625.96564,13.841709,622.2672,11.313614,667.64105,12.422741,667.77325
7.459049999999998,,654.0,654.0,10.0217705,627.67145,8.50095,624.2211,5.5716667,664.6429,8.637695,664.7841
6.597909999999999,,655.0,655.0,10.221451,629.5063,4.654934,626.6256,3.238472,661.5446,5.547306,662.5487
5.7182300000000055,5.7182300000000055,655.0,655.0,6.9502983,630.23425,3.863636,628.50635,3.696251,657.2047,2.9847565,657.611
3.5869599999999906,3.5869599999999906,656.0,656.0,4.7729073,630.30945,4.2727127,628.921,3.7576141,655.4238,2.2562904,655.6061
6.769509999999997,6.769509999999997,655.0,655.0,5.2656136,631.2902,4.6273346,630.45874,3.7583237,649.98694,2.9197998,650.70325
8.695499999999996,8.695499999999996,652.0,652.0,6.5005035,632.19965,4.767269,631.2681,3.1552238,651.7768,3.687767,650.82715
9.336619999999996,9.336619999999996,645.0,645.0,10.602322,633.3433,4.6366463,632.07196,3.6149979,643.97015,4.609272,645.1155
8.03123,,632.0,632.0,25.299566,634.57324,5.085533,633.9517,4.508354,641.1804,6.5099907,644.48816
9.228859999999997,9.228859999999997,621.0,621.0,23.290531,633.9891,5.1308784,633.1847,5.8998756,627.8843,7.6676826,631.9236
10.936900000000001,10.936900000000001,614.0,614.0,18.507517,633.2508,4.3819733,632.5834,5.980755,622.51733,9.980816,624.7065
,,604.0,604.0,45.003895,634.8626,12.279469,633.9294,12.502922,609.2187,19.054892,608.7052
,,593.0,593.0,55.882214,634.9346,30.71002,634.4157,25.845575,598.47284,36.20362,594.7248
,,586.0,586.0,59.745277,634.41437,47.39875,633.511,45.87826,591.32794,52.303944,585.4465
,,580.0,580.0,57.829918,633.2656,60.599255,630.5879,63.085827,587.98926,61.033657,580.78253
,,575.0,575.0,56.984383,632.5891,63.385155,627.8709,68.27017,584.85016,61.69665,578.7297
73.2945,73.2945,573.0,573.0,61.802643,632.5799,71.84028,627.4908,76.597496,582.60284,65.62208,578.35455
85.5219,,575.0,575.0,61.193687,632.25665,71.82726,625.74225,78.71249,581.38965,66.37003,578.2529
84.9593,,574.0,574.0,60.619778,631.93713,69.93641,624.9921,77.44686,581.27185,67.37983,578.3942
95.3745,95.3745,576.0,576.0,73.16229,633.2773,86.26797,631.7984,81.624016,582.6867,79.23172,579.9828
101.348,,572.0,572.0,67.69212,631.75366,84.40074,629.1454,81.848595,583.1694,78.72398,579.6879
98.1063,,569.0,569.0,60.447136,630.05994,80.28855,626.891,80.92507,583.325,76.33131,579.21564
99.5722,,563.0,563.0,49.309326,628.48785,75.34679,625.5615,80.13848,582.853,72.34032,578.5905
99.351,,565.0,565.0,44.562153,628.8892,73.13882,625.53217,78.94986,582.6409,68.885864,578.59125
103.041,,563.0,563.0,40.26129,629.51416,69.75554,625.81775,78.2956,582.2356,64.9172,578.8823
108.52799999999999,108.52799999999999,560.0,560.0,60.619568,631.9665,96.003716,632.2985,91.730774,580.6911,75.66878,579.26953
105.92099999999999,105.92099999999999,560.0,560.0,74.929955,633.9147,105.0378,634.07837,98.442825,579.50745,82.49685,580.5989
,,561.0,561.0,68.877846,633.8236,100.11888,633.0303,96.74708,579.1887,77.38722,582.74896
112.803,112.803,575.0,575.0,80.43513,634.8256,104.14337,634.81744,101.2031,578.93915,83.408295,583.82935
114.275,,597.0,597.0,73.15002,634.62366,97.36982,633.9497,101.57023,582.22754,81.6883,586.0069
112.41,112.41,619.0,619.0,86.27438,636.05096,102.964165,636.6903,107.5982,594.66345,87.71581,591.9975
113.609,,633.0,633.0,78.21565,634.7393,97.80243,635.72565,103.24062,615.57904,85.35583,609.13965
100.388,100.388,642.0,642.0,86.20629,635.11194,99.80276,636.7539,98.04637,628.95526,85.61349,625.7296
74.3993,74.3993,648.0,648.0,84.44243,634.62085,97.36963,636.53375,80.3863,639.67926,77.414,636.2574
48.6999,48.6999,653.0,653.0,76.143005,633.60504,90.35376,635.4335,56.414528,647.2599,62.81204,643.14703
38.1638,,659.0,659.0,67.47034,632.8474,79.60737,634.52576,42.30215,652.1583,44.303467,647.9562
20.3775,20.3775,663.0,663.0,41.991558,630.8958,33.8199,632.01324,26.048944,655.0014,22.236261,652.23804
7.875129999999999,7.875129999999999,667.0,667.0,20.457424,629.7812,15.170517,630.87024,13.667854,658.04297,11.49403,656.5653
5.171030000000002,,668.0,668.0,19.566574,630.45886,12.585506,632.7346,7.4335213,661.7539,7.7065163,660.42487
8.818600000000004,,667.0,667.0,14.98093,629.80084,5.604088,629.9874,2.4373016,662.112,6.4319077,663.0838
8.564340000000001,8.564340000000001,666.0,666.0,8.290321,629.72876,4.296612,630.0006,2.3626556,664.4856,3.7370644,664.5978
6.834850000000003,6.834850000000003,663.0,663.0,5.762184,630.05054,4.376137,630.7597,4.0512085,665.2082,2.4930801,664.84186
8.64107,8.64107,645.0,645.0,5.424202,631.29144,4.595257,631.9892,6.4230194,661.1135,2.6509056,663.4959
4.434100000000001,4.434100000000001,630.0,630.0,5.8843575,632.7287,4.5868263,633.11774,8.2477,644.0016,3.6046448,658.90424
4.09648,4.09648,621.0,621.0,8.179638,634.0782,4.344631,634.0752,8.0219345,618.0068,4.7099915,646.77313
8.6269,8.6269,608.0,608.0,6.6303024,633.8572,3.8859062,634.515,9.584583,603.0717,5.368244,616.92896
11.3457,,593.0,593.0,10.58897,634.5548,3.2526588,635.7231,20.10139,594.55084,10.440685,596.1143
30.2512,30.2512,583.0,583.0,28.743631,635.76263,5.374054,636.17285,35.82195,589.006,31.54612,588.6558
51.0151,51.0151,571.0,571.0,39.973602,635.5379,17.209723,636.40546,53.29448,584.64166,48.527813,585.0422
73.7248,,565.0,565.0,58.098965,636.3263,42.87928,636.4779,68.954254,580.74725,54.540405,582.4185
79.9993,79.9993,558.0,558.0,68.51882,636.005,75.04047,637.1268,82.97741,577.6497,63.077263,580.11035
98.2817,98.2817,557.0,557.0,84.08436,636.97797,94.29492,637.64197,97.55231,575.147,76.77532,578.4052
105.621,105.621,554.0,554.0,93.5657,636.4892,102.26622,635.8605,104.063934,573.73065,92.72483,576.6473
112.08,112.08,556.0,556.0,103.5746,636.10864,112.48851,634.05505,114.38679,572.3777,105.354935,575.0237
117.68,117.68,560.0,560.0,114.15908,635.8758,120.3016,632.58984,120.724174,572.2474,116.58873,573.4562
119.685,119.685,574.0,574.0,120.195114,635.34875,124.33995,631.3976,123.435356,573.7259,124.00329,572.39484
116.03,116.03,595.0,595.0,124.29162,635.074,125.495026,630.8819,122.00079,577.5518,128.92287,573.2161
117.408,117.408,614.0,614.0,127.18417,634.8334,128.69319,631.2915,119.540535,585.8258,128.78581,578.5819
113.347,,628.0,628.0,105.750336,631.6987,122.75435,630.72723,107.007744,607.7379,116.77116,588.3577
104.471,104.471,635.0,635.0,98.81236,630.8686,119.16816,630.90643,96.79268,629.75323,104.19547,601.34393
88.8636,88.8636,640.0,640.0,91.192085,630.5701,114.857414,631.1187,81.43143,638.9899,87.47811,624.0197
60.1063,60.1063,644.0,644.0,71.184784,629.6592,105.80935,630.5625,59.85393,642.5542,68.61737,641.5818
