RS Actual Data,RS Missing Data,SG Actual Data,SG Missing Data,RS Predicted Data - RS,SG Predicted Data - RS,RS Predicted Data - RS_missing,SG Predicted Data - RS_missing,RS Predicted Data - RS_missing_SG,SG Predicted Data - RS_missing_SG,RS Predicted Data - RS_SG_both_missing,SG Predicted Data - RS_SG_both_missing
5.474699999999999,,381.0,381.0,35.843533,397.3607,4.792545,396.00415,3.1807935,385.8253,2.9797933,405.3703
6.263599999999997,6.263599999999997,369.0,369.0,25.812986,397.41464,4.1509166,395.55255,5.5622134,370.40378,3.4179304,382.989
8.16453,8.16453,360.0,360.0,14.770418,397.28275,3.6950376,395.57364,18.19714,364.74982,5.6961856,368.93204
26.1451,,360.0,360.0,24.681988,397.99554,5.348018,397.08704,36.249424,361.49625,21.793547,364.2819
48.8501,,356.0,356.0,34.219303,398.4391,12.899359,398.04306,46.18904,358.39282,36.141373,362.58774
80.0134,,352.0,352.0,41.67757,398.82455,30.619461,398.52765,52.781948,356.64334,40.95408,359.85306
72.9873,,357.0,357.0,45.23987,398.8626,46.49285,398.5671,56.995747,356.17282,45.462276,356.91708
84.6856,84.6856,360.0,360.0,58.135693,399.75256,68.804535,400.4854,71.510025,355.47028,60.785816,355.67783
83.1488,83.1488,359.0,359.0,64.76097,399.88065,80.78058,399.4839,86.27152,355.17258,73.20302,356.38895
78.041,78.041,371.0,371.0,71.21279,400.1028,86.59215,399.06833,91.41349,357.65442,81.63502,358.2637
75.8197,75.8197,392.0,392.0,74.905945,399.66724,89.670364,397.3957,90.782555,365.44962,84.948456,360.8929
77.753,,404.0,404.0,67.3948,397.5506,89.97463,395.0198,79.40024,387.35608,78.21142,368.98654
68.5274,,415.0,415.0,59.621944,395.62814,83.318085,392.6389,54.72236,410.02853,66.755356,394.12894
45.6303,45.6303,418.0,418.0,55.248013,394.92572,77.337944,391.93222,34.114197,417.28366,50.679592,418.81046
18.0355,,395.0,395.0,50.31785,395.1142,70.08725,392.1315,28.973396,418.62753,39.4781,422.80145
14.5476,14.5476,,,35.261265,394.85098,47.961662,391.05252,22.641808,418.9951,25.767788,425.27737
8.2473,8.2473,420.0,420.0,17.608929,393.16962,16.132874,388.31345,14.144924,419.716,13.05592,426.702
4.811900000000001,4.811900000000001,,,7.781774,393.62848,7.887584,388.5926,6.0821185,416.62476,8.571299,427.6578
4.571339999999999,4.571339999999999,429.0,429.0,3.2611005,392.46655,4.371406,388.7308,2.2135618,416.16537,6.291862,426.24033
1.987560000000002,1.987560000000002,431.0,431.0,0.57901347,391.75772,3.510227,389.4692,0.64490473,415.6377,4.982116,424.9433
1.936790000000002,,429.0,429.0,0.9355656,392.44614,3.3362768,391.62448,0.4797932,416.81085,4.251827,425.13873
3.2735199999999978,3.2735199999999978,426.0,426.0,1.6796108,393.44034,3.8494985,392.87833,2.1711767,418.08557,2.7052877,424.07028
3.30724,3.30724,424.0,424.0,2.814781,394.4681,4.366016,394.98395,4.588203,418.92737,2.6228635,423.0215
2.7577799999999897,,423.0,423.0,5.6480975,396.02927,4.0875926,396.95612,4.6367526,417.32043,3.162235,422.6133
4.463419999999999,4.463419999999999,426.0,426.0,7.688251,396.40442,4.2972674,396.85587,3.917938,417.28775,3.8018148,420.6418
2.5568700000000035,2.5568700000000035,423.0,423.0,10.550465,396.90887,4.2642055,396.91803,2.9331663,417.8421,4.16143,417.55075
2.0587700000000027,2.0587700000000027,421.0,421.0,15.771622,397.52155,4.152744,397.04828,2.2092588,418.21536,4.263557,413.3528
3.789189999999998,,421.0,421.0,29.445755,397.67496,6.249809,398.06494,2.2703283,418.72812,4.3982577,414.80276
4.20655,4.20655,423.0,423.0,26.874866,396.3212,5.3378787,397.01282,2.0425527,420.4974,4.3170657,419.89258
3.4920299999999997,3.4920299999999997,420.0,420.0,23.40054,394.98096,5.068622,395.9494,2.0859258,420.099,3.8667066,420.9828
4.425879999999999,4.425879999999999,422.0,422.0,19.288076,393.36243,5.0985904,393.2034,3.0253484,418.86017,3.6539228,420.7618
2.6025899999999993,2.6025899999999993,419.0,419.0,17.113523,392.83972,4.973537,392.36197,3.3432806,417.2925,3.534271,418.94025
2.025350000000003,2.025350000000003,420.0,420.0,14.389847,392.08258,4.797931,391.15652,3.6400793,415.45572,3.4411466,416.9606
5.463799999999999,5.463799999999999,421.0,421.0,11.982281,390.9005,4.429584,389.2964,3.3109128,413.83008,3.6670835,415.3991
2.649149999999999,2.649149999999999,420.0,420.0,9.757198,389.80707,4.3898234,387.87265,3.11219,415.0561,4.188167,414.59277
2.4866499999999974,2.4866499999999974,421.0,421.0,8.407095,389.6769,4.492435,387.40994,3.6758,417.23624,4.483585,414.19965
7.048009999999998,,416.0,416.0,15.951691,390.67426,10.654917,387.69107,5.3457026,414.96954,6.870998,412.2082
3.110129999999998,,419.0,419.0,28.900946,391.9072,29.486765,387.8778,9.405445,416.8128,10.891626,412.59366
2.9854699999999994,,418.0,418.0,38.762154,392.92905,44.00261,388.1116,11.924116,416.37195,13.861639,414.01907
2.0563999999999965,2.0563999999999965,419.0,419.0,35.908794,392.79288,14.344536,388.47238,7.5510325,416.76785,7.5962424,416.12552
0.8238470000000007,0.8238470000000007,416.0,416.0,29.48412,390.88638,5.5835834,387.24222,4.9959636,416.19116,5.7906184,415.8635
1.8028600000000026,1.8028600000000026,415.0,415.0,23.677431,390.81433,4.4631686,387.39655,4.2758517,415.2955,4.511871,415.3051
2.4746700000000033,2.4746700000000033,391.0,391.0,18.913595,391.53073,3.8461378,389.00653,4.753135,407.04166,4.1543765,410.14822
9.46348,9.46348,368.0,368.0,12.614557,390.9071,4.2809787,388.4192,5.3517413,391.30054,6.811765,396.80588
4.207749999999997,,358.0,358.0,20.001757,392.1863,10.072327,389.09753,15.978172,376.03757,17.507889,377.54575
13.847999999999999,13.847999999999999,351.0,351.0,19.071726,392.98224,9.333149,389.3078,27.494766,366.3468,23.476171,364.47678
25.8211,25.8211,351.0,351.0,22.904228,393.56702,10.514814,391.34006,39.8812,360.28732,33.770294,358.65918
59.9528,,354.0,354.0,26.091887,392.51978,25.658285,390.04135,48.85124,356.71243,36.28184,357.17737
84.2423,84.2423,355.0,355.0,44.472054,394.40323,59.99276,392.79938,68.35433,354.3296,48.324207,354.41397
75.5503,,354.0,354.0,45.840157,394.9384,65.57383,392.06696,76.18656,353.37564,53.052498,353.1028
86.1692,,354.0,354.0,45.760933,395.082,67.84143,391.36407,78.96242,353.16794,56.522636,352.2741
85.8408,,356.0,356.0,45.854996,395.33035,67.90333,390.3381,77.39547,354.2494,58.87201,351.93536
89.6154,89.6154,354.0,354.0,59.525394,397.12924,79.86945,393.72995,88.03872,355.61157,71.55808,352.4774
77.0897,,362.0,362.0,57.618866,396.9548,79.06031,392.53958,83.85955,358.5884,70.82936,353.8786
79.9437,,386.0,386.0,55.830322,396.63235,76.13657,391.98376,72.93802,367.42114,66.38868,361.04517
82.3947,82.3947,405.0,405.0,65.20835,397.411,91.30329,396.0377,75.07324,390.55698,66.68847,377.6255
74.5406,,410.0,410.0,57.773518,395.49908,82.68832,394.3083,48.651432,407.7365,52.772354,399.89136
67.6258,,411.0,411.0,48.094395,393.76352,68.67165,392.17218,34.179058,412.62927,39.725586,414.76868
31.0499,,415.0,415.0,37.1982,392.34378,44.923107,390.61694,28.931368,414.11392,29.005217,419.1643
14.8293,,414.0,414.0,33.551838,392.68597,27.004957,390.12302,23.922113,414.70346,21.100782,420.63443
10.296799999999998,,415.0,415.0,31.571907,393.30347,19.471811,390.22784,17.525114,415.44507,16.31627,420.07562
8.716749999999998,8.716749999999998,416.0,416.0,21.640148,393.3201,12.574547,389.49222,9.462948,415.2781,10.775303,419.54868
2.569099999999999,2.569099999999999,414.0,414.0,12.191143,393.52545,7.9701114,389.75903,3.503101,413.75418,7.253265,419.45145
2.625950000000003,,411.0,411.0,14.21973,394.91327,4.2949176,392.8466,1.6389385,415.42892,5.0501018,419.67224
2.6428300000000036,2.6428300000000036,411.0,411.0,7.512029,394.7499,3.8467443,393.43845,2.270252,415.16284,3.1990926,417.9812
5.903649999999999,,398.0,398.0,11.973066,396.57007,3.9384038,397.72507,5.561912,410.335,2.0643194,415.8238
3.6504400000000032,3.6504400000000032,378.0,378.0,9.439413,397.44943,3.7896726,398.74344,5.156547,387.31827,2.192375,403.92514
4.22437,,365.0,365.0,19.253248,398.8329,3.3209836,400.47556,8.027681,369.4767,3.2708242,383.29706
5.777070000000002,5.777070000000002,364.0,364.0,6.743274,397.87558,3.2124784,399.04156,14.350031,364.8213,4.8766513,369.96854
21.6766,21.6766,360.0,360.0,9.323793,398.40652,2.9581258,399.9244,33.958702,361.28958,18.046537,365.7657
