RS Actual Data,RS Missing Data,SG Actual Data,SG Missing Data,RS Predicted Data - RS,SG Predicted Data - RS,RS Predicted Data - RS_missing,SG Predicted Data - RS_missing,RS Predicted Data - RS_missing_SG,SG Predicted Data - RS_missing_SG,RS Predicted Data - RS_SG_both_missing,SG Predicted Data - RS_SG_both_missing
68.2462,,445.0,445.0,41.48276,483.76968,52.293552,481.06885,56.274693,451.21722,50.216663,454.00397
71.2981,71.2981,450.0,450.0,51.209713,485.2765,60.882835,484.83215,60.66685,451.17578,53.73977,453.52744
76.9797,76.9797,458.0,458.0,57.99471,486.4864,65.6093,486.8786,63.756912,453.8139,58.575836,453.00577
74.8751,74.8751,468.0,468.0,62.226646,487.11655,66.71357,487.3111,64.79876,460.9165,62.26493,453.7519
57.8298,57.8298,476.0,476.0,61.95915,486.7145,65.28291,486.60132,64.116844,472.30127,62.67879,457.0103
53.1731,,477.0,477.0,57.503597,485.61264,63.11588,485.15445,62.463062,482.2861,60.973476,463.52936
47.332,,481.0,481.0,52.762257,484.868,59.842613,483.9621,59.08407,489.5097,59.084255,473.90695
38.0464,38.0464,480.0,480.0,47.894978,484.56558,55.176308,483.42337,53.38921,493.59317,56.481808,485.23032
36.4903,36.4903,485.0,485.0,41.3175,484.03375,46.487408,482.87598,43.192448,496.51135,52.19668,495.49408
35.7963,35.7963,490.0,490.0,33.694073,483.32578,30.119043,481.99203,31.697433,498.9756,45.73853,501.358
35.4347,35.4347,495.0,495.0,30.519144,483.4064,23.262678,482.12866,25.862755,500.69897,40.146496,504.33295
31.23,,498.0,498.0,30.9713,483.7948,20.150558,482.71008,22.02757,501.21472,35.302364,505.49835
32.2487,32.2487,502.0,502.0,27.543941,483.53378,16.305025,482.7724,18.539234,501.48132,28.409245,506.44803
26.2462,26.2462,505.0,505.0,22.625221,483.01245,13.845963,482.6229,15.898659,501.7791,21.08283,507.26483
22.605,22.605,512.0,512.0,18.487541,482.26727,12.760935,482.27838,14.081863,502.95532,15.955894,508.19016
21.545,21.545,519.0,519.0,15.904728,481.39438,12.284437,481.2264,12.8991165,505.09067,13.449308,509.68707
19.2746,19.2746,521.0,521.0,16.093794,481.60135,12.416697,481.6277,12.267189,507.27158,12.607336,510.85602
17.4754,17.4754,526.0,526.0,17.408154,481.82227,12.531286,481.87735,11.678276,510.60718,12.235077,512.63
10.6417,10.6417,527.0,527.0,15.475563,480.58936,12.524235,480.913,11.210974,513.3832,12.014788,515.21594
9.36516,,530.0,530.0,23.049692,481.98694,12.5721245,482.37332,10.680853,517.1411,12.0323925,517.38684
9.84666,9.84666,532.0,532.0,25.65202,481.94006,12.757118,481.6793,10.233772,519.7209,11.950237,518.56934
8.070769999999996,8.070769999999996,,,25.027658,482.2271,12.486654,482.0703,10.322519,513.81836,11.840073,518.78064
8.005789999999998,8.005789999999998,,,21.01117,481.51202,12.191257,481.3022,10.990803,504.92407,11.934555,515.6951
9.429790000000004,9.429790000000004,,,16.201344,480.45306,12.016914,479.12012,11.906097,490.17206,12.075438,509.47968
3.5057699999999983,3.5057699999999983,526.0,526.0,14.000423,478.24084,12.244429,476.8716,11.382771,501.14978,11.497797,518.2793
7.206349999999997,7.206349999999997,522.0,522.0,13.90954,477.56918,12.279417,476.9196,11.164133,507.17017,11.312321,520.6063
4.118020000000001,,524.0,524.0,19.783825,478.3337,14.017132,478.45203,11.346046,511.53653,11.242987,522.4314
9.644760000000002,9.644760000000002,522.0,522.0,19.917175,477.92166,13.182491,477.5177,11.084698,514.7229,11.036806,522.783
8.620839999999998,8.620839999999998,527.0,527.0,18.434866,477.1873,12.459547,476.82706,10.723715,518.4987,10.940407,522.79474
7.536900000000003,7.536900000000003,526.0,526.0,16.981808,476.54224,12.202223,476.2835,10.547152,520.7839,10.883421,522.59717
6.70636,6.70636,528.0,528.0,15.499708,475.78195,12.043018,475.5238,10.465578,522.6051,10.87022,522.302
2.853760000000001,2.853760000000001,523.0,523.0,13.74139,474.83728,11.769451,474.02225,10.451128,523.10944,10.874208,521.43555
4.302959999999999,4.302959999999999,516.0,516.0,12.67284,474.33853,11.561354,472.97025,10.47006,522.2449,10.953712,518.9901
4.559939999999997,4.559939999999997,501.0,501.0,12.139662,474.52917,11.465372,472.55026,10.704182,517.885,11.118296,512.6562
6.109499999999997,6.109499999999997,493.0,493.0,11.94087,474.8961,11.484955,472.42563,11.196474,509.86078,11.519569,502.76706
5.727820000000001,5.727820000000001,486.0,486.0,11.8899975,475.1699,11.5623455,472.23233,11.965513,498.58398,12.285437,492.5994
8.732940000000003,,481.0,481.0,15.499853,475.94977,15.459972,472.6953,15.574404,485.16183,17.414131,482.94778
17.924,17.924,478.0,478.0,18.903875,476.3932,16.143612,472.5125,18.813192,477.8981,22.63894,477.10825
27.6078,27.6078,469.0,469.0,24.728651,477.1301,18.050451,474.66617,22.914642,468.90744,30.59976,470.2505
31.5125,31.5125,469.0,469.0,33.1625,475.21326,23.699137,473.06915,28.285963,460.2689,35.537468,464.3772
34.0151,34.0151,465.0,465.0,39.1897,475.67703,31.844622,473.09467,33.428654,451.34143,36.07264,452.86057
37.972,,462.0,462.0,43.521656,476.28287,41.22152,473.23788,44.088726,451.74744,43.37388,449.9734
43.4298,43.4298,460.0,460.0,46.864098,476.93967,49.109245,473.518,50.555023,454.52173,46.713852,449.20667
46.9853,46.9853,454.0,454.0,49.136856,477.47342,54.2174,473.71094,53.35015,458.23547,48.32621,449.6348
