RS Actual Data,RS Missing Data,SG Actual Data,SG Missing Data,RS Predicted Data - RS,SG Predicted Data - RS,RS Predicted Data - RS_missing,SG Predicted Data - RS_missing,RS Predicted Data - RS_missing_SG,SG Predicted Data - RS_missing_SG,RS Predicted Data - RS_SG_both_missing,SG Predicted Data - RS_SG_both_missing
7.0078700000000005,,554.0,554.0,37.304474,527.1817,31.73145,525.77014,11.55448,552.7408,10.659769,559.8255
10.2106,10.2106,555.0,555.0,33.704258,525.144,14.400074,521.7087,10.733904,552.8732,10.166492,556.3171
9.362870000000001,9.362870000000001,555.0,555.0,29.586924,523.4405,9.553619,520.62524,9.905502,553.2116,9.612228,553.56
12.041,,552.0,552.0,29.52139,522.2574,12.862667,519.8062,10.823355,551.5442,11.944073,549.8465
11.561799999999998,,549.0,549.0,30.541391,522.84125,24.85783,519.4427,12.941662,549.53394,14.810951,547.5751
15.052399999999999,,,,31.73865,524.58636,34.621273,519.9449,17.260838,539.7197,19.212515,540.8217
14.9592,,533.0,533.0,32.76591,525.61505,40.025257,519.69495,21.393738,535.3615,22.457893,537.62616
14.930500000000002,14.930500000000002,527.0,527.0,30.241488,525.87115,22.502857,518.5082,16.820877,530.4087,18.414148,532.67975
20.3356,20.3356,516.0,516.0,28.789804,526.64966,14.005499,518.8761,16.042053,523.2626,19.09952,522.28204
23.2568,23.2568,510.0,510.0,28.783024,527.5395,13.638258,520.8112,19.024673,515.4373,23.077461,509.7756
39.9963,39.9963,505.0,505.0,29.980516,527.57635,34.460217,520.59265,31.547977,508.42694,34.341217,500.6838
39.4016,,497.0,497.0,32.325504,528.7581,39.00158,522.4529,37.731926,502.11514,37.78054,492.6798
47.3633,,499.0,499.0,30.28745,528.1545,42.2815,520.75464,40.72421,498.58337,38.038036,489.7322
56.6382,56.6382,500.0,500.0,38.130684,530.2183,50.479763,523.4919,48.69604,496.23352,42.766567,488.77112
54.1663,,500.0,500.0,39.094414,530.8748,51.825535,523.6916,50.870968,495.33316,43.611725,489.56824
49.8135,49.8135,497.0,497.0,43.326904,532.0303,55.774647,527.4023,54.918385,494.51898,47.7049,491.68973
51.5519,51.5519,498.0,498.0,45.312126,532.071,58.019215,526.6543,57.12364,494.6242,49.395454,492.724
61.6515,61.6515,499.0,499.0,51.183006,533.4623,60.73379,530.5053,56.836292,496.36664,55.034092,494.90683
51.031,51.031,500.0,500.0,52.094948,533.04407,60.244267,529.1045,56.990597,497.86554,55.447094,496.18982
54.1141,54.1141,499.0,499.0,53.41738,532.6638,58.956512,528.55634,56.324516,499.41898,55.811527,497.46753
