RS Actual Data,RS Missing Data,SG Actual Data,SG Missing Data,RS Predicted Data - RS,SG Predicted Data - RS,RS Predicted Data - RS_missing,SG Predicted Data - RS_missing,RS Predicted Data - RS_missing_SG,SG Predicted Data - RS_missing_SG,RS Predicted Data - RS_SG_both_missing,SG Predicted Data - RS_SG_both_missing
5.9302600000000005,,580.0,580.0,32.687218,531.7264,31.566595,531.45996,-3.314819,571.33435,-3.637098,582.0708
3.9115600000000015,3.9115600000000015,573.0,573.0,29.662848,530.5155,15.7915745,528.2812,-3.1594675,570.7891,-4.004911,581.23065
6.2324899999999985,6.2324899999999985,555.0,555.0,25.64936,529.2775,2.1964915,525.89734,-2.7775629,563.9067,-4.0058494,575.07947
19.1112,,542.0,542.0,25.516642,529.4902,11.9409895,525.6974,-0.8394849,551.1795,-2.5901983,561.36743
23.2546,,534.0,534.0,26.749128,530.53076,25.89137,525.80414,4.0191865,540.77545,1.2795908,545.5373
28.6605,,520.0,520.0,27.91815,531.71515,32.765915,526.14404,13.661778,531.9234,10.59157,530.25354
85.5905,,509.0,509.0,28.862436,532.7342,35.86807,526.27435,25.331377,523.6503,24.044676,517.7536
86.7999,86.7999,501.0,501.0,44.37556,536.41223,58.74494,534.68585,50.64481,512.4769,48.98292,508.58075
86.0633,86.0633,489.0,489.0,57.76442,538.8812,80.36739,538.01764,69.55165,503.0315,65.62557,501.31808
86.6018,86.6018,486.0,486.0,69.12153,540.17413,89.396286,538.08453,82.158226,496.14737,77.56892,495.87915
,,481.0,481.0,63.60075,538.36194,93.23167,536.48425,89.8385,492.0785,80.05402,490.07986
,,480.0,480.0,60.23369,537.2861,88.58579,535.6697,93.28772,489.82202,81.765755,487.05063
,,477.0,477.0,51.590878,535.4315,74.904,532.03345,92.57366,488.2369,81.047325,484.53238
,,478.0,478.0,42.088448,534.7698,59.045296,530.4459,90.11922,488.12463,78.354416,484.09384
,,477.0,477.0,30.851057,534.4285,41.62822,529.89825,86.29937,488.31998,73.44598,484.31754
85.2672,85.2672,485.0,485.0,53.91143,537.33374,80.61029,538.1031,93.536095,488.69333,82.44107,484.9667
49.5216,49.5216,504.0,504.0,49.384007,536.8593,74.95168,536.69653,86.16508,492.9733,79.979996,488.63553
37.7864,37.7864,536.0,536.0,42.599815,536.413,64.014435,534.9292,77.87499,511.24548,77.689,500.0523
24.9803,24.9803,556.0,556.0,27.766483,534.71936,24.872313,530.5383,61.33283,549.8573,69.59058,523.8789
7.546659999999999,7.546659999999999,572.0,572.0,10.951779,532.6678,5.2417207,526.76013,34.350662,567.3537,48.635284,565.26917
6.107379999999999,,579.0,579.0,6.300635,532.3093,3.0558531,527.8328,22.258707,571.214,22.590694,573.32764
4.213519999999999,4.213519999999999,582.0,582.0,0.91941863,532.4979,0.023662861,530.26904,14.650429,574.2811,5.705933,576.128
