RS Actual Data,RS Missing Data,SG Actual Data,SG Missing Data,RS Predicted Data - RS,SG Predicted Data - RS,RS Predicted Data - RS_missing,SG Predicted Data - RS_missing,RS Predicted Data - RS_missing_SG,SG Predicted Data - RS_missing_SG,RS Predicted Data - RS_SG_both_missing,SG Predicted Data - RS_SG_both_missing
46.6283,,,,30.981422,555.4853,34.403698,551.6352,33.015717,526.8797,34.107647,521.1629
38.8643,38.8643,539.0,539.0,32.11971,555.1298,37.38097,552.2864,34.976967,530.3293,34.774002,523.9932
43.2223,43.2223,548.0,548.0,35.020695,555.76953,41.87484,554.4365,35.899025,537.2085,36.38269,529.9516
45.1433,,554.0,554.0,32.02411,554.2272,39.592484,552.35284,34.883785,547.2531,33.708233,540.6668
36.1337,,560.0,560.0,30.075527,553.7146,37.75633,551.02734,33.76598,559.26306,31.199219,560.8198
31.9766,,563.0,563.0,28.532131,553.5867,35.41812,550.3182,32.89012,568.2094,29.022789,576.47534
26.5233,,570.0,570.0,27.531864,553.629,32.2153,550.0,31.18653,574.7198,26.950983,581.39386
20.8268,20.8268,577.0,577.0,25.116323,553.2493,23.563787,548.8975,26.239256,581.17,23.5072,584.5508
19.8282,19.8282,580.0,580.0,23.747286,553.3257,17.287064,548.56696,19.24884,583.35675,20.246708,585.1672
14.2905,14.2905,586.0,586.0,21.040081,553.0408,12.210847,548.0891,13.372069,585.73083,16.226294,587.26404
13.9445,13.9445,589.0,589.0,17.323965,552.26,9.692483,548.018,10.081828,586.48206,12.745176,588.4223
10.238599999999998,,590.0,590.0,19.51809,553.0352,8.798711,550.0541,8.833259,587.4529,11.985868,590.01733
9.141949999999998,,590.0,590.0,20.882353,553.4449,8.55281,551.20795,8.181134,586.66724,10.62423,590.22797
8.953700000000001,8.953700000000001,590.0,590.0,18.500011,553.59015,8.574994,552.3052,8.419034,587.398,9.4859,591.21967
8.077989999999996,,585.0,585.0,21.29489,554.44476,8.584777,553.8726,8.258809,584.14056,8.953563,590.35297
9.7009,9.7009,585.0,585.0,18.49427,554.1299,8.657142,553.49316,8.062816,583.95654,8.5336485,589.78204
11.4492,11.4492,583.0,583.0,17.271603,554.1868,8.722262,553.75287,7.938664,583.05475,8.423959,588.22546
11.8629,11.8629,579.0,579.0,15.549747,553.75916,8.612983,553.453,7.737305,581.0921,8.336642,586.0332
9.98184,9.98184,577.0,577.0,14.97701,553.95557,8.6617,553.7597,7.743567,579.0206,8.405797,582.8662
11.0842,11.0842,569.0,569.0,15.481416,554.43835,8.729072,554.19147,7.92635,574.9773,8.625453,580.29553
10.4436,,564.0,564.0,22.668976,555.7629,11.490673,555.55676,8.765988,565.80145,9.178546,575.40845
13.2033,13.2033,553.0,553.0,22.263323,555.5248,11.548711,555.11224,9.732411,555.6656,9.953887,568.2019
11.1043,11.1043,548.0,548.0,18.224213,554.6197,10.267127,552.775,11.315127,546.64386,10.894298,556.89526
14.0095,,543.0,543.0,22.996836,555.35986,16.668144,553.681,14.793471,540.4767,15.705455,543.5889
24.0101,24.0101,543.0,543.0,25.962755,555.6809,22.993183,553.4533,19.633541,537.4624,22.015846,534.35754
23.3231,23.3231,543.0,543.0,27.19504,555.64056,25.83333,552.45636,24.953459,536.5533,27.033855,529.5143
28.0196,28.0196,536.0,536.0,28.58472,555.7107,30.565254,551.5663,30.604982,535.10583,30.740496,526.04626
30.1194,,526.0,526.0,29.214529,555.8269,32.26107,550.6025,32.839935,532.05334,31.835405,522.69354
31.9528,31.9528,524.0,524.0,30.76934,556.10535,34.727543,550.3052,34.766407,529.94977,33.17653,521.34924
35.2154,35.2154,522.0,522.0,33.187862,556.71716,36.7837,551.72845,36.48644,528.0103,35.34183,520.99915
34.3207,34.3207,523.0,523.0,34.948025,557.0322,38.074814,553.9327,35.725727,527.1946,36.976215,521.70465
45.849,45.849,520.0,520.0,37.736477,557.0421,41.446255,554.2111,39.599606,525.94336,39.823376,521.3572
48.3234,48.3234,519.0,519.0,40.158146,556.8895,44.603363,554.4907,43.11915,524.7913,42.054142,521.10913
47.4139,47.4139,514.0,514.0,43.64844,557.5885,46.69718,555.54944,43.99119,523.4825,45.534985,520.64716
47.4139,47.4139,,,43.839783,556.814,47.474754,555.09894,43.824505,528.27216,45.444775,523.54407
45.251,45.251,518.0,518.0,45.475838,557.1296,47.464188,555.3945,44.383812,527.6121,46.946342,523.411
52.2852,,521.0,521.0,41.740116,556.2959,45.970684,554.8389,43.865803,527.3605,45.72201,523.4256
50.5727,,536.0,536.0,36.96683,555.6122,44.145184,553.78937,42.786167,530.6874,43.462116,525.4631
48.7468,,546.0,546.0,31.79643,555.23566,41.5203,552.9603,41.901505,537.95026,40.98285,529.5215
49.5609,49.5609,547.0,547.0,37.59358,556.6583,47.67432,556.6266,44.131794,545.01746,43.03122,532.9931
37.1577,37.1577,552.0,552.0,34.870262,556.38275,46.50539,556.55066,42.850006,553.5418,41.584255,539.82935
31.7094,31.7094,559.0,559.0,31.893522,556.4732,43.814735,555.9304,40.477543,564.00415,39.50724,554.6061
27.5381,27.5381,563.0,563.0,28.442173,556.70374,40.00057,556.14575,36.82478,570.5116,36.289555,567.7348
28.3665,28.3665,565.0,565.0,24.708096,556.6634,35.814564,555.64154,30.108362,573.4451,32.388737,573.5281
23.6496,,573.0,573.0,21.71632,556.7319,30.99804,555.4815,23.307064,575.6476,28.31218,576.34436
17.742,17.742,577.0,577.0,17.214216,556.6405,20.357624,554.7812,17.402048,576.6284,23.547523,577.73926
16.2543,16.2543,579.0,579.0,14.119038,556.5775,13.480535,553.99585,13.652744,577.0527,18.243933,578.5584
12.7155,,584.0,584.0,16.501373,557.3274,12.015107,554.9615,12.021971,578.6248,16.224525,579.8153
8.990179999999999,8.990179999999999,586.0,586.0,13.480245,556.9161,9.693999,554.2965,10.327573,579.91473,11.84474,581.64984
11.0921,,588.0,588.0,17.479982,557.50446,9.197574,555.6255,9.613996,581.5889,10.680769,583.2832
7.823370000000001,,589.0,589.0,23.954573,558.0242,9.098069,556.67694,9.143275,582.91064,9.931911,584.84546
6.188600000000001,,587.0,587.0,27.14575,557.953,9.0939245,557.3234,8.70839,584.063,9.416259,586.54694
6.897020000000001,6.897020000000001,587.0,587.0,20.432585,556.6194,8.937291,556.19507,8.302466,584.94617,8.673863,587.68353
7.47936,,586.0,586.0,23.571817,556.491,9.173852,557.0876,7.9532857,586.05334,8.55421,589.3817
7.4455300000000015,,584.0,584.0,25.467785,556.1365,10.889077,557.16064,7.9496408,582.59235,8.512227,588.83185
9.71172,9.71172,576.0,576.0,20.680304,555.0131,9.049945,555.0145,7.683806,580.5117,8.3916235,587.4691
7.284209999999998,,568.0,568.0,25.27837,556.13513,11.491927,556.325,8.094888,576.5589,8.76287,585.7111
6.126149999999999,,557.0,557.0,29.467829,557.2137,20.572859,557.03314,9.398742,567.09753,9.649737,581.5523
7.27976,,551.0,551.0,32.249134,557.975,29.408382,557.18884,12.323469,554.99023,11.52017,574.0122
11.6252,,545.0,545.0,31.17859,557.3288,30.777546,556.0071,16.873598,545.2683,15.043492,563.23016
14.7635,,543.0,543.0,30.60896,556.99066,32.462276,555.3612,23.342897,539.6885,19.920683,549.3221
19.5215,19.5215,,,28.747772,556.19556,31.058634,552.94257,25.679518,538.51984,21.535646,543.17
25.9494,25.9494,536.0,536.0,28.5349,556.1745,31.702486,552.1337,30.058737,535.0025,27.109913,532.9121
25.6604,,535.0,535.0,27.823406,555.931,31.72607,550.63654,32.146053,533.4858,30.101458,527.9325
26.2885,26.2885,528.0,528.0,27.05851,555.7895,31.384531,549.5104,33.268776,531.14496,31.057516,524.4216
34.7584,,528.0,528.0,27.183477,556.02454,31.596615,549.35004,34.091976,529.587,31.57659,523.0231
38.7655,38.7655,526.0,526.0,30.870903,557.0211,37.5105,552.39185,37.409626,528.6765,34.508286,523.5593
39.3022,,522.0,522.0,29.55769,556.62915,36.184444,551.1037,38.415,527.491,33.498295,523.34845
43.8877,43.8877,523.0,523.0,34.348614,558.05237,41.864918,555.5756,39.089924,527.4422,38.539856,524.89685
43.3069,43.3069,526.0,526.0,36.588913,558.3399,44.531445,555.64294,42.880753,527.4377,40.551693,525.2949
44.1299,44.1299,522.0,522.0,38.55847,558.47534,45.081,555.5496,44.91528,527.0506,42.153576,525.2239
45.636,,522.0,522.0,36.14722,557.5294,42.503864,554.2269,43.949993,527.2609,40.527863,525.6515
41.9621,41.9621,530.0,530.0,38.86937,558.4162,43.937183,555.8968,43.72171,528.2714,42.548546,527.028
45.8747,45.8747,533.0,533.0,40.837822,558.5365,45.261524,556.37537,44.41618,529.9226,43.495056,527.9955
46.6067,,542.0,542.0,37.52732,557.44885,42.708996,555.0279,43.06619,534.51434,40.887913,530.8721
45.3269,,,,35.384274,557.21234,41.099182,555.0001,42.434,545.3636,38.55142,535.712
43.4007,43.4007,551.0,551.0,37.57274,557.5406,43.767204,556.55347,42.84841,552.67084,39.071648,539.9351
36.14,36.14,,,36.629044,557.4041,43.275684,556.5424,41.87393,559.084,38.272915,546.8957
33.6772,33.6772,550.0,550.0,34.81431,557.25214,41.725178,556.1289,39.946358,563.32196,37.12531,554.40027
31.5774,31.5774,555.0,555.0,32.282597,557.0551,39.372387,555.53937,36.764977,567.3611,35.588444,563.1983
31.419,31.419,557.0,557.0,30.018019,557.034,36.83804,555.2608,32.58756,569.7409,33.643063,569.6085
28.2663,28.2663,561.0,561.0,28.262386,557.29095,35.824017,555.99194,28.837557,569.72345,31.754715,572.3915
25.079,,565.0,565.0,25.824295,557.28296,32.137917,555.625,23.938452,570.4589,29.061502,574.58887
24.3301,24.3301,567.0,567.0,24.120396,557.4066,27.389692,555.39307,19.929327,570.2822,26.313517,575.24304
23.2909,23.2909,567.0,567.0,23.512873,557.6754,22.214415,555.29156,17.245708,570.0235,23.904589,575.5742
21.5957,,573.0,573.0,25.885632,558.0986,19.894848,555.5747,15.628665,570.21204,22.647923,575.7861
16.3814,16.3814,577.0,577.0,21.716713,557.41675,13.474223,554.4581,13.249166,571.83685,18.498486,577.1546
16.6695,16.6695,578.0,578.0,22.27414,557.57635,11.409499,554.427,12.134885,573.61365,16.049946,578.22284
13.8226,13.8226,581.0,581.0,18.571783,556.74713,10.07151,554.0716,11.059699,575.8189,12.628216,579.5309
12.8931,12.8931,584.0,584.0,15.658634,555.8984,9.387477,553.78265,10.186672,577.9522,10.477189,580.2576
11.2015,11.2015,586.0,586.0,13.105862,554.9235,8.979611,553.1157,9.459672,580.5807,9.509082,581.2116
10.88,10.88,587.0,587.0,13.551639,555.1,8.96498,553.2942,9.090199,582.93463,9.086644,582.1869
9.812639999999998,9.812639999999998,591.0,591.0,12.455228,554.26184,8.9676695,552.8934,8.717664,584.9368,8.834046,583.7038
9.2726,9.2726,591.0,591.0,11.159753,553.17847,8.725728,551.3762,8.4218,586.3937,8.903598,586.0726
7.27439,,593.0,593.0,15.55918,554.3105,9.000409,552.56885,8.1452,587.8328,8.964412,587.422
7.29317,7.29317,591.0,591.0,16.007484,554.30676,9.061265,552.16907,7.973906,587.93756,8.682042,587.78076
8.611549999999998,8.611549999999998,588.0,588.0,14.820936,553.42365,8.841512,551.4996,7.9487596,587.67786,8.592437,588.54474
8.537749999999999,8.537749999999999,584.0,584.0,14.3448925,553.06287,8.762826,551.68713,7.8249383,586.4402,8.484176,588.3195
7.46707,,578.0,578.0,19.584656,553.96173,9.441686,553.3402,7.957127,583.97485,8.487567,588.3591
7.911290000000001,7.911290000000001,574.0,574.0,18.923506,553.65137,9.271859,552.9273,8.217437,579.7815,8.3284235,586.68616
9.641000000000002,9.641000000000002,566.0,566.0,17.92709,553.4061,9.068755,552.4836,8.58175,572.7725,8.267331,583.2504
10.099,10.099,553.0,553.0,17.197084,553.4806,8.984256,552.2265,9.209889,560.89514,8.540507,575.2285
11.2436,11.2436,547.0,547.0,16.677485,553.51447,8.990417,551.96924,10.084681,549.9766,9.377194,561.48627
18.3737,18.3737,,,19.120066,553.5444,10.023966,551.84467,11.530539,544.9298,11.657536,550.7949
24.171,24.171,,,23.63151,553.6449,14.522263,551.6948,15.004715,542.54095,17.205656,543.38885
28.0679,,536.0,536.0,26.06909,553.4833,22.467512,550.6039,22.631628,537.4743,25.185398,533.50226
28.3917,28.3917,533.0,533.0,28.382767,553.8376,29.99187,550.69183,29.74123,533.6982,30.337305,526.74554
34.0294,,528.0,528.0,28.80851,553.7361,32.862988,549.74805,32.913258,530.7519,31.979145,522.7408
35.2878,35.2878,,,30.973986,553.8868,36.994263,550.0645,35.57845,533.79584,34.275238,524.6147
36.9466,36.9466,522.0,522.0,33.016567,554.52954,39.871876,550.7494,38.221203,531.34534,36.485386,523.16736
38.3207,38.3207,522.0,522.0,35.07545,555.1307,41.605804,551.46436,39.8646,529.9312,38.450665,522.5738
43.7598,43.7598,521.0,521.0,38.145668,555.8517,43.206696,552.50964,41.417862,529.0804,40.90533,522.16455
42.4777,,521.0,521.0,36.476585,555.3472,41.372505,551.6948,40.305374,528.1938,40.75515,521.82367
44.0279,,519.0,519.0,34.843258,554.89795,39.140877,551.6216,38.69369,527.5177,40.285225,522.1946
44.8556,44.8556,520.0,520.0,35.378517,554.51685,42.092213,553.62646,41.77273,526.1461,41.117966,521.88245
50.6978,50.6978,521.0,521.0,39.95405,555.9772,46.31126,555.63965,44.911404,525.2791,44.049046,522.0883
46.5258,46.5258,519.0,519.0,42.41111,556.7302,47.18435,555.7904,45.799534,524.6987,45.135868,522.34357
51.7077,51.7077,523.0,523.0,45.698456,557.64325,48.17009,556.33167,46.655903,524.7762,47.01108,522.6783
46.9734,,,,39.253704,555.7958,46.040516,555.5498,44.87161,531.00574,43.82369,526.77246
50.6335,50.6335,533.0,533.0,42.79366,557.0695,47.86236,557.01355,46.006824,533.71466,45.569847,527.59515
44.8195,44.8195,537.0,537.0,43.557007,557.7498,47.8073,557.448,46.090393,537.28973,45.073196,529.55835
42.0084,,541.0,541.0,38.16794,557.3516,45.25394,556.6974,44.74842,545.34375,43.588997,533.38025
39.7215,39.7215,546.0,546.0,38.61711,558.04285,44.45845,557.7424,44.101067,554.5764,43.363705,538.0545
35.7774,35.7774,548.0,548.0,36.66952,558.32825,43.421356,558.4533,42.357277,560.2508,42.22855,544.94135
38.1563,38.1563,552.0,552.0,35.9213,558.67114,42.818645,558.8458,40.332253,562.6724,41.134083,553.102
32.9741,32.9741,556.0,556.0,33.272194,558.7513,41.620853,558.608,37.189754,565.373,39.276733,562.002
29.4984,29.4984,559.0,559.0,29.943878,558.73834,39.48192,558.0661,32.446846,567.3173,36.44063,567.95435
26.8412,26.8412,564.0,564.0,27.539085,558.8691,36.278027,557.61426,27.247515,569.029,33.23797,571.94653
19.4959,19.4959,571.0,571.0,21.334906,558.29004,26.647623,556.7063,20.034636,568.16095,28.504782,573.3243
19.4112,,574.0,574.0,20.082954,558.23157,21.797863,556.8371,17.506615,570.10065,25.09712,574.97156
15.4921,15.4921,575.0,575.0,15.0784,557.68805,14.864697,556.1358,14.511195,571.84595,19.43935,576.69946
13.6471,13.6471,578.0,578.0,11.586706,556.9178,10.873487,554.82336,12.080933,573.71936,13.627717,577.9109
11.483,11.483,580.0,580.0,11.288431,557.24176,9.779683,555.15686,10.920674,575.253,11.324476,578.315
6.9602,6.9602,584.0,584.0,11.576937,557.4268,9.273881,555.3194,10.055485,577.80396,9.82842,579.10724
10.6057,,587.0,587.0,15.155409,557.80005,9.133393,556.24524,9.371879,580.55347,9.425796,580.21124
10.6238,,585.0,585.0,18.429577,557.68427,9.042159,556.742,8.760745,582.3683,9.147401,581.55145
5.936330000000002,,587.0,587.0,22.4943,557.59467,9.730758,557.0011,8.387439,584.4044,9.0816965,583.3385
9.067600000000002,9.067600000000002,588.0,588.0,17.102346,556.0771,9.099898,554.8751,7.9464746,585.4045,8.735587,585.6543
8.28226,8.28226,586.0,586.0,17.61864,556.13544,9.089738,554.5633,7.8332486,584.13416,8.517257,584.6992
8.37905,8.37905,585.0,585.0,15.026798,554.865,8.920604,553.5956,7.7529664,583.8305,8.486775,584.954
7.88523,7.88523,580.0,580.0,13.399609,554.0368,8.761888,552.9774,7.6885343,582.37946,8.498569,584.4719
7.859629999999999,7.859629999999999,568.0,568.0,14.05217,554.6386,8.731519,553.43744,7.827454,578.0518,8.554963,581.4558
7.269970000000001,7.269970000000001,558.0,558.0,13.057694,554.5,8.623561,553.7108,8.107694,570.305,8.711837,576.15137
8.359359999999999,8.359359999999999,554.0,554.0,12.475348,554.4503,8.638394,554.04517,8.568206,561.22076,8.983249,568.72235
12.9424,12.9424,548.0,548.0,12.365609,554.3327,9.0869875,553.81415,9.517806,550.36847,9.901389,558.5825
17.9766,17.9766,547.0,547.0,14.318153,554.4419,10.712801,552.9849,11.158238,542.5538,12.194752,548.6397
21.4868,21.4868,543.0,543.0,18.229107,554.6567,13.954268,551.8539,14.502233,537.4924,17.176966,538.868
29.4113,29.4113,539.0,539.0,25.027533,555.1324,25.086447,551.24695,22.888714,533.9449,25.923124,531.1317
28.8625,28.8625,539.0,539.0,29.296495,555.6506,31.278063,551.5077,29.697798,531.9798,30.588234,526.2346
33.1876,33.1876,539.0,539.0,31.364202,555.5425,36.117764,550.41156,34.0604,531.3802,32.65526,525.0299
32.2256,32.2256,535.0,535.0,33.26633,555.8819,38.683853,550.1256,36.36278,531.26074,34.373928,524.7437
29.9557,29.9557,534.0,534.0,34.209255,555.96436,39.245655,549.6362,37.086235,531.9339,35.2142,525.4302
29.8158,29.8158,530.0,530.0,34.993496,556.04333,38.142418,549.76294,36.483994,532.5467,35.94619,526.231
36.3026,,528.0,528.0,35.096622,556.07874,35.405804,553.10394,32.247013,533.17615,35.728657,528.04926
37.4881,,,,32.603046,554.29126,33.634624,550.81085,30.821161,538.2358,33.588757,531.9262
44.0894,44.0894,,,33.86147,553.60156,37.810158,552.7666,33.17762,543.64923,35.175083,536.0413
43.6862,43.6862,535.0,535.0,33.821648,553.1278,40.204735,553.9053,35.713043,543.2511,36.56621,536.61597
33.4325,,532.0,532.0,31.434679,552.95715,39.105473,552.91077,35.766293,541.78625,35.764793,536.5369
31.3809,31.3809,,,30.17159,553.01306,38.480297,552.4759,35.780907,545.60297,34.959858,540.83044
34.4284,34.4284,535.0,535.0,30.168692,553.7601,38.645134,553.0389,36.400906,543.8122,35.36936,539.8058
36.2352,36.2352,,,31.00075,554.50287,38.559273,553.4911,36.641273,546.30414,35.433857,542.8593
42.1787,,561.0,561.0,28.914858,554.539,34.716545,552.3306,35.008293,553.48834,34.124462,553.5266
41.6737,41.6737,,,32.419388,556.0061,37.565002,554.5284,35.92938,555.6398,34.6987,558.99243
29.0567,,569.0,569.0,31.148634,556.09784,35.428284,553.96936,33.806988,564.9879,32.961533,571.22833
21.6763,21.6763,,,28.275248,556.3654,31.35061,553.9133,31.084421,566.8719,30.964956,574.28516
14.5823,14.5823,577.0,577.0,23.541903,555.70544,20.498346,553.12067,24.790157,574.1251,27.782156,580.1107
14.3428,,577.0,577.0,24.641405,555.96484,18.77974,554.05054,20.844532,577.28296,25.715054,582.2547
11.9891,11.9891,579.0,579.0,18.83237,555.20874,11.436533,553.0041,14.887053,580.16907,19.545992,584.5088
9.385729999999999,9.385729999999999,583.0,583.0,14.062384,554.5212,9.508584,552.7122,12.136987,582.2665,13.6340275,585.6015
11.1418,11.1418,585.0,585.0,11.472401,553.93115,8.702022,552.715,10.263758,583.58606,10.652621,585.5817
9.411910000000002,9.411910000000002,589.0,589.0,9.933261,553.42554,8.406827,552.6448,9.121558,585.0892,9.367253,585.795
11.087400000000002,11.087400000000002,587.0,587.0,9.469642,553.44855,8.383859,552.9828,8.505782,585.8097,8.787587,585.8815
7.0066099999999985,7.0066099999999985,580.0,580.0,8.984698,553.638,8.406596,553.2453,8.107549,585.42175,8.355155,585.5273
8.03465,,570.0,570.0,11.850668,555.4607,8.342439,555.1588,7.7769494,583.758,8.321408,585.2694
8.45175,,560.0,560.0,19.754675,557.15967,8.828788,556.62775,7.8917317,577.08405,8.505208,581.2481
9.027179999999998,,554.0,554.0,24.680267,557.49506,10.847794,557.09155,8.450179,565.3949,8.967347,573.8211
13.7781,13.7781,548.0,548.0,22.366919,556.908,9.28365,555.6848,8.831124,553.16174,9.677072,558.8482
14.319100000000002,14.319100000000002,,,23.688765,557.02313,9.164002,555.4409,9.912417,547.3206,11.267046,549.68207
18.4419,18.4419,536.0,536.0,26.018457,557.2947,9.735,556.11676,12.751331,536.24097,15.275427,533.1742
23.2454,23.2454,533.0,533.0,28.665333,557.38745,13.170665,556.8093,17.287018,530.62744,21.027618,526.55115
27.8273,27.8273,527.0,527.0,30.637602,557.30914,22.649025,556.3719,23.774488,524.63324,28.13247,519.96533
33.3429,33.3429,524.0,524.0,33.61928,557.69415,32.01768,556.7493,31.796583,520.673,32.716343,516.3
35.6452,35.6452,517.0,517.0,33.290005,556.83545,36.549503,555.51263,35.860508,520.3605,35.10565,515.81177
39.6895,39.6895,517.0,517.0,34.93976,556.71204,40.002777,555.0607,40.27518,518.5766,37.643353,515.9463
48.9619,,517.0,517.0,33.20626,555.7542,39.559315,552.5519,41.323982,519.2566,37.41715,516.4539
47.577,,511.0,511.0,32.062325,555.2496,37.902378,552.014,40.34846,519.16315,37.462936,516.7017
48.3863,48.3863,511.0,511.0,34.720695,555.358,42.967957,553.9323,45.363525,518.8992,41.068295,516.6556
52.924,52.924,,,39.32942,556.4807,49.04185,555.10724,47.20338,524.44714,45.274582,519.4685
47.8845,47.8845,,,42.094788,557.0402,51.234837,554.8865,46.08252,534.32635,46.19049,524.5359
53.1042,,517.0,517.0,39.936985,556.482,49.2346,554.63336,45.38165,533.73645,45.813763,524.69214
53.9352,,521.0,521.0,37.21496,556.2488,47.108475,554.0085,44.821644,532.403,45.126873,523.99774
51.9363,51.9363,526.0,526.0,42.306705,557.6471,50.85679,556.39594,47.929066,531.012,49.154373,522.8982
49.2199,,530.0,530.0,38.842724,557.3921,49.64344,556.43396,47.418865,533.64233,47.280594,524.17926
47.0631,47.0631,539.0,539.0,41.03022,557.6915,50.26043,557.2031,47.01383,537.11224,47.36749,525.7572
45.6164,45.6164,549.0,549.0,41.41501,557.7195,49.40142,557.5694,46.061626,545.3064,46.499073,530.9047
42.1194,42.1194,552.0,552.0,40.31446,557.5682,47.708164,557.5807,44.117813,554.50946,44.95872,540.7844
37.6175,37.6175,559.0,559.0,39.023994,557.7719,45.158314,557.38513,40.515114,563.0265,42.431847,557.0396
34.9405,34.9405,566.0,566.0,37.41755,557.96106,42.535313,557.5748,34.87628,567.2084,38.81053,566.003
27.6422,27.6422,571.0,571.0,33.526947,557.80743,39.29751,557.48114,27.893692,570.05615,34.177757,570.36414
22.2533,22.2533,576.0,576.0,27.874908,557.463,31.024137,556.7274,21.260378,572.0832,28.86384,573.00745
19.0397,19.0397,580.0,580.0,21.684605,557.06647,19.965115,556.0366,17.142036,574.1727,23.016855,575.217
11.9346,,583.0,583.0,20.048119,557.0919,16.47956,556.57886,14.8901005,576.33044,19.043934,576.9115
9.18928,9.18928,584.0,584.0,13.082227,556.2307,11.767306,555.873,12.230393,579.37256,13.372262,579.4513
11.8397,,588.0,588.0,13.055607,556.35345,10.348462,556.5185,10.934147,582.65814,11.513267,581.5968
9.56824,9.56824,591.0,591.0,11.525902,556.3316,9.632411,556.45404,10.043892,585.64685,9.831798,584.29474
9.395979999999998,9.395979999999998,589.0,589.0,11.542778,556.67004,9.303142,556.8091,9.370765,588.46295,8.962737,587.99646
12.2259,12.2259,593.0,593.0,10.55417,555.92615,9.062749,556.7897,8.789945,590.64526,8.410592,591.74066
11.9477,11.9477,595.0,595.0,9.479362,554.7055,8.781409,555.9555,8.347655,589.1492,8.164935,591.63135
10.1287,,595.0,595.0,10.275597,554.72723,8.618619,555.7735,8.117002,587.02136,8.113595,592.1137
6.86412,6.86412,593.0,593.0,10.833733,555.0243,8.727357,555.43604,7.804793,587.99866,8.228543,591.9926
8.31352,,591.0,591.0,16.963196,556.6044,9.446536,556.6543,7.5827928,588.4501,8.31075,592.3577
7.02008,7.02008,587.0,587.0,14.523371,555.3134,8.806237,554.965,7.418196,587.5579,8.308202,592.1215
7.74699,,581.0,581.0,23.490011,556.8801,10.880046,556.23016,7.548548,585.5191,8.407392,591.5047
9.31681,9.31681,573.0,573.0,22.372038,556.0784,9.701882,555.1808,7.70468,581.066,8.41882,589.2344
9.67933,9.67933,560.0,560.0,21.21921,555.50574,9.088639,554.7514,8.128964,571.1636,8.5399065,583.1633
6.75413,6.75413,552.0,552.0,18.387548,554.80676,8.741807,554.1707,8.715306,558.82874,8.947251,570.58966
8.39238,8.39238,546.0,546.0,15.613749,554.2504,8.685441,553.0724,9.526345,548.0023,10.02444,552.81354
15.3512,15.3512,542.0,542.0,15.073238,553.93604,9.032044,551.4919,11.4850235,540.5694,13.233251,538.99194
23.604,,539.0,539.0,20.195219,554.33234,12.806376,550.7504,17.392193,535.8552,21.973614,530.7556
27.9835,,532.0,532.0,24.771454,554.80176,21.230375,550.2105,26.256346,531.89166,28.41605,525.04047
32.5523,32.5523,,,29.26075,555.1668,31.690279,550.612,33.106163,533.25195,32.56554,524.8134
33.1217,33.1217,527.0,527.0,30.531372,555.1014,37.38986,549.58484,36.665894,530.92615,34.623898,522.8256
38.6119,38.6119,523.0,523.0,34.358494,556.3307,40.62047,552.72754,40.2594,528.99695,38.31368,522.2718
44.060599999999994,44.060599999999994,519.0,519.0,36.449326,556.21936,44.727913,552.31744,43.53503,527.404,40.525673,521.99615
41.6148,41.6148,517.0,517.0,39.38843,556.9275,46.378586,552.83014,44.493523,526.05347,42.844406,521.1248
47.4111,47.4111,512.0,512.0,43.587265,557.69495,47.50729,553.78937,45.703133,524.9693,46.25484,520.28937
44.6728,44.6728,510.0,510.0,46.034912,557.83325,47.62569,554.0778,46.429287,523.4274,48.45368,518.9784
47.5038,47.5038,511.0,511.0,48.70409,557.9774,48.2404,554.8059,47.372585,522.0906,50.61876,518.0087
52.2896,,508.0,508.0,42.817326,555.9601,45.87196,553.9889,46.739174,520.5277,48.193382,517.16187
49.3267,49.3267,,,45.713654,556.63904,48.846714,555.2536,46.83499,525.42236,49.85952,520.9187
51.685599999999994,,521.0,521.0,37.63766,554.76245,46.812096,554.72107,45.37722,526.0357,47.031445,521.11786
51.1843,51.1843,522.0,522.0,42.071827,556.20996,49.578922,556.30115,47.280933,525.80707,49.079727,520.85645
50.1583,50.1583,537.0,537.0,41.89208,556.3069,49.59164,556.87305,47.054214,529.2525,48.79089,522.25
