RS Actual Data,RS Missing Data,SG Actual Data,SG Missing Data,RS Predicted Data - RS,SG Predicted Data - RS,RS Predicted Data - RS_missing,SG Predicted Data - RS_missing,RS Predicted Data - RS_missing_SG,SG Predicted Data - RS_missing_SG,RS Predicted Data - RS_SG_both_missing,SG Predicted Data - RS_SG_both_missing
7.971249999999998,,614.0,614.0,54.02751,594.55615,52.893307,590.4478,16.320318,608.6646,18.072546,613.7044
8.99617,8.99617,612.0,612.0,45.79371,592.75946,19.091768,587.2118,10.82931,606.9926,12.764422,613.143
10.764900000000004,10.764900000000004,614.0,614.0,40.392906,592.37067,9.597121,588.6537,9.5831785,605.63513,9.432937,613.13025
8.192529999999998,,615.0,615.0,40.091354,591.54706,15.4927435,587.92645,8.803348,602.9089,12.604228,611.5752
14.839999999999996,,613.0,613.0,44.311497,592.4879,34.428127,588.35565,10.561145,603.0401,15.540389,611.96545
,,609.0,609.0,47.51785,593.362,49.38795,588.68475,12.762897,602.56964,17.805223,611.7852
10.391399999999997,,597.0,597.0,49.912506,594.30414,58.576725,588.8138,16.083742,595.6999,20.243511,608.26013
,,589.0,589.0,51.80811,595.1441,63.742096,588.85175,23.135532,590.2233,25.034254,602.5311
10.599200000000003,10.599200000000003,577.0,577.0,44.8667,594.9795,27.93058,587.4831,18.913757,580.6963,19.40396,590.07434
,,572.0,572.0,46.956783,595.7061,44.58216,589.67896,29.667461,574.5015,33.25066,576.34326
,,573.0,573.0,44.77962,595.31305,56.27759,588.4456,39.524902,569.82745,45.002266,568.1287
69.9108,,570.0,570.0,47.36438,596.0759,60.8825,590.15247,50.78678,566.1136,53.79939,562.22473
79.3244,,571.0,571.0,43.85721,595.5257,62.477016,588.68353,56.65525,563.9019,54.796104,560.22394
86.4649,86.4649,570.0,570.0,56.766182,597.3702,75.510124,592.071,70.62742,562.4137,61.70582,559.521
87.5829,,576.0,576.0,58.012283,597.8347,77.70855,592.2772,74.66063,562.87726,62.610348,561.14716
89.2963,89.2963,602.0,602.0,68.36001,598.8935,92.13362,596.22375,82.45355,569.0911,73.41992,567.3021
92.4925,92.4925,616.0,616.0,74.10645,598.79193,100.13609,595.5053,85.12676,582.90265,80.42093,576.274
92.4827,92.4827,620.0,620.0,81.785225,599.36005,101.66341,596.8676,79.51703,603.6672,85.848404,593.61365
87.6609,87.6609,622.0,622.0,84.04733,598.9147,101.94917,595.7131,77.14717,618.3829,82.56825,614.8655
43.2461,43.2461,628.0,628.0,76.51996,597.0543,95.78164,593.91644,68.42493,627.54584,69.943535,628.7866
14.366900000000001,,630.0,630.0,68.918236,595.51056,86.87233,592.13477,56.489372,632.3761,55.32773,633.1499
17.277299999999997,17.277299999999997,630.0,630.0,56.780254,594.4823,62.836147,590.0558,37.775932,635.29114,38.38277,635.8242
17.9549,17.9549,631.0,631.0,43.855038,593.92377,36.257004,589.0574,23.696953,637.1541,25.019266,637.91956
12.693199999999997,,632.0,632.0,39.686413,593.7586,24.83279,589.92676,15.103259,637.9296,18.521412,639.0917
12.1477,12.1477,631.0,631.0,23.422226,592.8391,10.60649,589.0971,8.11954,636.858,11.858241,639.96643
8.90251,8.90251,631.0,631.0,12.423152,592.181,7.6411734,589.298,5.3175116,634.6563,9.211024,639.3144
8.318660000000001,8.318660000000001,628.0,628.0,6.8721037,592.02954,7.0481405,590.1575,4.5558996,631.8334,7.4692373,637.7194
10.609699999999997,,629.0,629.0,7.2111197,593.151,7.0237913,592.57666,4.9161787,629.5397,6.3392744,636.40094
9.232999999999997,9.232999999999997,629.0,629.0,7.72396,594.3105,7.737666,594.70135,6.3851957,628.5389,5.550662,634.1219
13.1481,13.1481,627.0,627.0,7.653537,594.7981,8.115703,595.36566,6.5942564,625.9158,5.924491,630.67474
10.278799999999997,10.278799999999997,621.0,621.0,8.185809,595.57416,8.216468,596.07983,6.604644,621.72284,6.668853,624.91797
12.524499999999996,12.524499999999996,603.0,603.0,9.633578,596.97974,7.9233923,597.0668,6.7868147,611.5823,7.687331,613.97424
10.7166,10.7166,580.0,580.0,12.697051,598.58746,7.410941,597.95667,8.111026,593.6538,9.985152,594.1208
13.547599999999996,13.547599999999996,569.0,569.0,13.368007,598.94037,6.9788885,598.4939,9.695888,581.37646,14.20103,578.4108
9.880319999999998,9.880319999999998,572.0,572.0,19.47105,599.70984,7.25566,598.5902,12.760222,575.2141,19.17565,568.2184
60.5958,60.5958,577.0,577.0,44.948013,600.33276,22.574045,600.0891,26.588541,570.3177,39.303802,561.38745
104.71,,584.0,584.0,56.804985,599.827,39.834667,599.44867,42.65523,568.4486,51.91921,558.4537
94.045,,593.0,593.0,60.85998,598.6736,52.169453,596.517,58.917717,569.95496,60.36365,557.74963
98.006,,602.0,602.0,59.1643,596.8707,61.038036,592.87555,63.75838,576.77014,63.905968,561.3707
104.532,104.532,611.0,611.0,72.52597,597.60754,83.24881,595.47064,76.43211,584.80695,74.51629,569.5255
66.8608,66.8608,616.0,616.0,72.146614,596.4197,94.63689,593.3931,76.85399,598.7117,72.28013,587.18146
52.9459,52.9459,622.0,622.0,70.863846,595.58704,97.327484,592.3464,69.407845,614.2695,66.678314,612.40607
53.1584,53.1584,624.0,624.0,69.00663,594.6906,93.815765,591.85754,59.891582,623.8153,59.959576,625.18884
9.364589999999993,9.364589999999993,626.0,626.0,53.53955,591.33124,73.26234,586.8933,38.084404,629.7337,44.74655,632.0963
13.837600000000002,,626.0,626.0,49.849087,591.0022,62.693993,587.19617,36.51323,633.05066,36.113083,634.17896
11.252499999999998,11.252499999999998,626.0,626.0,38.405067,590.2782,22.73792,585.94604,25.150043,634.99713,17.002628,636.8296
10.018099999999997,10.018099999999997,627.0,627.0,27.171278,589.77576,10.816062,586.2976,16.41265,635.6591,9.316943,638.6332
12.3142,,626.0,626.0,23.282133,589.2461,9.326869,588.22626,10.570544,635.4193,9.23125,638.1246
13.945599999999999,13.945599999999999,618.0,618.0,17.146309,589.94696,7.272197,589.35626,6.633937,631.42267,7.536975,636.41144
10.551099999999998,,609.0,609.0,16.5964,591.47437,7.0744085,592.0324,4.780059,623.8984,6.9541883,631.5241
12.234299999999998,,598.0,598.0,18.641699,593.5489,7.770499,594.8024,3.8796072,610.6621,6.267192,623.3298
14.112900000000003,,585.0,585.0,22.259201,595.5522,9.777366,596.9746,3.472911,591.45856,5.988326,607.5173
14.315599999999996,14.315599999999996,574.0,574.0,17.010185,596.5769,7.4385595,596.668,5.056731,576.78076,6.6004934,581.73596
,,568.0,568.0,27.740217,598.19446,8.696372,599.3788,12.800708,568.43915,17.42452,568.2656
,,564.0,564.0,46.781464,599.63824,15.753127,600.7429,38.92059,563.7331,42.156765,560.7681
69.1404,69.1404,559.0,559.0,58.331245,600.3676,61.22958,602.1656,62.284916,559.0164,61.57521,556.1583
96.0001,,561.0,561.0,61.14749,600.5182,73.19767,601.2872,74.64108,556.7827,68.798775,554.2731
84.8025,,563.0,563.0,63.644833,600.53284,77.3594,600.299,83.694695,556.3127,71.24317,554.2971
96.8871,,568.0,568.0,65.787415,600.39465,78.77277,599.0796,86.34661,558.3742,71.64564,555.8879
88.0212,,582.0,582.0,59.21849,598.56604,70.77969,594.66125,66.28245,563.2748,67.55146,559.3454
87.6376,,602.0,602.0,56.051327,597.1205,68.842926,590.97565,61.476936,572.7983,61.908424,564.69934
97.607,97.607,616.0,616.0,64.78295,597.2729,83.62975,593.72614,70.97575,593.67535,68.89654,574.5769
86.9109,86.9109,624.0,624.0,67.74763,596.81946,89.99587,594.3796,70.97925,616.60693,67.96505,604.1853
75.1472,,628.0,628.0,66.60898,596.4056,89.8782,593.851,60.500137,626.6691,59.093483,627.0457
,,628.0,628.0,60.995224,595.0594,82.05347,592.13947,49.92138,630.8837,46.847477,632.0429
8.569560000000003,,628.0,628.0,59.962517,595.1308,72.19076,591.402,41.518925,633.54987,38.039318,633.8202
