time[s],MCP,PIP,DIP,TIP
0.05014093825593591,331.0,331.0,331.0,334.0
0.10891266213729978,332.0,332.0,332.0,335.0
0.16807380924001336,333.0,332.0,332.0,335.0
0.2266629901714623,333.0,332.0,332.0,335.0
0.28535912837833166,332.0,332.0,331.0,334.0
0.3452022923156619,331.0,332.0,331.0,334.0
0.4041320220567286,333.0,332.0,332.0,334.0
0.4633578332141042,333.0,332.0,332.0,335.0
0.5232082810252905,334.0,333.0,333.0,336.0
0.5826778640039265,335.0,333.0,333.0,336.0
0.6421643090434372,334.0,333.0,334.0,336.0
0.7009070073254406,335.0,334.0,335.0,337.0
0.7607964812777936,336.0,335.0,335.0,337.0
0.8193301451392472,335.0,335.0,335.0,337.0
0.8775666351430118,335.0,335.0,335.0,338.0
0.9361296161077917,335.0,334.0,335.0,337.0
0.9949764353223145,335.0,334.0,335.0,337.0
1.0536920512095094,334.0,334.0,334.0,336.0
1.1127878613770008,333.0,333.0,333.0,336.0
1.171763489022851,333.0,333.0,333.0,336.0
1.2299352940171957,332.0,332.0,333.0,336.0
1.2893005250953138,331.0,332.0,333.0,337.0
1.3473092149943113,331.0,333.0,334.0,337.0
1.4063431061804295,331.0,333.0,334.0,336.0
1.4656448340974748,330.0,331.0,333.0,336.0
1.5255104610696435,329.0,330.0,331.0,335.0
1.5842590713873506,330.0,331.0,333.0,338.0
1.6433786870911717,330.0,331.0,333.0,339.0
1.7024549101479352,330.0,331.0,334.0,341.0
1.7609912902116776,330.0,331.0,334.0,341.0
1.8198688980191946,329.0,331.0,333.0,340.0
1.8787340833805501,329.0,331.0,333.0,340.0
1.9364145793952048,329.0,331.0,334.0,340.0
1.9967391439713538,329.0,332.0,335.0,340.0
2.054474786389619,330.0,332.0,335.0,342.0
2.112941571045667,329.0,331.0,334.0,341.0
2.1720205494202673,330.0,331.0,333.0,338.0
2.230368174146861,329.0,331.0,333.0,337.0
2.2885779524222016,329.0,330.0,331.0,335.0
2.3475810843519866,329.0,330.0,331.0,335.0
2.407130680978298,329.0,330.0,330.0,334.0
2.4694752884097397,329.0,330.0,330.0,333.0
2.5304049123078585,329.0,329.0,330.0,332.0
2.5883156834170222,329.0,329.0,329.0,331.0
2.6474848850630224,328.0,329.0,327.0,329.0
2.7067953501828015,329.0,328.0,327.0,328.0
2.765186820179224,329.0,328.0,326.0,327.0
2.8234895281493664,329.0,328.0,325.0,325.0
2.8827343774028122,329.0,327.0,325.0,325.0
2.9424857441335917,328.0,327.0,324.0,324.0
3.0014542383141816,328.0,326.0,323.0,322.0
3.0601275633089244,328.0,325.0,321.0,320.0
3.11754417931661,328.0,324.0,319.0,318.0
3.1760692060925066,329.0,323.0,318.0,316.0
3.2360291462391615,329.0,323.0,316.0,315.0
3.294028218369931,329.0,322.0,316.0,315.0
3.354086668230593,328.0,322.0,315.0,313.0
3.4130431599915028,328.0,322.0,314.0,312.0
3.472182124387473,327.0,321.0,314.0,311.0
3.5314164720475674,327.0,320.0,312.0,310.0
3.590778537094593,327.0,320.0,311.0,307.0
3.6495185303501785,327.0,319.0,310.0,305.0
3.7090500430203974,326.0,318.0,309.0,305.0
3.7681683162227273,327.0,319.0,309.0,305.0
3.826599643100053,326.0,318.0,309.0,304.0
3.884412665385753,327.0,318.0,309.0,305.0
3.9436911991797388,326.0,318.0,310.0,306.0
4.002568568103015,326.0,317.0,309.0,305.0
4.061142289079726,325.0,317.0,309.0,307.0
4.120065447408706,325.0,316.0,309.0,310.0
4.178482746239752,325.0,316.0,309.0,311.0
4.2379917553626,324.0,315.0,308.0,311.0
4.29713193140924,324.0,315.0,308.0,313.0
4.355748226400465,324.0,315.0,307.0,314.0
4.413958736229688,325.0,315.0,307.0,314.0
4.473255624994636,325.0,314.0,307.0,315.0
4.531403454020619,323.0,314.0,306.0,316.0
4.591644327156246,325.0,315.0,306.0,316.0
4.650718656368554,325.0,314.0,306.0,317.0
4.710089849308133,324.0,314.0,306.0,317.0
4.768540273420513,323.0,314.0,306.0,318.0
4.827384768053889,324.0,314.0,306.0,319.0
4.885590990073979,323.0,315.0,306.0,319.0
4.94428137736395,323.0,314.0,306.0,319.0
5.002777379006147,324.0,314.0,307.0,318.0
5.063220272306353,323.0,314.0,307.0,318.0
5.1230002152733505,323.0,314.0,307.0,318.0
5.183359707240015,323.0,314.0,307.0,318.0
5.241564506199211,322.0,314.0,306.0,319.0
5.300328656099737,322.0,313.0,306.0,318.0
5.358714495319873,323.0,313.0,305.0,316.0
5.417076769284904,322.0,313.0,306.0,317.0
5.475823094137013,322.0,313.0,305.0,317.0
5.534960345365107,322.0,313.0,306.0,317.0
5.593260478228331,322.0,313.0,306.0,317.0
5.651712305378169,323.0,313.0,306.0,318.0
5.709778627380729,322.0,313.0,306.0,0.0
5.769283077213913,322.0,313.0,306.0,320.0
5.82766982819885,322.0,313.0,306.0,316.0
5.884683516342193,323.0,314.0,307.0,318.0
5.94307278143242,322.0,314.0,307.0,318.0
6.002511375118047,323.0,315.0,308.0,318.0
6.060632793232799,323.0,315.0,308.0,317.0
6.118779580108821,322.0,315.0,309.0,317.0
6.177632541395724,322.0,315.0,308.0,318.0
6.236893431283534,322.0,316.0,309.0,317.0
6.295100694987923,322.0,316.0,309.0,318.0
