time[s],Wrist_X,Wrist_Y,Wrist_D,MCP_X,MCP_Y,MCP_D,PIP_X,PIP_Y,PIP_D,DIP_X,DIP_Y,DIP_D,TIP_X,TIP_Y,TIP_D,MCP_RX,MCP_RY,MCP_RZ,PIP_RX,PIP_RY,PIP_RZ,DIP_RX,DIP_RY,DIP_RZ,TIP_RX,TIP_RY,TIP_RZ
0.049355697992723435,389,214,478,344,121,428,314,79,414,292,54,403,270,33,393,-41.27653121948242,-91.10142517089844,-50.0,-67.9569206237793,-128.29004669189453,-64.0,-86.02994155883789,-147.93785858154297,-75.0,-103.32517623901367,-163.0665054321289,-85.0
0.1186927980161272,388,215,480,342,124,433,312,82,415,290,57,404,268,37,395,-42.97618103027344,-90.44427871704102,-47.0,-68.87654876708984,-126.74082565307617,-65.0,-86.94955444335938,-146.52575302124023,-76.0,-104.62063598632812,-161.32188034057617,-85.0
0.17799214599654078,387,217,482,342,126,434,311,85,417,288,60,403,266,39,395,-41.8580322265625,-90.82880592346191,-48.0,-69.08220672607422,-126.69118690490723,-65.0,-87.22147369384766,-145.40044593811035,-79.0,-105.17386627197266,-161.61814308166504,-87.0
0.23687578400131315,387,217,480,341,126,433,311,85,417,288,60,404,266,40,396,-42.86506652832031,-90.6664981842041,-47.0,-69.26182556152344,-126.79680824279785,-63.0,-87.72494506835938,-145.93001747131348,-76.0,-105.72933959960938,-161.26120948791504,-84.0
0.29481005101115443,387,217,485,341,126,433,310,85,418,287,60,403,265,39,396,-42.416019439697266,-90.4024429321289,-52.0,-70.07040786743164,-126.8976058959961,-67.0,-87.90474319458008,-145.24201202392578,-82.0,-106.21643447875977,-161.93331146240234,-89.0
0.3535360500100069,386,216,483,340,125,434,309,84,418,286,59,406,264,38,398,-42.6783561706543,-90.66015434265137,-49.0,-70.09636306762695,-126.84956169128418,-65.0,-88.88095474243164,-146.43746757507324,-77.0,-106.95154190063477,-162.7851848602295,-85.0
0.4124738569953479,384,216,484,338,124,434,307,83,419,284,58,406,262,37,398,-42.34977722167969,-91.63095664978027,-50.0,-69.97107696533203,-128.1521282196045,-65.0,-88.42001342773438,-147.34208488464355,-78.0,-106.4527587890625,-163.6708812713623,-86.0
0.47043554999982007,383,216,484,336,124,434,306,84,420,283,59,407,261,39,400,-43.25756072998047,-91.63095664978027,-50.0,-70.09870910644531,-127.52883720397949,-64.0,-88.57128143310547,-146.8086223602295,-77.0,-107.02481842041016,-162.7363567352295,-84.0
0.528483939007856,383,216,484,336,126,436,305,85,421,283,61,408,261,40,402,-43.678306579589844,-90.11488151550293,-48.0,-71.375244140625,-126.90083122253418,-63.0,-88.90694427490234,-145.30592155456543,-76.0,-107.80016326904297,-162.73322868347168,-82.0
0.5902834279986564,384,216,488,337,126,437,306,86,422,283,62,408,261,41,401,-43.6121826171875,-90.16211700439453,-51.0,-71.41786193847656,-126.04737854003906,-66.0,-89.66351318359375,-144.12071228027344,-80.0,-108.16905212402344,-161.09332275390625,-87.0
