time[s],Wrist_X,Wrist_Y,Wrist_D,MCP_X,MCP_Y,MCP_D,PIP_X,PIP_Y,PIP_D,DIP_X,DIP_Y,DIP_D,TIP_X,TIP_Y,TIP_D,MCP_RX,MCP_RY,MCP_RZ,PIP_RX,PIP_RY,PIP_RZ,DIP_RX,DIP_RY,DIP_RZ,TIP_RX,TIP_RY,TIP_RZ
0.050838725990615785,480,335,369,430,215,359,411,163,350,397,131,344,382,103,341,-43.734188079833984,-104.10244178771973,-10.0,-59.561357498168945,-146.6093521118164,-19.0,-70.7479305267334,-171.54944610595703,-25.0,-82.64127349853516,-193.35255432128906,-28.0
0.11059818300418556,481,335,368,430,214,358,411,162,350,397,129,343,383,101,340,-44.48594093322754,-104.66506958007812,-10.0,-60.30126762390137,-147.2106056213379,-18.0,-71.42167091369629,-172.6888885498047,-25.0,-82.47579193115234,-194.41162109375,-28.0
0.16947299300227314,482,335,368,431,214,357,412,162,349,398,129,342,383,101,338,-44.52378511428833,-104.60516548156738,-11.0,-60.31310749053955,-147.02777481079102,-19.0,-71.41696548461914,-172.42803955078125,-26.0,-83.14721298217773,-193.7575454711914,-30.0
0.22839880600804463,483,334,366,432,214,357,412,162,349,398,129,342,384,101,340,-44.27551794052124,-103.28766059875488,-9.0,-60.90878772735596,-145.71026992797852,-17.0,-72.01264572143555,-171.11053466796875,-24.0,-83.13766479492188,-193.0941162109375,-26.0
0.2881403460050933,483,334,367,431,213,357,412,161,349,398,128,341,383,100,340,-45.25659990310669,-104.35538673400879,-10.0,-61.04592227935791,-146.75908660888672,-18.0,-72.08597373962402,-171.8795928955078,-26.0,-84.07855606079102,-194.12165069580078,-27.0
0.3465529160166625,483,333,366,431,213,357,412,162,349,398,130,342,383,102,339,-45.119465351104736,-103.26638984680176,-9.0,-60.90878772735596,-144.84505081176758,-17.0,-72.01264572143555,-169.43682861328125,-24.0,-83.84215545654297,-191.10045623779297,-27.0
0.40542760500102304,482,333,367,431,213,357,412,162,350,398,130,343,383,102,339,-44.389015674591064,-103.48780250549316,-10.0,-60.20904731750488,-145.24929428100586,-17.0,-71.34600067138672,-169.91671752929688,-24.0,-83.1117057800293,-191.32186889648438,-28.0
0.466112914000405,483,333,367,431,212,356,412,160,350,398,128,341,383,100,339,-45.27080678939819,-104.26711845397949,-11.0,-61.07663154602051,-146.9040985107422,-17.0,-72.08597373962402,-171.0120086669922,-26.0,-83.97929000854492,-192.92466735839844,-28.0
0.5252778129943181,483,332,366,432,211,357,413,160,350,398,127,341,383,98,339,-44.27551794052124,-104.08905982971191,-9.0,-60.112098693847656,-145.8174591064453,-16.0,-71.94883918762207,-170.7314910888672,-25.0,-83.84215545654297,-193.4408187866211,-27.0
0.5835733650019392,483,331,365,432,209,355,413,159,349,398,126,341,384,98,338,-44.17152452468872,-104.55159568786621,-10.0,-59.94661903381348,-145.3730239868164,-16.0,-71.81170463562012,-170.4557113647461,-24.0,-82.80672836303711,-192.0247802734375,-27.0
