time[s],Wrist_X,Wrist_Y,Wrist_D,MCP_X,MCP_Y,MCP_D,PIP_X,PIP_Y,PIP_D,DIP_X,DIP_Y,DIP_D,TIP_X,TIP_Y,TIP_D,MCP_RX,MCP_RY,MCP_RZ,PIP_RX,PIP_RY,PIP_RZ,DIP_RX,DIP_RY,DIP_RZ,TIP_RX,TIP_RY,TIP_RZ
0.05163948898552917,431,368,327,408,224,315,401,161,309,395,120,305,387,83,302,-17.29764413833618,-110.88078022003174,-12.0,-22.169978618621826,-156.6831512451172,-18.0,-26.269240856170654,-185.50415802001953,-22.0,-31.76796865463257,-211.0731201171875,-25.0
0.11137971800053492,430,369,328,408,224,315,401,161,309,394,120,304,387,84,302,-16.53645920753479,-111.96031665802002,-13.0,-21.408793687820435,-157.76268768310547,-19.0,-26.15581250190735,-186.30158233642578,-24.0,-31.006783723831177,-211.43872833251953,-26.0
0.17047857900615782,430,369,327,407,224,315,400,161,309,393,120,304,386,84,302,-17.26927614212036,-111.65380573272705,-12.0,-22.12742567062378,-157.4561767578125,-18.0,-26.862626552581787,-185.9950714111328,-23.0,-31.70886754989624,-211.13221740722656,-25.0
0.23233429400715977,431,368,328,407,225,315,401,162,309,393,121,304,385,85,302,-18.056509971618652,-110.44027423858643,-13.0,-22.184185028076172,-156.2568244934082,-19.0,-27.649860382080078,-184.80754852294922,-24.0,-33.21002769470215,-209.94942474365234,-26.0
0.2913587609946262,430,369,329,407,225,314,400,163,309,393,122,305,385,85,302,-17.250431060791016,-111.48827648162842,-15.0,-22.151110649108887,-156.6082534790039,-20.0,-26.96193790435791,-185.44818115234375,-24.0,-32.446478843688965,-211.0313262939453,-27.0
0.350442328985082,431,369,328,407,225,315,400,162,309,393,121,305,385,85,302,-18.056509971618652,-111.2156572341919,-13.0,-22.91465950012207,-157.03220748901367,-19.0,-27.725486755371094,-185.86268615722656,-23.0,-33.21002769470215,-210.7248077392578,-26.0
0.4091810990066733,431,369,328,407,226,315,400,164,309,393,123,305,384,86,302,-18.056509971618652,-110.47099781036377,-13.0,-22.91465950012207,-155.57125854492188,-19.0,-27.725486755371094,-184.42063903808594,-23.0,-33.9239559173584,-210.01087188720703,-26.0
0.4682702989957761,432,369,327,408,225,314,401,163,309,393,123,304,385,86,302,-18.030505657196045,-110.87524700164795,-13.0,-22.94300603866577,-155.99522399902344,-18.0,-28.408681392669678,-183.83910369873047,-23.0,-33.96884870529175,-209.70436096191406,-25.0
0.5276131389837246,432,370,327,409,225,314,401,163,309,394,122,304,385,86,301,-17.28821039199829,-111.64827251434326,-13.0,-22.94300603866577,-156.76824951171875,-18.0,-27.690024852752686,-185.3307876586914,-23.0,-33.8743109703064,-210.1148910522461,-26.0
0.5860590979864355,433,369,326,408,225,314,401,163,308,394,122,304,386,85,301,-18.784598350524902,-110.56872844696045,-12.0,-23.640385627746582,-155.50823593139648,-18.0,-28.444117546081543,-184.2512435913086,-22.0,-33.916842460632324,-209.74691772460938,-25.0
0.6451476470101625,433,369,325,410,224,313,402,161,307,395,120,302,387,84,300,-17.245635509490967,-110.96824264526367,-12.0,-22.838989734649658,-156.47274780273438,-18.0,-27.56473398208618,-184.8177947998047,-23.0,-33.096535205841064,-209.78473663330078,-25.0
0.704147282987833,434,368,325,411,223,312,405,160,306,398,118,301,390,81,300,-17.24092960357666,-110.90125179290771,-13.0,-21.38278865814209,-156.2426414489746,-19.0,-26.127446174621582,-185.19051361083984,-24.0,-31.737235069274902,-211.14403533935547,-25.0
0.7644460650044493,435,367,323,412,223,312,405,159,305,398,118,301,390,81,299,-17.224337100982666,-109.529372215271,-11.0,-22.05650568008423,-155.4042205810547,-18.0,-26.8484206199646,-183.81863403320312,-22.0,-32.37549161911011,-209.39784240722656,-24.0
0.8250698740012012,436,368,325,413,223,311,406,160,305,400,118,300,392,81,299,-17.274048805236816,-110.862624168396,-14.0,-22.151111602783203,-156.05508422851562,-20.0,-26.181840896606445,-184.9036636352539,-25.0,-31.77744483947754,-210.76972198486328,-26.0
0.8833722889830824,436,368,322,414,223,310,407,159,304,400,117,299,393,80,297,-16.43478488922119,-109.91154479980469,-12.0,-21.309484481811523,-155.67372512817383,-18.0,-26.04468536376953,-184.41119384765625,-23.0,-30.84128189086914,-209.81075286865234,-25.0
