time[s],Wrist_X,Wrist_Y,Wrist_D,MCP_X,MCP_Y,MCP_D,PIP_X,PIP_Y,PIP_D,DIP_X,DIP_Y,DIP_D,TIP_X,TIP_Y,TIP_D,MCP_RX,MCP_RY,MCP_RZ,PIP_RX,PIP_RY,PIP_RZ,DIP_RX,DIP_RY,DIP_RZ,TIP_RX,TIP_RY,TIP_RZ
0.056508801000745734,412,396,319,394,246,291,393,177,282,390,131,274,385,90,270,-11.52275562286377,-113.55815696716309,-28.0,-11.530051231384277,-159.6985321044922,-37.0,-12.868254661560059,-188.31539916992188,-45.0,-15.728781700134277,-213.46039581298828,-49.0
0.11899507100133633,413,397,323,394,247,291,393,178,282,390,131,274,385,90,270,-12.163488388061523,-115.11518287658691,-32.0,-12.170783996582031,-161.27683639526367,-41.0,-13.508987426757812,-190.5603485107422,-49.0,-16.36951446533203,-215.7053451538086,-53.0
0.186345326999799,412,396,321,395,247,290,394,177,282,392,131,274,387,90,270,-10.70251750946045,-113.62903451919556,-31.0,-10.801983833312988,-160.43922424316406,-39.0,-11.511364936828613,-189.05609130859375,-47.0,-14.3908052444458,-214.20108795166016,-51.0
0.24727951800014125,412,395,319,394,246,291,393,176,283,390,130,275,386,89,271,-11.52275562286377,-112.80404472351074,-28.0,-11.605677604675293,-159.76080322265625,-36.0,-12.950970649719238,-188.46749877929688,-44.0,-15.1826753616333,-213.69995880126953,-48.0
0.3073431669999991,411,394,318,393,245,292,392,176,283,389,129,275,385,88,272,-11.565263748168945,-112.35885906219482,-26.0,-11.553646087646484,-158.64107513427734,-35.0,-12.880029678344727,-187.99787139892578,-43.0,-15.196813583374023,-213.57864379882812,-46.0
0.36758177500087186,411,396,324,393,246,292,393,177,283,391,130,276,387,88,271,-11.366822242736816,-115.39413499832153,-32.0,-10.68619441986084,-161.69762420654297,-41.0,-11.461743354797363,-191.3318099975586,-48.0,-13.622550010681152,-216.94644165039062,-53.0
0.4272746170008759,412,395,321,394,245,291,393,176,283,390,129,275,386,87,271,-11.461337089538574,-114.2279224395752,-30.0,-11.544259071350098,-160.49675750732422,-38.0,-12.889552116394043,-189.85355377197266,-46.0,-15.121256828308105,-215.71720123291016,-50.0
0.48724447499989765,414,395,320,394,244,291,394,175,282,391,129,275,387,87,271,-13.0050048828125,-114.54786491394043,-29.0,-12.345651626586914,-160.64569091796875,-38.0,-13.783121109008789,-189.4855728149414,-45.0,-16.024282455444336,-215.3492202758789,-49.0
0.5471833430001425,414,393,316,395,243,291,394,174,283,392,127,275,387,86,271,-12.421009063720703,-112.26982283592224,-25.0,-12.522838592529297,-158.50083541870117,-33.0,-13.236946105957031,-187.8198013305664,-41.0,-16.12820816040039,-213.0239028930664,-45.0
0.6066688660012005,414,394,318,395,242,291,394,174,284,392,128,276,388,86,272,-12.369046211242676,-114.43601036071777,-27.0,-12.544137001037598,-160.13356018066406,-34.0,-13.262972831726074,-188.91117095947266,-42.0,-15.523045539855957,-214.86466217041016,-46.0
0.6674307740013319,413,393,318,395,242,291,394,174,284,391,127,276,387,86,272,-11.617294311523438,-113.68425559997559,-27.0,-11.79238510131836,-159.38180541992188,-34.0,-13.163686752319336,-188.81188201904297,-42.0,-15.414302825927734,-214.11290740966797,-46.0
0.7301968339997984,411,392,321,395,242,292,393,173,284,391,126,277,386,85,272,-10.085467338562012,-114.00887644290924,-29.0,-10.861039161682129,-160.38409042358398,-37.0,-11.641316413879395,-190.06319427490234,-44.0,-14.45458698272705,-215.08682250976562,-49.0
0.792259064000973,413,392,319,395,242,292,393,173,284,391,127,276,386,85,273,-11.659845352172852,-113.28709757328033,-27.0,-12.435417175292969,-159.66231155395508,-35.0,-13.13534164428711,-188.42101287841797,-43.0,-16.121137619018555,-214.7299041748047,-46.0
0.8519816650004941,411,390,316,396,241,292,395,172,284,392,126,276,388,85,272,-9.560548782348633,-111.40067899227142,-24.0,-9.683656692504883,-157.7569808959961,-32.0,-11.07386589050293,-186.49677276611328,-40.0,-13.333938598632812,-211.78833770751953,-44.0
0.9125897760004591,415,392,319,397,241,291,396,173,284,394,126,276,390,85,272,-11.721331119537354,-113.98130989074707,-28.0,-11.929522037506104,-159.66231155395508,-35.0,-12.686180591583252,-189.07347869873047,-43.0,-14.96516466140747,-214.36504364013672,-47.0
0.97792167300031,417,392,317,400,241,292,400,172,283,397,126,275,392,84,271,-11.262648582458496,-113.2556060552597,-25.0,-10.730952262878418,-159.45271682739258,-34.0,-12.208630561828613,-188.08377075195312,-42.0,-15.147170066833496,-213.9190444946289,-46.0
1.0404044860006252,420,391,318,403,240,291,402,171,283,400,125,275,396,83,272,-11.376165628433228,-113.5566004216671,-27.0,-11.62929368019104,-159.73087310791016,-35.0,-12.494696855545044,-188.34300994873047,-43.0,-14.889495134353638,-214.5384292602539,-46.0
1.103497297001013,419,391,319,405,241,292,403,172,283,401,125,275,396,84,271,-9.281663417816162,-113.22327268123627,-27.0,-10.194369792938232,-159.42038345336914,-36.0,-11.078685283660889,-188.70153045654297,-44.0,-14.055049419403076,-213.88671112060547,-48.0
1.165096483000525,420,392,323,405,240,292,405,170,283,403,124,276,398,83,272,-9.988588809967041,-116.11123007535934,-31.0,-9.56327199935913,-162.9560775756836,-40.0,-10.537396907806396,-191.82196044921875,-47.0,-13.544493198394775,-217.09461975097656,-51.0
1.226866828999846,419,391,322,405,240,292,405,171,283,404,125,276,401,83,272,-9.239179134368896,-114.98913687467575,-30.0,-8.813862323760986,-161.16497039794922,-39.0,-9.135523319244385,-190.04740142822266,-46.0,-10.866060733795166,-215.97252655029297,-50.0
1.288150365000547,421,392,324,407,241,292,407,171,283,407,125,276,403,83,272,-9.362152576446533,-115.78182828426361,-32.0,-8.979387760162354,-162.64794921875,-41.0,-8.681681156158447,-191.53038024902344,-48.0,-11.083592891693115,-217.45550537109375,-52.0
1.348306533000141,421,393,325,407,240,292,407,170,283,406,124,276,403,82,272,-9.352719068527222,-117.60130423307419,-33.0,-8.969954252243042,-164.44615173339844,-42.0,-9.324710607528687,-193.3120346069336,-49.0,-11.074159383773804,-219.22769165039062,-53.0
1.4079490990006889,421,394,322,406,243,291,406,173,283,405,127,275,402,85,271,-10.026412963867188,-115.21055006980896,-31.0,-9.667264938354492,-162.1105728149414,-39.0,-9.95821762084961,-190.76052856445312,-47.0,-11.691118240356445,-216.60527801513672,-51.0
1.468939878999663,421,394,321,406,244,291,406,174,283,405,128,275,401,86,271,-10.035846471786499,-114.15701103210449,-30.0,-9.676698446273804,-161.07594680786133,-38.0,-9.967651128768921,-189.74481201171875,-46.0,-12.341194868087769,-215.59901428222656,-50.0
1.5268865580001147,420,396,320,406,244,290,406,174,282,405,128,274,401,86,270,-9.24390721321106,-115.31536674499512,-30.0,-8.884759187698364,-162.06882095336914,-38.0,-9.173346757888794,-190.62894439697266,-46.0,-11.53743577003479,-216.38385772705078,-50.0
1.5906966849997843,421,396,319,407,244,290,406,175,281,403,128,274,399,87,270,-9.324260950088501,-114.94502067565918,-29.0,-9.605778932571411,-160.87973022460938,-38.0,-11.234730958938599,-190.25859832763672,-45.0,-13.579908609390259,-215.37522888183594,-49.0
1.6546513619996404,419,393,317,404,244,291,404,175,282,403,128,274,399,86,271,-9.950652599334717,-111.94515800476074,-26.0,-9.504059314727783,-158.04298400878906,-35.0,-9.754823207855225,-187.2697525024414,-43.0,-12.161442279815674,-213.3871612548828,-46.0
1.7156057219999639,421,395,323,405,243,291,404,173,283,402,126,275,397,85,271,-10.70490288734436,-116.33973097801208,-32.0,-10.995854616165161,-163.23975372314453,-40.0,-11.89908242225647,-192.5398178100586,-48.0,-14.884902238845825,-217.73445892333984,-52.0
1.7763906340005633,419,395,321,404,243,290,404,173,282,403,127,275,400,85,271,-9.844385147094727,-115.61242198944092,-31.0,-9.447413444519043,-162.34696578979492,-39.0,-9.750163078308105,-191.15374755859375,-46.0,-11.464152336120605,-216.99849700927734,-50.0
1.836961873999826,421,395,324,406,244,291,405,175,282,403,128,275,399,87,270,-10.007545948028564,-116.01978874206543,-33.0,-10.270152568817139,-162.11761474609375,-42.0,-11.239549160003662,-191.6075897216797,-49.0,-13.532741069793701,-216.4610137939453,-54.0
1.8982947650001734,421,394,321,405,243,291,405,174,283,403,128,275,399,86,270,-10.723769903182983,-114.8449342250824,-30.0,-10.345710515975952,-161.07594680786133,-38.0,-11.267849683761597,-189.74481201171875,-46.0,-13.561041593551636,-215.23651885986328,-51.0
1.9603526970004168,421,395,324,405,242,291,405,173,282,403,126,275,399,85,271,-10.695469379425049,-117.3956356048584,-33.0,-10.270152568817139,-163.45090866088867,-42.0,-11.239549160003662,-192.90779876708984,-49.0,-13.59418249130249,-218.1024398803711,-53.0
2.021345991999624,420,393,318,406,243,291,405,173,282,404,127,275,400,85,270,-9.312395334243774,-112.99633193016052,-27.0,-9.575001955032349,-159.73952865600586,-36.0,-9.894298791885376,-188.5463104248047,-43.0,-12.199310541152954,-214.0261993408203,-48.0
2.0836027479999757,422,395,325,406,243,291,406,173,282,405,127,275,401,85,270,-10.766411781311035,-117.07569289207458,-34.0,-10.362370491027832,-163.81888961791992,-43.0,-10.698216438293457,-192.62567138671875,-50.0,-13.015047073364258,-218.10556030273438,-55.0
2.1444151340001554,419,393,320,407,243,291,406,173,282,405,127,274,401,85,271,-7.844398498535156,-113.72283339500427,-29.0,-8.128279685974121,-160.4660301208496,-38.0,-8.41686725616455,-189.00724029541016,-46.0,-10.837669372558594,-215.11756134033203,-49.0
2.205483974999879,423,394,323,406,243,291,406,173,282,404,127,275,400,85,271,-11.544121980667114,-115.57616591453552,-32.0,-11.140080690383911,-162.31936264038086,-41.0,-12.126025438308716,-191.1261444091797,-48.0,-14.490114450454712,-216.97089385986328,-52.0
